"Row.names"	"logFC"	"logCPM"	"PValue"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc00g011150.1.1"	-2.95938816478541	9.32882619525375	4.73141297881167e-08	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g011160.1.1"	-5.1811410917717	11.1369230472551	5.57890972529385e-19	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g011170.1.1"	-3.14723708963138	10.2548766373547	6.30679372482675e-09	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g012430.1.1"	-2.66206740127725	9.20648459842375	7.70865158262589e-07	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g012440.1.1"	-3.86292804009084	13.2230491884047	2.75617751029176e-12	"TO54-2 (Fragment) (AHRD V1 ***- Q3LVL5_TAROF)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g013160.1.1"	-2.10718541645098	4.97737180254153	0.000297558712957944	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g013180.1.1"	-2.27078647538392	7.8356180618027	2.46660648285982e-05	"NADH-ubiquinone oxidoreductase chain 4 (AHRD V1 ***- Q5M9Z8_TOBAC); contains Interpro domain(s)  IPR001750  NADH:ubiquinone/plastoquinone oxidoreductase "	"ATMG00580"	"NAD4"	"NADH dehydrogenase subunit 4"	92.91	141	7e-70	259	79.0960452
"Solyc00g014800.1.1"	-1.46919613350168	3.38586122809999	0.033644054593647	"Zinc-finger protein 1 (AHRD V1 *-*- D7KX25_ARALY); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g014830.2.1"	-1.4309029238129	7.99914662701225	0.00710666965311772	"NADH-quinone oxidoreductase subunit D (AHRD V1 ***- C4YU74_9RICK); contains Interpro domain(s)  IPR010219  NADH dehydrogenase I, D subunit "	"ATMG00510"	"NAD7"	"NADH dehydrogenase subunit 7"	94.67	394	0	778	99.49367089
"Solyc00g019960.1.1"	-1.45802299269989	5.72045943070283	0.00914397196609909	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g019990.1.1"	-3.89318523085841	4.75658204046268	1.4473015786542e-10	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g020030.1.1"	-1.67230861588179	2.85150724029152	0.0234198513234106	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g021640.2.1"	-1.10693004393385	8.01971677425087	0.0366724149323477	"Ribosomal protein S4 (AHRD V1 ***- D5I3A5_CITLA); contains Interpro domain(s)  IPR002942  RNA-binding S4 "	"ATMG00290"	"RPS4"	"encodes a mitochondrial ribosomal protein S4, a constituent of the small subunit of the ribosomal complex"	81.48	351	1e-141	499	84.31372549
"Solyc00g027770.2.1"	1.56186182831268	4.19528463628923	0.0198042474427036	"Pectinesterase (AHRD V1 **** B9SVI9_RICCO); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic "	"AT3G29090"	"ATPME31"	"pectinesterase family protein; similar to pectinesterase family protein [Arabidopsis thaliana] (TAIR:AT5G19730.1); similar to Pectinesterase [Medicago truncatula] (GB:ABE86764.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Pectinesterase; (InterPro:IPR000070)"	78.55	317	4e-156	547	99.37106918
"Solyc00g030100.1.1"	-1.49123742614098	3.22694244078243	0.0283400266823751	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g036540.1.1"	-1.58219884101097	5.14614134108856	0.00524271157413271	"50S ribosomal protein L2 chloroplastic (AHRD V1 *-*- A6YA71_9MAGN); contains Interpro domain(s)  IPR002171  Ribosomal protein L2 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g050430.2.1"	1.68474089137772	6.33238867982118	0.00434135671285175	"BHLH transcription factor (AHRD V1 *-*- A9YWR2_MEDTR); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g068970.2.1"	-4.23797580968697	12.9996058082521	3.80361900639666e-14	"Cytochrome P450 like_TBP (AHRD V1 ***- O04892_TOBAC)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g068980.1.1"	-1.66379900083417	9.31832537146453	0.00165859001983612	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g071180.2.1"	-3.95622457563798	6.68619781230828	1.87108723761384e-12	"Cysteine proteinase inhibitor (AHRD V1 *-** Q2VY67_9ERIC); contains Interpro domain(s)  IPR000010  Proteinase inhibitor I25, cystatin "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g072100.2.1"	6.30144248018479	3.51544496132676	0.000118292622838915	"LTRGag-pol-polymerase 3 (AHRD V1 *-*- B2BXJ4_ARALY)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g094520.1.1"	-2.56334933654139	3.08871128978963	0.00053081131909767	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g094540.1.1"	-1.98205136300372	5.39784051731107	0.000480574324986989	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g099580.1.1"	-2.78137911885711	6.17304861792732	6.19639459899544e-07	"Gamma-glutamyltranspeptidase (AHRD V1 ***- D4Z6K6_SPHJU); contains Interpro domain(s)  IPR000101  Gamma-glutamyltranspeptidase "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g102000.1.1"	-4.2724967008855	11.9843585790722	2.62284053683536e-14	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g118690.1.1"	-1.18369254761788	5.74858127859926	0.0312746524792629	"NADH-ubiquinone oxidoreductase chain 1 (AHRD V1 ***- Q5MA12_TOBAC); contains Interpro domain(s)  IPR001694  NADH:ubiquinone oxidoreductase, subunit 1 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g121730.1.1"	-4.58883164786521	6.11344776345247	4.98249483582101e-14	"&aposchromo&apos domain containing protein (AHRD V1 *--- Q6L3Q3_SOLDE); contains Interpro domain(s)  IPR005162  Retrotransposon gag protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g125980.1.1"	-1.46721299800795	4.54114183934656	0.0126621205322889	"NADH-ubiquinone oxidoreductase chain 2 (AHRD V1 ***- NU2M_BETVU)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g127660.2.1"	-2.21718180892961	4.20726814954657	0.000432743406892028	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g131710.1.1"	-4.95119268917028	8.2815262157806	5.13108041969356e-17	"Pol polyprotein (AHRD V1 *-*- POL_MLVFP); contains Interpro domain(s)  IPR001584  Integrase, catalytic core "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g187050.2.1"	-1.8261432913888	7.03773193550916	0.000716675142421	"Leucyl aminopeptidase (AHRD V1 ***- D7DWG6_NOSA0); contains Interpro domain(s)  IPR011356  Peptidase M17, leucyl aminopeptidase "	"AT4G30920"	NA	"cytosol aminopeptidase family protein; Identical to Leucine aminopeptidase 3, chloroplast precursor (EC 3.4.11.1) (LAP 3) (Leucyl aminopeptidase 3) (Proline aminopeptidase 3) (EC 3.4.11.5) (Prolyl aminopeptidase 3) [Arabidopsis Thaliana] (GB:Q944P7;GB:O65557); similar to cytosol aminopeptidase [Arabidopsis thaliana] (TAIR:AT2G24200.1); similar to cytosol aminopeptidase family protein [Arabidopsis thaliana] (TAIR:AT4G30910.1); similar to Leucine aminopeptidase 2, chloroplast precursor (LAP 2) (Leucyl aminopeptidase 2) (Proline aminopeptidase 2) (Prolyl aminopeptidase 2) (GB:Q42876); similar to neutral leucine aminopeptidase preprotein; preLAP-N; metallo-exopeptidase; leucyl aminopeptidase; LAP [Lycopersicon esculentum] (GB:AAO15916.1); similar to Cytosol aminopeptidase family, catalytic domain, putative [Medicago truncatula] (GB:ABE88725.1); contains InterPro domain Peptidase M17, leucyl aminopeptidase, N-terminal; (InterPro:IPR008283); contains InterPro domain Peptidase M17, leucyl aminopeptidase, C-terminal; (InterPro:IPR000819)"	66.39	488	4e-177	617	95.08840864
"Solyc00g195360.1.1"	-3.14693291930806	5.28343736812886	1.08895074251287e-07	"Serine/threonine-protein phosphatase 7 long form homolog (AHRD V1 **-- PPP7L_ARATH); contains Interpro domain(s)  IPR019557  Aminotransferase-like, plant mobile domain "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g206460.1.1"	-2.40307857160028	5.82037092825402	2.1215322751234e-05	"Os06g0220000 protein (Fragment) (AHRD V1 **-- Q0DDJ2_ORYSJ); contains Interpro domain(s)  IPR006766  Phosphate-induced protein 1 conserved region "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g281110.1.1"	-1.51792292438242	4.07298561647503	0.0120025341390555	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g282510.1.1"	-1.68184638173331	2.75843739683669	0.0484848320069109	"Phenylalanine ammonia-lyase (AHRD V1 ***- B5LAW0_CAPAN); contains Interpro domain(s)  IPR005922  Phenylalanine ammonia-lyase "	"AT2G37040"	"ATPAL1"	"encodes a protein similar to phenylalanine ammonia-lyase"	80.55	581	0	1013	97.97297297
"Solyc00g323130.2.1"	4.11576820186797	4.69077322746673	3.52796000430923e-06	"Major latex-like protein (AHRD V1 **-- B5THI3_PANGI); contains Interpro domain(s)  IPR000916  Bet v I allergen "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005000.2.1"	5.76014683889935	3.20825263434461	0.00148464498368076	"Glutamate decarboxylase (AHRD V1 ***- Q1I1D8_CITSI); contains Interpro domain(s)  IPR010107  Glutamate decarboxylase "	"AT2G02010"	"GAD4"	"glutamate decarboxylase, putative; similar to GAD (Glutamate decarboxylase 1), calmodulin binding [Arabidopsis thaliana] (TAIR:AT5G17330.1); similar to glutamate decarboxylase, putative [Arabidopsis thaliana] (TAIR:AT3G17760.1); similar to glutamate decarboxylase, putative [Arabidopsis thaliana] (TAIR:AT2G02000.1); similar to glutamate decarboxylase 4b [Brassica juncea] (GB:AAS79671.1); similar to glutamate decarboxylase 4a [Brassica juncea] (GB:AAS79670.1); similar to glutamate decarboxylase isozyme 1 [Nicotiana tabacum] (GB:AAC24195.1); contains InterPro domain Glutamate decarboxylase; (InterPro:IPR010107); contains InterPro domain Pyridoxal-dependent decarboxylase; (InterPro:IPR002129)"	82.42	495	0	816	99.58762887
"Solyc01g005010.2.1"	1.79367258857093	3.63790645299466	0.0191209882677002	"Protein XRI1 (AHRD V1 *-*- XRI1_ARATH)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005060.2.1"	3.61585052012464	3.8019762596595	0.000291204321455652	"Zinc finger protein (AHRD V1 *-*- Q764N7_MALDO); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type "	"AT2G01940"	"ATIDD15"	"May be involved in an early event in shoot gravitropism such as gravity perception and/or a signaling process subsequent to amyloplast sedimentation as a putative transcription factor in gravity-perceptive cells."	55.61	374	4e-109	391	88.52941176
"Solyc01g005100.2.1"	1.8312552689341	3.76089697590537	0.0127061579810324	"Prolyl 3-hydroxylase 1 (AHRD V1 *--- P3H1_CHICK); contains Interpro domain(s)  IPR006620  Prolyl 4-hydroxylase, alpha subunit "	"AT1G68080"	NA	"oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors; similar to Os03g0238700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049501.1); similar to hypothetical protein SwitDRAFT_3374 [Sphingomonas wittichii RW1] (GB:ZP_01607997.1); contains InterPro domain Prolyl 4-hydroxylase, alpha subunit; (InterPro:IPR006620)"	57.25	400	3e-119	425	98.01488834
"Solyc01g005120.2.1"	2.54018765218591	5.24365209991367	0.00015064461894423	"Xyloglucan endotransglucosylase/hydrolase 13 (AHRD V1 **** C0IRH2_ACTDE); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase "	"AT1G14720"	"ATXTH28"	"member of Glycoside Hydrolase Family 16"	68.54	302	1e-127	452	89.28571429
"Solyc01g005130.2.1"	1.71339071839779	3.1999829189406	0.0422612495731579	"Zinc finger protein 7 (AHRD V1 ***- B6U8J3_MAIZE); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005270.2.1"	-2.6348626357654	5.21231036052241	6.12274240069267e-06	"SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal "	"AT1G14820"	NA	"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)"	66.24	237	1e-93	339	97.51037344
"Solyc01g005570.2.1"	1.52911909511794	4.35091417318859	0.040236504240267	"Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR012438  Protein of unknown function DUF1639 "	"AT1G55340"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G03880.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAV67822.1); similar to Os03g0807200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051641.1); contains InterPro domain Protein of unknown function DUF1639; (InterPro:IPR012438)"	84.27	89	2e-39	156	92.63157895
"Solyc01g005600.2.1"	-2.17977801284805	5.2606287932019	0.000155400610909865	"Adenosine 5&apos-phosphosulfate reductase 8 (AHRD V1 ***- Q5EUC2_MAIZE); contains Interpro domain(s)  IPR017936  Thioredoxin-like "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005790.1.1"	-2.04349095272311	3.12719042976708	0.0032576423741919	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KKP4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT1G10330"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G66520.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE89006.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	50.22	458	3e-124	442	99.34640523
"Solyc01g005820.2.1"	-1.35216046045908	6.74229708292709	0.0123743866993562	"Splicing factor arginine/serine-rich 4 (AHRD V1 *--- B6U7F9_MAIZE); contains Interpro domain(s)  IPR012677  Nucleotide-binding, alpha-beta plait "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005910.2.1"	2.83401406968613	3.25807553743599	0.00310557819843854	"Acid phosphatase/vanadium-dependent haloperoxidase related (AHRD V1 *--- B2A528_NATTJ); contains Interpro domain(s)  IPR003832  Acid phosphatase/vanadium-dependent haloperoxidase related "	"AT3G12685"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G24350.1); similar to Acid phosphatase/vanadium-dependent haloperoxidase related [Medicago truncatula] (GB:ABE86902.1); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase; (InterPro:IPR008934); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase related; (InterPro:IPR003832)"	52.4	208	6e-42	167	77.52808989
"Solyc01g005970.2.1"	-3.50710650320571	3.65378093737814	1.35210957599181e-07	"Kelch-like protein 3 (AHRD V1 *-*- KLHL3_PONAB); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller "	"AT1G55270"	NA	"kelch repeat-containing F-box family protein; similar to kelch repeat-containing F-box family protein [Arabidopsis thaliana] (TAIR:AT1G22040.1); similar to Cyclin-like F-box; Serine/threonine protein phosphatase, BSU1 [Medicago truncatula] (GB:ABE78679.1); similar to Os10g0409900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064574.1); similar to Cyclin-like F-box [Medicago truncatula] (GB:ABE86510.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)"	79.68	438	0	746	99.543379
"Solyc01g006130.2.1"	1.38809640288399	4.90228865398473	0.0222792355328356	"Homology to unknown gene (AHRD V1 *-*- Q010T6_OSTTA); contains Interpro domain(s)  IPR001305  Heat shock protein DnaJ, cysteine-rich region "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006150.2.1"	-1.18645552615369	4.42143793598847	0.0450328284005504	"Cation-efflux pump fieF (AHRD V1 ***- FIEF_KLEPN); contains Interpro domain(s)  IPR002524  Cation efflux protein "	"AT3G58060"	NA	"cation efflux family protein / metal tolerance protein, putative (MTPc3); similar to cation efflux family protein [Arabidopsis thaliana] (TAIR:AT1G16310.1); similar to cation efflux family protein [Arabidopsis thaliana] (TAIR:AT2G39450.1); similar to cation efflux family protein [Arabidopsis thaliana] (TAIR:AT1G79520.1); similar to Cation efflux protein [Medicago truncatula] (GB:ABE77706.1); contains InterPro domain Cation efflux protein; (InterPro:IPR002524)"	69.45	383	4e-142	501	91.87192118
"Solyc01g006340.2.1"	-3.45873238881897	4.53973066158699	3.73000955336941e-08	"ATP dependent RNA helicase (AHRD V1 ***- B3LKV6_YEAS1); contains Interpro domain(s)  IPR011545  DNA/RNA helicase, DEAD/DEAH box type, N-terminal "	"AT3G02065"	NA	"ATP binding / ATP-dependent helicase; Identical to DEAD-box ATP-dependent RNA helicase 41 (EC 3.6.1.-) (RH41) [Arabidopsis Thaliana] (GB:Q3EBD3;GB:Q8VZ85); similar to DEAD box RNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G42520.1); similar to putative DEAD box [Oryza sativa (japonica cultivar-group)] (GB:BAD15860.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)"	65.1	510	0	692	98.25242718
"Solyc01g006390.2.1"	-1.59331840892314	3.17391720065136	0.0433876751771589	"Cysteine-rich extensin-like protein-4 (AHRD V1 *-*- Q08197_TOBAC)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006400.2.1"	-1.06996946371881	8.92937151291906	0.0425641031042098	"Cysteine-rich extensin-like protein-4 (AHRD V1 *-*- Q08197_TOBAC)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006490.2.1"	-4.88388634073446	6.16658433524468	1.55173419289746e-15	"Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 "	"AT5G13030"	NA	"similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846)"	77.64	568	0	959	98.60869565
"Solyc01g006940.2.1"	-1.87238036863377	6.9543960339029	0.000561857963716204	"Poly(U)-binding-splicing factor PUF60 (AHRD V1 *--* PUF60_BOVIN); contains Interpro domain(s)  IPR003954  RNA recognition, region 1 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007070.2.1"	2.28311006736502	4.20429867654524	0.00206523678382463	"BEL1-like homeodomain protein 1 (AHRD V1 **-- BLH1_ARATH); contains Interpro domain(s)  IPR006563  POX "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007200.2.1"	-1.38334454327379	4.68625876930861	0.0207326700196913	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007280.2.1"	-1.54265808491133	6.36514396127263	0.0047648047140739	"30S ribosomal protein S4 chloroplastic (AHRD V1 ***- B5MF80_PETIN); contains Interpro domain(s)  IPR005709  Ribosomal protein S4, bacterial-type "	"ATCG00380"	"RPS4"	"Chloroplast encoded ribosomal protein S4"	88.06	201	9e-98	352	99.00990099
"Solyc01g007450.1.1"	-1.37693227202448	6.54555833202223	0.0109519506680786	"50S ribosomal protein L33 chloroplastic (AHRD V1 ***- D3WBK4_9AQUA); contains Interpro domain(s)  IPR001705  Ribosomal protein L33 "	"ATCG00640"	"RPL33"	"encodes a chloroplast ribosomal protein L33, a constituent of the large subunit of the ribosomal complex"	84.85	66	5e-29	122	97.01492537
"Solyc01g007570.2.1"	-1.46135457274638	7.64845617227438	0.00620948680320635	"30S ribosomal protein S11 chloroplastic (AHRD V1 ***- D3WCH5_NEROL); contains Interpro domain(s)  IPR019981  Ribosomal protein S11, bacterial-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007580.2.1"	-1.46605540318629	8.03021434029957	0.0058292303270489	"30S ribosomal protein S8 (AHRD V1 ***- D4PBE7_PHODC); contains Interpro domain(s)  IPR000630  Ribosomal protein S8 "	"ATCG00770"	"RPS8"	"chloroplast 30S ribosomal protein S8"	85.07	134	3e-55	210	98.51851852
"Solyc01g007640.2.1"	-2.42847117034899	10.0794852093381	5.21503658107137e-06	"Ycf2 (AHRD V1 ***- D2KLP5_OLEEU); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 "	"ATCG01280"	"YCF2.2"	"Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"	87.1	2310	0	3842	99.91224221
"Solyc01g007650.2.1"	-1.92859068593618	3.30312627920442	0.00397496223493032	"Ycf15 (AHRD V1 ***- D2KLP6_OLEEU); contains Interpro domain(s)  IPR019645  Protein precursor Ycf15, putative, chloroplast "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007700.2.1"	-1.7682088320906	12.515735564955	0.000781674204120276	"Conserved protein (AHRD V1 *-*- C7TFZ2_LACRL)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007710.2.1"	-1.34568324766857	11.0744982220779	0.0103471355355641	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007750.2.1"	-1.15704318360728	6.09472673975303	0.0346906769625528	"Mitochondrial transcription termination factor (Fragment) (AHRD V1 *--- C6FB10_PSEMZ); contains Interpro domain(s)  IPR003690  Mitochodrial transcription termination factor-related "	"AT2G36000"	NA	"mitochondrial transcription termination factor-related / mTERF-related; similar to mitochondrial transcription termination factor-related / mTERF-related [Arabidopsis thaliana] (TAIR:AT2G34620.1); similar to Os03g0360600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050155.1); similar to mTERF-like protein [Brassica napus] (GB:ABC70867.1); similar to Os03g0785200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051481.1); contains InterPro domain Mitochodrial transcription termination factor-related; (InterPro:IPR003690)"	51.55	258	1e-64	243	79.87421384
