ITAG	logFC	logCPM	PValue	SGN_annotation	AGI	symbol	gene_name	X..identity	alignment.length	e.value	bit.score	percent.query.align
Solyc01g095370.2.1	-4.368996467	7.624709363	5.75E-14	F-box family protein (AHRD V1 ***- B9I8S9_POPTR); contains Interpro domain(s)  IPR001810  Cyclin-like F-box 	AT3G61590	HS	"F-box family protein; similar to F-box family protein [Arabidopsis thaliana] (TAIR:AT5G15710.1); similar to F-box-like protein [Oryza sativa (japonica cultivar-group)] (GB:BAD20077.1); similar to Os02g0260200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046481.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043)"	65.46	414	9.00E-152	533	99.01234568
Solyc03g078350.2.1	-4.305895874	4.56719228	7.99E-10	UPF0235 protein C15orf40 homolog (AHRD V1 **-- CO040_RAT); contains Interpro domain(s)  IPR003746  Protein of unknown function DUF167 	AT1G49170	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G63440.3); similar to Protein of unknown function DUF167 [Medicago truncatula] (GB:ABE81179.1); contains InterPro domain Protein of unknown function DUF167; (InterPro:IPR003746)	65.6	125	5.00E-43	169	96.875
Solyc05g055800.2.1	-4.304872226	6.195000268	1.70E-12	Aspartyl protease family protein (AHRD V1 **-- D7KF83_ARALY); contains Interpro domain(s)  IPR001461  Peptidase A1 	AT1G05840	NA	"aspartyl protease family protein; similar to aspartyl protease family protein [Arabidopsis thaliana] (TAIR:AT3G02740.1); similar to Os02g0473200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046837.1); similar to Eukaryotic aspartyl protease [Medicago truncatula] (GB:ABE89788.1); similar to OSJNBa0008A08.5 [Oryza sativa (japonica cultivar-group)] (GB:CAE01597.2); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)"	54.98	442	2.00E-139	493	89.958159
Solyc09g018670.2.1	-4.282515655	6.129081135	3.76E-12	"Transmembrane protein 56 (AHRD V1 ***- B6TI82_MAIZE); contains Interpro domain(s)  IPR006634  TRAM, LAG1 and CLN8 homology "	AT4G10360	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G31300.2); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD53332.1); similar to Os05g0485300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055873.1); similar to Os01g0817100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044622.1); contains InterPro domain TRAM, LAG1 and CLN8 homology; (InterPro:IPR006634); contains InterPro domain Protein of unknown function DUF887, TLC-like; (InterPro:IPR010283)"	73.55	155	3.00E-57	217	95.65217391
Solyc02g081230.2.1	-4.280197435	5.937392036	4.99E-12	Unknown Protein (AHRD V1)	AT3G03210	NA	similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE83277.1)	54.78	356	6.00E-80	294	88.60759494
Solyc05g053570.2.1	-4.220247444	5.611028941	1.33E-11	ATP-binding cassette transporter (AHRD V1 ***- D8RL93_SELML); contains Interpro domain(s)  IPR013525  ABC-2 type transporter 	AT1G15520	ABCG40	"ABC transporter family involved in resistant to lead. Localizes to plasma membrane. Upregulated by lead. Expressed in leaves, flowers. Not expressed in roots."	69.3	1394	0	1989	97.80297661
Solyc01g044360.2.1	-4.183352083	9.123050376	1.16E-13	Importin beta-3 (AHRD V1 **-- Q16TN4_AEDAE); contains Interpro domain(s)  IPR011989  Armadillo-like helical 	AT5G19820	emb2734	"EMB2734 (EMBRYO DEFECTIVE 2734); lyase; similar to importin beta-2 subunit family protein [Arabidopsis thaliana] (TAIR:AT4G27640.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98397.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98400.1); similar to Armadillo-like helical [Medicago truncatula] (GB:ABD28408.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain HEAT; (InterPro:IPR000357)"	82.6	1092	0	1714	98.02158273
Solyc01g109890.2.1	-3.995304002	6.616824957	1.27E-11	Chaperone protein dnaJ 10 (AHRD V1 **** B6T7D7_MAIZE); contains Interpro domain(s)  IPR003095  Heat shock protein DnaJ 	AT4G39150	NA	"DNAJ heat shock N-terminal domain-containing protein; similar to DNAJ heat shock N-terminal domain-containing protein [Arabidopsis thaliana] (TAIR:AT2G21510.1); similar to Os08g0522600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062282.1); similar to Os05g0543700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056206.1); similar to putative dnaJ-like protein [Oryza sativa subsp. indica] (GB:AAD27555.1); contains InterPro domain Heat shock protein DnaJ; (InterPro:IPR003095); contains InterPro domain Heat shock protein DnaJ, N-terminal; (InterPro:IPR001623)"	65.24	328	1.00E-123	439	95.87020649
Solyc06g007380.1.1	-3.922801904	4.824877935	4.18E-09	Os08g0119500 protein (Fragment) (AHRD V1 *-*- Q0J8C9_ORYSJ)	AT5G01710	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G24805.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAC75560.1); contains InterPro domain Methyltransferase FkbM; (InterPro:IPR006342)	50.59	510	1.00E-136	483	98.33679834
Solyc01g094410.2.1	-3.90736764	7.501724322	6.27E-12	"Phosphoribosylanthranilate transferase (Fragment) (AHRD V1 *--- Q43085_PEA); contains Interpro domain(s)  IPR013583  Phosphoribosyltransferase C-terminal, plant "	AT4G11610	NA	"similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G00700.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G12970.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G57880.1); similar to C2 [Medicago truncatula] (GB:ABD33426.1); similar to H0306F12.8 [Oryza sativa (indica cultivar-group)] (GB:CAJ86177.1); similar to C2 [Medicago truncatula] (GB:ABE85066.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain Phosphoribosyltransferase C-terminal, plant; (InterPro:IPR013583); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)"	65.47	1028	0	1336	99.8019802
Solyc11g005970.1.1	-3.906107857	4.92717752	2.70E-09	Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L4A8_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat 	AT3G24000	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G23330.1); similar to Selenium binding protein [Brachypodium sylvaticum] (GB:CAJ26357.1); similar to hypothetical protein MtrDRAFT_AC149805g4v1 [Medicago truncatula] (GB:ABE88408.1); similar to pentatricopeptide, putative [Oryza sativa (japonica cultivar-group)] (GB:ABB47711.2); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	65.48	591	0	815	89.75535168
Solyc01g096950.2.1	-3.793095149	6.65653412	7.31E-11	"Retinoblastoma-binding protein-like (AHRD V1 **-* Q9LJC6_ARATH); contains Interpro domain(s)  IPR017986  WD40 repeat, region "	AT3G21060	NA	transducin family protein / WD-40 repeat family protein; similar to transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT2G43770.1); similar to hypothetical protein MtrDRAFT_AC147431g31v2 [Medicago truncatula] (GB:ABE88086.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046)	70.74	516	0	687	97.70992366
Solyc02g080220.2.1	-3.787842844	3.608461429	5.45E-06	"Pectinesterase (AHRD V1 ***- B9RXQ4_RICCO); contains Interpro domain(s)  IPR000070  Pectinesterase, catalytic "	AT1G11580	ATPMEPCRA	"pectin methylesterase, putative; similar to pectin methylesterase, putative [Arabidopsis thaliana] (TAIR:AT1G11590.1); similar to pectin methylesterase [Sesbania rostrata] (GB:CAD29733.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase; (InterPro:IPR000070); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)"	58.35	557	0	633	98.72495446
Solyc12g005990.1.1	-3.71920467	5.985796458	4.91E-10	"Dual specificity protein phosphatase 4 (AHRD V1 ***- B6U4B9_MAIZE); contains Interpro domain(s)  IPR020422  Dual specificity phosphatase, subgroup, catalytic domain "	AT2G04550	DSPTP1E	IBR5 (INDOLE-3-BUTYRIC ACID RESPONSE 5); protein tyrosine/serine/threonine phosphatase; similar to dual specificity protein phosphatase (DsPTP1) [Arabidopsis thaliana] (TAIR:AT3G23610.1); similar to Os06g0308100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057473.1); similar to putative dual specificity phosphatase [Oryza sativa (japonica cultivar-group)] (GB:BAD62187.1); contains InterPro domain Dual specificity protein phosphatase; (InterPro:IPR000340); contains InterPro domain Tyrosine specific protein phosphatase and dual specificity protein phosphatase; (InterPro:IPR000387)	63.14	274	4.00E-90	327	98.89705882
Solyc12g005850.1.1	-3.713007526	5.659062918	1.06E-09	Multidrug resistance protein mdtK (AHRD V1 *--- MDTK_ERWAM); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE 	AT3G21690	NA	"MATE efflux family protein; similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT1G11670.1); similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT1G61890.1); similar to MATE efflux family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97209.1); similar to MATE efflux family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97220.1); similar to putative MATE efflux family protein [Oryza sativa (japonica cultivar-group)] (GB:AAS01962.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)"	72.6	511	0	707	99.41520468
Solyc07g006580.2.1	-3.656133272	6.931060139	2.32E-10	"Diacylglycerol kinase 7 (AHRD V1 **** B0KYU1_ARATH); contains Interpro domain(s)  IPR016961  Diacylglycerol kinase, plant "	AT4G30340	ATDGK7	encodes a diacylglycerol kinase. Applying  a specific diacylglycerol kinase inhibitor to the growth media resulted in reduced root elongation and plant growth. Gene is expressed throughout the plant but is strongest in flowers and young seedlings.	62.5	488	0	656	98.76796715
Solyc01g097640.2.1	-3.612125339	8.476455453	7.70E-11	Ribosome biogenesis protein BMS1 homolog (AHRD V1 *--- BMS1_HUMAN); contains Interpro domain(s)  IPR007034  Protein of unknown function DUF663 	AT1G06720	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G42440.1); similar to PREDICTED: hypothetical protein LOC553241 isoform 2 [Danio rerio] (GB:XP_709801.1); similar to PREDICTED: hypothetical protein XP_679814 isoform 1 [Danio rerio] (GB:XP_684906.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL57303.1); contains InterPro domain AARP2CN; (InterPro:IPR012948); contains InterPro domain Protein of unknown function DUF663; (InterPro:IPR007034)	58.9	1185	0	1264	94.88636364
Solyc05g012620.2.1	-3.607344085	6.921009451	2.84E-10	Hemimethylated DNA binding protein (AHRD V1 *-*- B0T8J4_CAUSK); contains Interpro domain(s)  IPR011722  Hemimethylated DNA-binding region 	AT2G03390	NA	uvrB/uvrC motif-containing protein; similar to PREDICTED: similar to F-box only protein 21 isoform 2 [Canis familiaris] (GB:XP_543416.2); similar to PREDICTED: similar to F-box only protein 21 [Rattus norve (GB:XP_341092.3); similar to Os08g0172200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061100.1); contains InterPro domain Hemimethylated DNA-binding region; (InterPro:IPR011722); contains InterPro domain UvrB/UvrC protein; (InterPro:IPR001943)	64.26	333	2.00E-120	428	97.62611276
Solyc08g080040.2.1	-3.544399657	6.150951615	6.65E-10	Anthocyanidin synthase (AHRD V1 ***- D3XFG1_THECC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase 	AT4G22880	ANS	"encodes leucoanthocyanidin dioxygenase, which is involved in proanthocyanin biosynthesis. Mutant analysis suggests that this gene is also involved in vacuole formation."	76.74	344	2.00E-151	532	81.86157518
Solyc05g005210.2.1	-3.535569385	7.520453563	3.58E-10	"Baculoviral IAP repeat-containing 2 (AHRD V1 *--- Q8UWD2_DANRE); contains Interpro domain(s)  IPR017066  S-ribonuclease binding protein, SBP1, pollen "	AT1G10650	NA	"protein binding / zinc ion binding; similar to protein binding / zinc ion binding [Arabidopsis thaliana] (TAIR:AT1G60610.2); similar to Os02g0130300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045784.1); similar to putative S-ribonuclease binding protein SBP1 [Oryza sativa (japonica cultivar-group)] (GB:BAD07738.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	50.43	345	2.00E-84	308	97.91044776
Solyc01g005970.2.1	-3.507106503	4.131573873	1.35E-07	Kelch-like protein 3 (AHRD V1 *-*- KLHL3_PONAB); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller 	AT1G55270	NA	"kelch repeat-containing F-box family protein; similar to kelch repeat-containing F-box family protein [Arabidopsis thaliana] (TAIR:AT1G22040.1); similar to Cyclin-like F-box; Serine/threonine protein phosphatase, BSU1 [Medicago truncatula] (GB:ABE78679.1); similar to Os10g0409900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064574.1); similar to Cyclin-like F-box [Medicago truncatula] (GB:ABE86510.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)"	79.68	438	0	746	99.543379
Solyc01g006340.2.1	-3.458732389	5.156740081	3.73E-08	"ATP dependent RNA helicase (AHRD V1 ***- B3LKV6_YEAS1); contains Interpro domain(s)  IPR011545  DNA/RNA helicase, DEAD/DEAH box type, N-terminal "	AT3G02065	NA	"ATP binding / ATP-dependent helicase; Identical to DEAD-box ATP-dependent RNA helicase 41 (EC 3.6.1.-) (RH41) [Arabidopsis Thaliana] (GB:Q3EBD3;GB:Q8VZ85); similar to DEAD box RNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G42520.1); similar to putative DEAD box [Oryza sativa (japonica cultivar-group)] (GB:BAD15860.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)"	65.1	510	0	692	98.25242718
Solyc05g056130.2.1	-3.43796312	7.463496033	8.33E-10	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (AHRD V1 ***- C0HAM9_SALSA); contains Interpro domain(s)  IPR007676  Ribophorin I 	AT2G01720	NA	ribophorin I family protein; similar to ribophorin I family protein [Arabidopsis thaliana] (TAIR:AT1G76400.1); similar to Os05g0301500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055134.1); similar to putative ribophorin I homologue [Hordeum vulgare subsp. vulgare] (GB:CAA74910.1); contains InterPro domain Ribophorin I; (InterPro:IPR007676)	70.41	419	2.00E-162	569	85.62628337
Solyc02g085520.2.1	-3.423895794	8.097697358	6.16E-10	"Adenylosuccinate synthetase, chloroplastic (AHRD V1 **** PURA_SOLBU); contains Interpro domain(s)  IPR001114  Adenylosuccinate synthetase "	AT3G57610	ADSS	"encoding adenylosuccinate synthetase (AdSS), the enzyme involved in the first step of the formation of the purine nucleotide AMP (conversion of IMP to adenylo-succinate)"	79.1	488	0	777	82.81786942
Solyc04g049630.2.1	-3.376035467	7.840819255	1.38E-09	"Peptidase S9 prolyl oligopeptidase active site domain protein (AHRD V1 **** B7K7L2_CYAP7); contains Interpro domain(s)  IPR001375  Peptidase S9, prolyl oligopeptidase active site region "	AT5G36210	NA	"serine-type peptidase; similar to acylaminoacyl-peptidase-related [Arabidopsis thaliana] (TAIR:AT4G14570.1); similar to Os06g0215400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057138.1); similar to Os06g0215300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057137.1); similar to peptidase S9, prolyl oligopeptidase active site re (GB:YP_721155.1); contains InterPro domain Peptidase S9, prolyl oligopeptidase active site region; (InterPro:IPR001375); contains InterPro domain Cytochrome cd1-nitrite reductase-like, C-terminal haem d1; (InterPro:IPR011048); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain TolB, C-terminal; (InterPro:IPR011042)"	70.18	664	0	932	91.56293223
Solyc08g077850.1.1	-3.336125233	6.954659902	3.92E-09	"tRNA/rRNA methyltransferase SpoU family protein (AHRD V1 *-*- Q54XF8_DICDI); contains Interpro domain(s)  IPR001537  tRNA/rRNA methyltransferase, SpoU "	AT4G17610	NA	"tRNA/rRNA methyltransferase (SpoU) family protein; similar to RNA methyltransferase, TrmH family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF93471.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain tRNA/rRNA methyltransferase, SpoU; (InterPro:IPR001537)"	50.29	1881	0	1664	99.50819672
Solyc04g072880.2.1	-3.332927999	5.833255931	2.00E-08	RNA polymerase II holoenzyme cyclin-like subunit (AHRD V1 **** SSN8_NEUCR); contains Interpro domain(s)  IPR015432  Cyclin H 	AT5G27620	CYCH;1	core cell cycle genes	59.8	301	5.00E-107	384	91.46341463
Solyc09g066460.2.1	-3.323576363	7.360851487	2.86E-09	Serine/threonine-protein kinase 38 (AHRD V1 ***- B6U4A0_MAIZE); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT2G20470	NA	"kinase; similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT3G23310.1); similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT4G14350.2); similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G03920.1); similar to protein kinase MK6 [Mesembryanthemum crystallinum] (GB:CAB82852.1); similar to protein kinase [Nicotiana tabacum] (GB:CAA50374.1); similar to Ser/Thr protein kinase [Lotus japonicus] (GB:BAD95893.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase, C-terminal; (InterPro:IPR000961); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	78.42	519	0	842	94.99072356
Solyc06g007350.2.1	-3.313624705	5.905541588	1.77E-08	Phosphatase PTC7 homolog (AHRD V1 **** C1BT38_9MAXI); contains Interpro domain(s)  IPR001932  Protein phosphatase 2C-related 	AT2G30170	NA	catalytic; similar to 5-azacytidine resistance protein -related [Arabidopsis thaliana] (TAIR:AT5G66720.2); similar to Os01g0164600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042103.1); similar to putative senescence-associated protein [Pisum sativum] (GB:BAB33413.1); contains InterPro domain Protein phosphatase 2C-like; (InterPro:IPR001932)	59.8	306	2.00E-101	365	98.3713355
Solyc11g017250.1.1	-3.303084827	6.847364411	4.46E-09	"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (AHRD V1 ***- A5GUY8_SYNR3); contains Interpro domain(s)  IPR001078  2-oxoacid dehydrogenase acyltransferase, catalytic domain "	AT1G34430	EMB3003	"EMB3003 (EMBRYO DEFECTIVE 3003); dihydrolipoyllysine-residue acetyltransferase; similar to LTA2 (PLASTID E2 SUBUNIT OF PYRUVATE DECARBOXYLASE), dihydrolipoyllysine-residue acetyltransferase [Arabidopsis thaliana] (TAIR:AT3G25860.1); similar to Os12g0182200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066319.1); similar to dihydrolipoamide S-acetyltransferase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA95959.2); contains InterPro domain 2-oxo acid dehydrogenase, lipoyl-binding site; (InterPro:IPR003016); contains InterPro domain Biotin/lipoyl attachment; (InterPro:IPR000089); contains InterPro domain Single hybrid motif; (InterPro:IPR011053); contains InterPro domain E3 binding; (InterPro:IPR004167); contains InterPro domain Catalytic domain of components of various dehydrogenase complexes; (InterPro:IPR001078)"	71.22	469	2.00E-171	599	99.57356077
Solyc01g010970.2.1	-3.267163389	3.609621478	3.32E-06	ARGONAUTE 1 (AHRD V1 ***- D6RUV9_TOBAC); contains Interpro domain(s)  IPR003165  Stem cell self-renewal protein Piwi 	AT1G69440	AGO7	"Encodes ARGONAUTE7, a member of the ARGONAUTE family, characterised by the presence of PAZ and PIWI domains. Involved in the regulation of developmental timing. Required for the accumulation of TAS3 ta-siRNAs but not for accumulation of miR171, miR173, miR390 or mi391.   Localized in mature rosette leaves and floral buds."	69.13	865	0	1226	86.01398601
