"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"49","Solyc01g010970.2.1","ARGONAUTE 1 (AHRD V1 ***- D6RUV9_TOBAC); contains Interpro domain(s)  IPR003165  Stem cell self-renewal protein Piwi ","AT1G69440","AGO7","Encodes ARGONAUTE7, a member of the ARGONAUTE family, characterised by the presence of PAZ and PIWI domains. Involved in the regulation of developmental timing. Required for the accumulation of TAS3 ta-siRNAs but not for accumulation of miR171, miR173, miR390 or mi391.   Localized in mature rosette leaves and floral buds.",69.13,865,0,1226,86.01398601
"50","Solyc01g014850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Solyc01g017050.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Solyc01g017170.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Solyc01g017350.1.1","DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- A9XW65_CORFO)","ATCG00170","RPOC2","RNA polymerase beta' subunit-2",73.72,156,6e-61,229,96.59863946
"54","Solyc01g017470.1.1","DNA-directed RNA polymerase subunit beta&apos; (AHRD V1 ***- RPOC1_SOLLC); contains Interpro domain(s)  IPR000722  RNA polymerase, alpha subunit ","ATCG00180","RPOC1","RNA polymerase beta' subunit-1",77.54,138,3e-61,229,96.47887324
"55","Solyc01g017500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Solyc01g017530.1.1","30S ribosomal protein S2 (AHRD V1 ***- RS2_NOSP7); contains Interpro domain(s)  IPR005706  Ribosomal protein S2, bacterial-type ","ATCG00160","RPS2","Chloroplast ribosomal protein S2",67.91,215,3e-78,287,96.51741294
"57","Solyc01g028830.2.1","ATP binding / serine-threonine kinase (AHRD V1 **** C5DB71_VITVI); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT5G56460",NA,"protein kinase, putative; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G01020.1); similar to Protein kinase [Medicago truncatula] (GB:ABE87464.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",76.92,390,3e-173,604,98.4496124
"58","Solyc01g034020.2.1","Serine/threonine-protein phosphatase (AHRD V1 **** A5AT05_VITVI); contains Interpro domain(s)  IPR006186  Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase ","AT3G58500","PP2A-4","encodes the third isoform of the catalytic subunit of protein phosphatase 2A.",92.13,305,3e-171,597,99.0228013
"59","Solyc01g044360.2.1","Importin beta-3 (AHRD V1 **-- Q16TN4_AEDAE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT5G19820","emb2734","EMB2734 (EMBRYO DEFECTIVE 2734); lyase; similar to importin beta-2 subunit family protein [Arabidopsis thaliana] (TAIR:AT4G27640.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98397.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98400.1); similar to Armadillo-like helical [Medicago truncatula] (GB:ABD28408.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain HEAT; (InterPro:IPR000357)",82.6,1092,0,1714,98.02158273
"60","Solyc01g058160.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Solyc01g058490.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Solyc01g058500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Solyc01g058720.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Solyc01g059930.2.1","Universal stress protein (AHRD V1 ***- D6BRD7_9ROSI); contains Interpro domain(s)  IPR006016  UspA ","AT3G17020",NA,"universal stress protein (USP) family protein; similar to universal stress protein (USP) family protein / early nodulin ENOD18 family protein [Arabidopsis thaliana] (TAIR:AT3G03270.2); similar to Os05g0157200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054704.1); similar to USP family protein [Triticum aestivum] (GB:AAX13276.1); contains InterPro domain Universal stress protein (Usp); (InterPro:IPR006015); contains InterPro domain UspA; (InterPro:IPR006016)",65.82,158,2e-60,227,95.73170732
"65","Solyc01g060030.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Solyc01g065580.2.1","Pumilio domain-containing protein KIAA0020 (AHRD V1 ***- B5X3V8_SALSA); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT3G16810","APUM24","APUM24 (ARABIDOPSIS PUMILIO 24); RNA binding; similar to APUM5 (ARABIDOPSIS PUMILIO 5), RNA binding [Arabidopsis thaliana] (TAIR:AT3G20250.1); similar to Os03g0831100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051791.1); similar to Puf family RNA-binding protein (ISS) [Ostreococcus tauri] (GB:CAL55619.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Pumilio/Puf RNA-binding; (InterPro:IPR001313)",56.94,634,0,672,99.03381643
"67","Solyc01g065720.2.1","Phospholipase D (AHRD V1 **** A3KH17_ARATH); contains Interpro domain(s)  IPR016555  Phospholipase D, eukaryota ","AT3G16785","PLD","Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation. Does not appear to be involved in root hair patterning. Not induced upon Pi starvation.",74.52,1103,0,1580,99.09665763
"68","Solyc01g065770.1.1","NADH-quinone oxidoreductase subunit D (AHRD V1 ***- C4YU74_9RICK); contains Interpro domain(s)  IPR001135  NADH-quinone oxidoreductase, subunit D ","ATMG00510","NAD7","NADH dehydrogenase subunit 7",71.63,141,1e-51,197,87.4015748
"69","Solyc01g065780.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Solyc01g066860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Solyc01g067510.2.1","Receptor-like kinase (AHRD V1 **** A7VM36_MARPO); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT3G26700",NA,"protein kinase family protein; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G79620.1); similar to Os05g0371600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055357.1); similar to Os01g0929200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045282.1); similar to nodulation receptor kinase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87254.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245)",53,317,3e-88,322,83.6461126
"72","Solyc01g067710.2.1","Sodium/hydrogen exchanger (AHRD V1 **** Q1JRA3_SOLLC); contains Interpro domain(s)  IPR018407  Na+/H+ exchanger, isoforms 1-4, conserved region ","AT3G05030","ATNHX2","member of Sodium proton exchanger family",75.28,538,0,749,98.88475836
"73","Solyc01g067790.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Solyc01g068260.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Solyc01g068360.2.1","Receptor like kinase, RLK","AT3G03770",NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G14210.1); similar to putative brassinosteroid LRR receptor kinase protein [Oryza sativa (japonica cultivar-group)] (GB:BAC07439.1); similar to transmembrane protein kinase [Oryza sativa (japonica cultivar-group)] (GB:AAQ01159.1); similar to Protein kinase [Medicago truncatula] (GB:ABD28527.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)",51.59,754,0,703,91.84713376
"76","Solyc01g068460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Solyc01g068580.2.1","C9orf78 (AHRD V1 **-- C3KGZ0_ANOFI); contains Interpro domain(s)  IPR010756  Hepatocellular carcinoma-associated antigen 59 ","AT1G02330",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G28770.1); similar to unnamed protein product [Tetraodon nigroviridis] (GB:CAF90174.1); similar to Os03g0374100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050211.1); contains InterPro domain Hepatocellular carcinoma-associated antigen 59; (InterPro:IPR010756)",65.99,294,7e-97,350,99.30795848
"78","Solyc01g073700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Solyc01g073740.2.1","Citrate synthase (AHRD V1 ***- O24135_TOBAC); contains Interpro domain(s)  IPR010109  Citrate synthase, eukaryotic ","AT2G44350","ATCS","encodes a mitochrondrion targeted citrate synthase, the first enzyme of the tricarboxylic acid cycle, catalyzing the condensation of acetyl-CoA and oxaloacetate, finally yielding citrate and CoA.",82.7,474,0,759,99.57894737
"80","Solyc01g079950.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Solyc01g080540.2.1","Histidine-containing phosphotransfer protein (AHRD V1 **** Q94KS0_CATRO); contains Interpro domain(s)  IPR008207  Signal transduction histidine kinase, phosphotransfer (Hpt) region ","AT3G21510","AHP1","Encodes AHP1, one of the six Arabidopsis thaliana histidine phosphotransfer proteins (AHPs).  AHPs function as redundant positive regulators of cytokinin signaling.  Members of the AHP gene family include: AT3G21510 (AHP1), AT3G29350 (APH2), AT5G39340 (APH3), AT3G16360 (APH4), AT1G03430 (APH5) and AT1G80100 (APH6).",69.54,151,1e-41,165,98.68421053
"82","Solyc01g080780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Solyc01g080880.2.1","Receptor-like kinase (AHRD V1 **** C6ZRP5_SOYBN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT5G46570","BSK2","protein kinase family protein; similar to protein kinase-related [Arabidopsis thaliana] (TAIR:AT5G59010.1); similar to Os10g0571300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065455.1); similar to Protein kinase domain, putative [Medicago truncatula] (GB:ABE88013.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",81.26,491,0,839,99.39148073
"84","Solyc01g081470.2.1","Ubiquinone/menaquinone biosynthesis methyltransferase ubiE (AHRD V1 ***- D0N8X4_PHYIN); contains Interpro domain(s)  IPR004033  UbiE/COQ5 methyltransferase ","AT5G57300",NA,"UbiE/COQ5 methyltransferase family protein; similar to UbiE/COQ5 methyltransferase family protein [Arabidopsis thaliana] (TAIR:AT1G23360.1); similar to SAM (and some other nucleotide) binding motif [Medicago truncatula] (GB:ABE77912.1); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain UbiE/COQ5 methyltransferase; (InterPro:IPR004033)",77.08,288,2e-129,458,97.95221843
"85","Solyc01g081570.2.1","Carboxyl-terminal peptidase (AHRD V1 ***- B6TV70_MAIZE); contains Interpro domain(s)  IPR004314  Protein of unknown function DUF239, plant ","AT1G55360",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G56530.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G13510.1); similar to Os07g0205500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059148.1); similar to Os07g0573400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060067.1); similar to Protein of unknown function DUF239, plant [Medicago truncatula] (GB:ABE82132.1); contains InterPro domain Protein of unknown function DUF239, plant; (InterPro:IPR004314)",76.21,391,1e-180,629,91.54929577
"86","Solyc01g086750.2.1","Protein TIF31 homolog (AHRD V1 ***- TIF31_COCIM); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ","AT3G52140",NA,"tetratricopeptide repeat (TPR)-containing protein; similar to binding [Arabidopsis thaliana] (TAIR:AT1G15290.1); similar to Putative eukaryotic translation initiation factor 3 subunit (eIF-3) (GB:O15818); similar to Os02g0717400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047932.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain Tetratricopeptide TPR_1; (InterPro:IPR001440); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",67.2,1445,0,1791,98.24314828
"87","Solyc01g086930.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Solyc01g087750.2.1","Homology to unknown gene (Fragment) (AHRD V1 ***- Q015C3_OSTTA)","AT5G12470",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G40400.2); similar to Trimeric LpxA-like [Medicago truncatula] (GB:ABE84885.1); similar to Os01g0957200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045446.1); similar to Os05g0388600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055430.1)",70.03,287,2e-121,432,75.0656168
"89","Solyc01g087880.2.1","Unknown Protein (AHRD V1)","AT3G52040",NA,"similar to unknown [Hyacinthus orientalis] (GB:AAS20983.1)",68.42,76,8e-24,105,78.72340426
"90","Solyc01g088250.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Solyc01g088430.2.1","CER1 (AHRD V1 **-- B6TFH3_MAIZE); contains Interpro domain(s)  IPR006694  Fatty acid hydroxylase ","AT1G02205","CER1","Expression of the CER1 gene associated with production of stem epicuticular wax and pollen fertility. Biochemical studies showed that cer1 mutants are blocked in the conversion of stem wax C30 aldehydes to C29 alkanes, and they also lack the secondary alcohols and ketones. These suggested the CER1 protein is a aldehyde decarbonylase.",60.1,624,0,750,98.56230032
"92","Solyc01g088660.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Solyc01g088780.2.1","Rho-related GTP-binding protein RhoC (AHRD V1 **-- RHOC_PONAB); contains Interpro domain(s)  IPR003578  Ras small GTPase, Rho type ","AT4G35020","ARAC3","A member of ROP GTPase gene family; Encodes a Rho-like GTP binding protein.",85.47,179,5e-89,323,85.16746411
"94","Solyc01g088800.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Solyc01g089980.2.1","Engulfment and cell motility protein (AHRD V1 ***- Q16Y60_AEDAE); contains Interpro domain(s)  IPR006816  Engulfment and cell motility, ELMO ","AT3G60260",NA,"phagocytosis and cell motility protein ELMO1-related; similar to phagocytosis and cell motility protein ELMO1-related [Arabidopsis thaliana] (TAIR:AT2G44770.1); similar to Os04g0545100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053465.1); similar to Os02g0652300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047599.1); similar to phagocytosis and cell motility protein ELMO1, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA93689.2); contains InterPro domain Engulfment and cell motility, ELM; (InterPro:IPR006816)",81.58,266,5e-128,453,99.25093633
"96","Solyc01g090460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Solyc01g090550.2.1","DNAJ chaperone (AHRD V1 ***- B0W7V8_CULQU); contains Interpro domain(s)  IPR003095  Heat shock protein DnaJ ","AT5G22060","ATJ2","Co-chaperonin similar to E. coli DnaJ",68.85,427,1e-149,526,99.52941176
"98","Solyc01g090730.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Solyc01g090740.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
