"Row.names"	"logFC"	"logCPM"	"PValue"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc00g094540.1.1"	-1.62739089763741	5.58428471858299	0.00974384764227284	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g099580.1.1"	-2.78552289282093	6.26958778332805	1.28325488490387e-05	"Gamma-glutamyltranspeptidase (AHRD V1 ***- D4Z6K6_SPHJU); contains Interpro domain(s)  IPR000101  Gamma-glutamyltranspeptidase "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g102000.1.1"	-3.35333341522702	12.1584052304346	8.03864947901442e-08	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g121730.1.1"	-5.64690141436763	6.19926583319661	2.05640582420043e-14	"&aposchromo&apos domain containing protein (AHRD V1 *--- Q6L3Q3_SOLDE); contains Interpro domain(s)  IPR005162  Retrotransposon gag protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g127660.2.1"	-2.20055917394225	4.27613694020031	0.00139229138870134	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g131710.1.1"	-5.76716802598768	8.37619492833483	2.19023821937856e-16	"Pol polyprotein (AHRD V1 *-*- POL_MLVFP); contains Interpro domain(s)  IPR001584  Integrase, catalytic core "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g170210.2.1"	3.17023709359665	2.8130997471543	0.0111329104395953	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g187050.2.1"	-9.09304283874635	6.64809090648172	2.80113628540544e-20	"Leucyl aminopeptidase (AHRD V1 ***- D7DWG6_NOSA0); contains Interpro domain(s)  IPR011356  Peptidase M17, leucyl aminopeptidase "	"AT4G30920"	NA	"cytosol aminopeptidase family protein; Identical to Leucine aminopeptidase 3, chloroplast precursor (EC 3.4.11.1) (LAP 3) (Leucyl aminopeptidase 3) (Proline aminopeptidase 3) (EC 3.4.11.5) (Prolyl aminopeptidase 3) [Arabidopsis Thaliana] (GB:Q944P7;GB:O65557); similar to cytosol aminopeptidase [Arabidopsis thaliana] (TAIR:AT2G24200.1); similar to cytosol aminopeptidase family protein [Arabidopsis thaliana] (TAIR:AT4G30910.1); similar to Leucine aminopeptidase 2, chloroplast precursor (LAP 2) (Leucyl aminopeptidase 2) (Proline aminopeptidase 2) (Prolyl aminopeptidase 2) (GB:Q42876); similar to neutral leucine aminopeptidase preprotein; preLAP-N; metallo-exopeptidase; leucyl aminopeptidase; LAP [Lycopersicon esculentum] (GB:AAO15916.1); similar to Cytosol aminopeptidase family, catalytic domain, putative [Medicago truncatula] (GB:ABE88725.1); contains InterPro domain Peptidase M17, leucyl aminopeptidase, N-terminal; (InterPro:IPR008283); contains InterPro domain Peptidase M17, leucyl aminopeptidase, C-terminal; (InterPro:IPR000819)"	66.39	488	4e-177	617	95.08840864
"Solyc00g195360.1.1"	-2.68264922872215	5.51388294119522	3.95795498970864e-05	"Serine/threonine-protein phosphatase 7 long form homolog (AHRD V1 **-- PPP7L_ARATH); contains Interpro domain(s)  IPR019557  Aminotransferase-like, plant mobile domain "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g206460.1.1"	-3.26186841397212	5.63952844340416	1.17454904242971e-06	"Os06g0220000 protein (Fragment) (AHRD V1 **-- Q0DDJ2_ORYSJ); contains Interpro domain(s)  IPR006766  Phosphate-induced protein 1 conserved region "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc00g277510.1.1"	-2.45347430794912	5.62516351462002	0.000117407592961366	"Photosystem Q(B) protein (AHRD V1 ***- Q95B48_PRUPE); contains Interpro domain(s)  IPR000484  Photosynthetic reaction centre, L/M "	"ATCG00020"	"PSBA"	"Encodes chlorophyll binding protein D1, a part of the photosystem II reaction center core"	91.04	67	4e-23	102	97.01492537
"Solyc00g282510.1.1"	-3.16802026815546	2.49001812706307	0.00328371966455251	"Phenylalanine ammonia-lyase (AHRD V1 ***- B5LAW0_CAPAN); contains Interpro domain(s)  IPR005922  Phenylalanine ammonia-lyase "	"AT2G37040"	"ATPAL1"	"encodes a protein similar to phenylalanine ammonia-lyase"	80.55	581	0	1013	97.97297297
"Solyc01g005120.2.1"	1.3477448199588	4.12464482220537	0.0466838344832071	"Xyloglucan endotransglucosylase/hydrolase 13 (AHRD V1 **** C0IRH2_ACTDE); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase "	"AT1G14720"	"ATXTH28"	"member of Glycoside Hydrolase Family 16"	68.54	302	1e-127	452	89.28571429
"Solyc01g005270.2.1"	-1.8496012499559	5.57467149825935	0.0032862950853539	"SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal "	"AT1G14820"	NA	"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)"	66.24	237	1e-93	339	97.51037344
"Solyc01g005280.2.1"	1.86449402713237	3.25227978025961	0.0277892277589059	"SEC14 cytosolic factor (AHRD V1 **-- B2W8N2_PYRTR); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal "	"AT1G14820"	NA	"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)"	63.18	239	4e-91	330	98.34024896
"Solyc01g005290.2.1"	1.70768753654993	4.12512145563574	0.0165553908114614	"SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal "	"AT1G14820"	NA	"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)"	60.3	199	3e-69	257	98.99497487
"Solyc01g005570.2.1"	1.85449313343371	4.45326870340777	0.0157626395180795	"Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR012438  Protein of unknown function DUF1639 "	"AT1G55340"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G03880.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAV67822.1); similar to Os03g0807200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051641.1); contains InterPro domain Protein of unknown function DUF1639; (InterPro:IPR012438)"	84.27	89	2e-39	156	92.63157895
"Solyc01g005600.2.1"	-1.99586681829363	5.38067480140649	0.0018997959752694	"Adenosine 5&apos-phosphosulfate reductase 8 (AHRD V1 ***- Q5EUC2_MAIZE); contains Interpro domain(s)  IPR017936  Thioredoxin-like "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005910.2.1"	2.74967749139695	3.09708281440719	0.00842654902001381	"Acid phosphatase/vanadium-dependent haloperoxidase related (AHRD V1 *--- B2A528_NATTJ); contains Interpro domain(s)  IPR003832  Acid phosphatase/vanadium-dependent haloperoxidase related "	"AT3G12685"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G24350.1); similar to Acid phosphatase/vanadium-dependent haloperoxidase related [Medicago truncatula] (GB:ABE86902.1); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase; (InterPro:IPR008934); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase related; (InterPro:IPR003832)"	52.4	208	6e-42	167	77.52808989
"Solyc01g005970.2.1"	-3.50656849650547	3.7286822673998	1.41848838807515e-06	"Kelch-like protein 3 (AHRD V1 *-*- KLHL3_PONAB); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller "	"AT1G55270"	NA	"kelch repeat-containing F-box family protein; similar to kelch repeat-containing F-box family protein [Arabidopsis thaliana] (TAIR:AT1G22040.1); similar to Cyclin-like F-box; Serine/threonine protein phosphatase, BSU1 [Medicago truncatula] (GB:ABE78679.1); similar to Os10g0409900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064574.1); similar to Cyclin-like F-box [Medicago truncatula] (GB:ABE86510.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)"	79.68	438	0	746	99.543379
"Solyc01g006340.2.1"	-4.16464959317513	4.50400029440444	1.88120402913517e-08	"ATP dependent RNA helicase (AHRD V1 ***- B3LKV6_YEAS1); contains Interpro domain(s)  IPR011545  DNA/RNA helicase, DEAD/DEAH box type, N-terminal "	"AT3G02065"	NA	"ATP binding / ATP-dependent helicase; Identical to DEAD-box ATP-dependent RNA helicase 41 (EC 3.6.1.-) (RH41) [Arabidopsis Thaliana] (GB:Q3EBD3;GB:Q8VZ85); similar to DEAD box RNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G42520.1); similar to putative DEAD box [Oryza sativa (japonica cultivar-group)] (GB:BAD15860.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)"	65.1	510	0	692	98.25242718
"Solyc01g006400.2.1"	-2.78282999032744	8.4905888261229	7.01664192658524e-06	"Cysteine-rich extensin-like protein-4 (AHRD V1 *-*- Q08197_TOBAC)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006430.2.1"	-1.30856293138869	5.97393592773296	0.0338719155470848	"Omega-6 fatty acid desaturase (AHRD V1 **** Q461Q1_HEVBR); contains Interpro domain(s)  IPR005804  Fatty acid desaturase, type 1 "	"AT3G12120"	"FAD2"	"Major enzyme responsible for the synthesis of 18:2 fatty acids in the endoplasmic reticulum. Contains His-rich motifs, which contribute to the interaction with the electron donor cytochrome b5."	73.89	383	1e-177	619	99.47916667
"Solyc01g006490.2.1"	-4.75842219575976	6.356810130743	1.09454894178953e-11	"Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 "	"AT5G13030"	NA	"similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846)"	77.64	568	0	959	98.60869565
"Solyc01g006670.2.1"	1.86414974499143	2.80863705205458	0.0473241161440101	"UDP-glucosyltransferase HvUGT5876 (AHRD V1 ***- D3WYW1_HORVD); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006690.2.1"	-3.29544174905683	3.17601141947625	0.000173505468541231	"Unknown Protein (AHRD V1)"	"AT5G12900"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G12330.1); similar to Os08g0508100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062195.1); similar to Peptidase M14, carboxypeptidase A [Medicago truncatula] (GB:ABE94280.1); similar to Os09g0488800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063532.1)"	54.55	539	3e-152	535	86.53530378
"Solyc01g006940.2.1"	-2.88987593041459	6.70616782085639	4.82177324075753e-06	"Poly(U)-binding-splicing factor PUF60 (AHRD V1 *--* PUF60_BOVIN); contains Interpro domain(s)  IPR003954  RNA recognition, region 1 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007280.2.1"	-1.7684752297148	6.27860896720533	0.004597817142402	"30S ribosomal protein S4 chloroplastic (AHRD V1 ***- B5MF80_PETIN); contains Interpro domain(s)  IPR005709  Ribosomal protein S4, bacterial-type "	"ATCG00380"	"RPS4"	"Chloroplast encoded ribosomal protein S4"	88.06	201	9e-98	352	99.00990099
"Solyc01g007290.1.1"	-1.92820488107636	5.48382749559446	0.00272966408622407	"NAD(P)H-quinone oxidoreductase subunit J (AHRD V1 ***- NDHJ_TRIEI); contains Interpro domain(s)  IPR020396  NADH:ubiquinone oxidoreductase, 30 kDa subunit, conserved site  IPR001268  NADH:ubiquinone oxidoreductase, 30 kDa subunit "	"ATCG00420"	"NDHJ"	"Encodes NADH dehydrogenase subunit J.  Its transcription is increased upon sulfur depletion."	89.24	158	9e-82	298	98.74213836
"Solyc01g007330.2.1"	-2.61569536684427	9.77820921925607	1.90139949618129e-05	"Ribulose bisphosphate carboxylase large chain (AHRD V1 ***- RBL_SOLLC); contains Interpro domain(s)  IPR000685  Ribulose bisphosphate carboxylase, large subunit, C-terminal "	"ATCG00490"	"RBCL"	"large subunit of RUBISCO."	93.49	476	0	901	99.37238494
"Solyc01g007360.2.1"	-1.41358694212081	7.30163200283427	0.0194050113577933	"Photosystem I assembly protein ycf4 (AHRD V1 ***- Q06R54_9LAMI); contains Interpro domain(s)  IPR003359  Photosystem I assembly Ycf4 "	"ATCG00520"	"YCF4"	"Encodes a protein required for photosystem I assembly and stability. In cyanobacteria, loss of function mutation in this gene increases PSII/PSI ratio without any influence on photoautotrophic growth."	86.41	184	5e-70	259	98.91891892
"Solyc01g007380.1.1"	-1.71277938951179	6.10273892298468	0.00588701786939063	"Apocytochrome f (AHRD V1 ***- D3WBH0_9AQUA); contains Interpro domain(s)  IPR002325  Cytochrome f "	"ATCG00540"	"PETA"	"Encodes cytochrome f apoprotein; involved in photosynthetic electron transport chain; encoded by the chloroplast genome and is transcriptionally repressed by a nuclear gene HCF2."	89.38	320	5e-170	593	99.37694704
"Solyc01g007400.1.1"	-2.65326699058091	4.04524229186375	0.000133301834434175	"Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR002682  Photosystem II protein PsbJ "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007410.2.1"	-1.41807566938106	6.61644009691485	0.019934542152886	"Cytochrome b559 subunit alpha (AHRD V1 *-*- D4PBC8_PHODC); contains Interpro domain(s)  IPR006217  Photosystem II protein cytochrome b559, alpha subunit "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007440.1.1"	-2.68590092029353	2.77285342382791	0.0040572227401989	"Photosystem I reaction center subunit IX (AHRD V1 ***- Q06R45_9LAMI); contains Interpro domain(s)  IPR002615  Photosystem I reaction centre, subunit IX / PsaJ "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007450.1.1"	-2.15597450113134	6.2644715255172	0.000547426423410864	"50S ribosomal protein L33 chloroplastic (AHRD V1 ***- D3WBK4_9AQUA); contains Interpro domain(s)  IPR001705  Ribosomal protein L33 "	"ATCG00640"	"RPL33"	"encodes a chloroplast ribosomal protein L33, a constituent of the large subunit of the ribosomal complex"	84.85	66	5e-29	122	97.01492537
"Solyc01g007500.2.1"	-2.00433822684046	8.99491895907034	0.000876099997949229	"Photosystem II CP47 chlorophyll apoprotein (AHRD V1 ***- D3WBA3_9BORA); contains Interpro domain(s)  IPR017486  Photosystem II, PsbB "	"ATCG00680"	"PSBB"	"encodes for CP47, subunit of the photosystem II reaction center."	98.62	507	0	1000	91.33574007
"Solyc01g007520.2.1"	-2.32771112645862	4.44440657174555	0.000533214029630559	"Photosystem II reaction center protein H (AHRD V1 ***- C6JT33_9MYRT); contains Interpro domain(s)  IPR001056  Photosystem II phosphoprotein PsbH "	"ATCG00710"	"PSBH"	"Encodes a 8 kD phosphoprotein that is a component of the photosystem II oxygen evolving core. Its exact molecular function has not been determined but it may play a role in mediating electron transfer between the secondary quinone acceptors, QA and QB, associated with the acceptor side of PSII."	93.15	73	8e-34	138	97.2972973
"Solyc01g007530.2.1"	-1.89187957117759	8.39246770569516	0.00170643855218989	"Cytochrome b6 (AHRD V1 ***- B3TN79_BRADI); contains Interpro domain(s)  IPR005797  Cytochrome b/b6, N-terminal "	"ATCG00720"	"PETB"	"Encodes the cytochrome b(6) subunit of the cytochrome b6f complex."	98.58	212	3e-120	427	98.59813084
"Solyc01g007540.2.1"	-1.74840794039371	5.04574003798829	0.0068504189466249	"Cytochrome b6-f complex subunit 4 (AHRD V1 ***- A1XFY6_NUPAD); contains Interpro domain(s)  IPR005870  Cytochrome b6/f complex, subunit IV "	"ATCG00730"	"PETD"	"A chloroplast gene encoding subunit IV of the cytochrome b6/f complex"	99.28	139	1e-74	274	98.57142857
"Solyc01g007570.2.1"	-1.90932672970526	7.5128903031029	0.0017187832597635	"30S ribosomal protein S11 chloroplastic (AHRD V1 ***- D3WCH5_NEROL); contains Interpro domain(s)  IPR019981  Ribosomal protein S11, bacterial-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007580.2.1"	-1.23705090437018	8.13946124901478	0.0382525610064722	"30S ribosomal protein S8 (AHRD V1 ***- D4PBE7_PHODC); contains Interpro domain(s)  IPR000630  Ribosomal protein S8 "	"ATCG00770"	"RPS8"	"chloroplast 30S ribosomal protein S8"	85.07	134	3e-55	210	98.51851852
"Solyc01g007600.2.1"	-1.21824474012419	7.72777156483549	0.0417204665619546	"50S ribosomal protein L16 chloroplastic (AHRD V1 ***- D3WCG3_NEROL); contains Interpro domain(s)  IPR000114  Ribosomal protein L16 "	"ATCG00790"	"RPL16"	"chloroplast gene encoding a ribosomal protein L16, which is a constituent of 50S large ribosomal subunit"	89.83	118	5e-58	218	98.31932773
"Solyc01g007640.2.1"	-2.41386330751434	10.1372108745659	6.96506837617149e-05	"Ycf2 (AHRD V1 ***- D2KLP5_OLEEU); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 "	"ATCG01280"	"YCF2.2"	"Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"	87.1	2310	0	3842	99.91224221
"Solyc01g007650.2.1"	-1.37307698489305	3.54343273498813	0.0451490866246645	"Ycf15 (AHRD V1 ***- D2KLP6_OLEEU); contains Interpro domain(s)  IPR019645  Protein precursor Ycf15, putative, chloroplast "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007660.2.1"	-1.91552448064039	7.41980217636649	0.00162230451253872	"NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic (AHRD V1 ***- D3WB81_9BORA); contains Interpro domain(s)  IPR010096  NADH-quinone oxidoreductase, chain N "	"ATCG01250"	"NDHB.2"	"NADH dehydrogenase ND2"	95.64	390	6e-180	627	75.68093385
"Solyc01g007690.2.1"	-2.45514433094248	3.24630493075146	0.0013534590111148	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007700.2.1"	-4.16452001062957	12.1670281670333	1.04359134983203e-10	"Conserved protein (AHRD V1 *-*- C7TFZ2_LACRL)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007710.2.1"	-3.93945809191215	10.5853436383285	7.36122811086807e-10	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007720.2.1"	-2.41649712403798	8.60494729981381	7.24340439915177e-05	"ORF42f (AHRD V1 *-*- Q32989_PINTH)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007730.2.1"	-2.5924901077597	10.5105509757742	2.11548725897744e-05	"ORF91 (AHRD V1 *--- C1BRN8_9MAXI)"	NA	NA	NA	NA	NA	NA	NA	NA
