"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"20","Solyc01g067510.2.1","Receptor-like kinase (AHRD V1 **** A7VM36_MARPO); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT3G26700",NA,"protein kinase family protein; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G79620.1); similar to Os05g0371600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055357.1); similar to Os01g0929200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045282.1); similar to nodulation receptor kinase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87254.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245)",53,317,3e-88,322,83.6461126
"21","Solyc01g067710.2.1","Sodium/hydrogen exchanger (AHRD V1 **** Q1JRA3_SOLLC); contains Interpro domain(s)  IPR018407  Na+/H+ exchanger, isoforms 1-4, conserved region ","AT3G05030","ATNHX2","member of Sodium proton exchanger family",75.28,538,0,749,98.88475836
"22","Solyc01g068360.2.1","Receptor like kinase, RLK","AT3G03770",NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G14210.1); similar to putative brassinosteroid LRR receptor kinase protein [Oryza sativa (japonica cultivar-group)] (GB:BAC07439.1); similar to transmembrane protein kinase [Oryza sativa (japonica cultivar-group)] (GB:AAQ01159.1); similar to Protein kinase [Medicago truncatula] (GB:ABD28527.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)",51.59,754,0,703,91.84713376
"23","Solyc01g068460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Solyc01g073700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Solyc01g079950.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Solyc01g080540.2.1","Histidine-containing phosphotransfer protein (AHRD V1 **** Q94KS0_CATRO); contains Interpro domain(s)  IPR008207  Signal transduction histidine kinase, phosphotransfer (Hpt) region ","AT3G21510","AHP1","Encodes AHP1, one of the six Arabidopsis thaliana histidine phosphotransfer proteins (AHPs).  AHPs function as redundant positive regulators of cytokinin signaling.  Members of the AHP gene family include: AT3G21510 (AHP1), AT3G29350 (APH2), AT5G39340 (APH3), AT3G16360 (APH4), AT1G03430 (APH5) and AT1G80100 (APH6).",69.54,151,1e-41,165,98.68421053
"27","Solyc01g081570.2.1","Carboxyl-terminal peptidase (AHRD V1 ***- B6TV70_MAIZE); contains Interpro domain(s)  IPR004314  Protein of unknown function DUF239, plant ","AT1G55360",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G56530.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G13510.1); similar to Os07g0205500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059148.1); similar to Os07g0573400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060067.1); similar to Protein of unknown function DUF239, plant [Medicago truncatula] (GB:ABE82132.1); contains InterPro domain Protein of unknown function DUF239, plant; (InterPro:IPR004314)",76.21,391,1e-180,629,91.54929577
"28","Solyc01g087750.2.1","Homology to unknown gene (Fragment) (AHRD V1 ***- Q015C3_OSTTA)","AT5G12470",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G40400.2); similar to Trimeric LpxA-like [Medicago truncatula] (GB:ABE84885.1); similar to Os01g0957200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045446.1); similar to Os05g0388600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055430.1)",70.03,287,2e-121,432,75.0656168
"29","Solyc01g088250.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Solyc01g088430.2.1","CER1 (AHRD V1 **-- B6TFH3_MAIZE); contains Interpro domain(s)  IPR006694  Fatty acid hydroxylase ","AT1G02205","CER1","Expression of the CER1 gene associated with production of stem epicuticular wax and pollen fertility. Biochemical studies showed that cer1 mutants are blocked in the conversion of stem wax C30 aldehydes to C29 alkanes, and they also lack the secondary alcohols and ketones. These suggested the CER1 protein is a aldehyde decarbonylase.",60.1,624,0,750,98.56230032
"31","Solyc01g088660.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Solyc01g088780.2.1","Rho-related GTP-binding protein RhoC (AHRD V1 **-- RHOC_PONAB); contains Interpro domain(s)  IPR003578  Ras small GTPase, Rho type ","AT4G35020","ARAC3","A member of ROP GTPase gene family; Encodes a Rho-like GTP binding protein.",85.47,179,5e-89,323,85.16746411
"33","Solyc01g089980.2.1","Engulfment and cell motility protein (AHRD V1 ***- Q16Y60_AEDAE); contains Interpro domain(s)  IPR006816  Engulfment and cell motility, ELMO ","AT3G60260",NA,"phagocytosis and cell motility protein ELMO1-related; similar to phagocytosis and cell motility protein ELMO1-related [Arabidopsis thaliana] (TAIR:AT2G44770.1); similar to Os04g0545100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053465.1); similar to Os02g0652300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047599.1); similar to phagocytosis and cell motility protein ELMO1, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA93689.2); contains InterPro domain Engulfment and cell motility, ELM; (InterPro:IPR006816)",81.58,266,5e-128,453,99.25093633
"34","Solyc01g090550.2.1","DNAJ chaperone (AHRD V1 ***- B0W7V8_CULQU); contains Interpro domain(s)  IPR003095  Heat shock protein DnaJ ","AT5G22060","ATJ2","Co-chaperonin similar to E. coli DnaJ",68.85,427,1e-149,526,99.52941176
"35","Solyc01g090730.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Solyc01g090970.2.1","Cortical cell-delineating protein (AHRD V1 **-- B6UGA2_MAIZE); contains Interpro domain(s)  IPR013770  Plant lipid transfer protein and hydrophobic protein, helical ","AT4G00165",NA,"protease inhibitor/seed storage/lipid transfer protein (LTP) family protein; similar to protease inhibitor/seed storage/lipid transfer protein (LTP) family protein [Arabidopsis thaliana] (TAIR:AT2G45180.1); similar to Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor [Medicago truncatula] (GB:ABE84488.1); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612)",62.5,96,6e-32,132,76.42276423
"37","Solyc01g091040.2.1","Cysteine-rich repeat secretory protein 15 (AHRD V1 ***- CRR15_ARATH); contains Interpro domain(s)  IPR002902  Protein of unknown function DUF26 ","AT3G60720","PDLP8","receptor-like protein kinase-related; similar to 33 kDa secretory protein-related [Arabidopsis thaliana] (TAIR:AT2G01660.1); similar to Os04g0537800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053427.1); similar to receptor-like protein kinase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD25786.1); contains InterPro domain Protein of unknown function DUF26; (InterPro:IPR002902)",54.86,257,4e-56,214,84.66666667
"38","Solyc01g091180.2.1","Peptide transporter-like protein (AHRD V1 **-* Q9SVS9_ARATH); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region ","AT1G32450","NRT1.5","proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT5G19640.1); similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT4G21680.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABD32535.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABE93051.1); similar to transporter, major facilitator family, putative [Medicago truncatula] (GB:ABE88005.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)",52.37,590,3e-170,595,95.23026316
"39","Solyc01g091920.2.1","Subtilisin-like protease (AHRD V1 **-- A9XG40_TOBAC); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related ","AT1G01900","ATSBT1.1","subtilase family protein; similar to subtilase family protein [Arabidopsis thaliana] (TAIR:AT5G51750.1); similar to ARA12, subtilase [Arabidopsis thaliana] (TAIR:AT5G67360.1); similar to Orn/DAP/Arg decarboxylase 2; Protease-associated PA; Proteinase inhibitor I9, subtilisin propeptide [Medicago truncatula] (GB:ABE87035.1); similar to OSIGBa0147H17.8 [Oryza sativa (indica cultivar-group)] (GB:CAH66960.1); contains InterPro domain Protease-associated PA; (InterPro:IPR003137); contains InterPro domain Peptidase S8 and S53, subtilisin, kexin, sedolisin; (InterPro:IPR000209); contains InterPro domain Proteinase inhibitor I9, subtilisin propeptide; (InterPro:IPR010259); contains InterPro domain Proteinase inhibitor, propeptide; (InterPro:IPR009020)",59.08,699,0,789,91.43610013
"40","Solyc01g094790.2.1","Cysteine synthase (AHRD V1 ***- Q9FS29_SOLTU); contains Interpro domain(s)  IPR005859  Cysteine synthase A ","AT3G61440","ARATH;BSAS3;1","Encodes a cysteine synthase isomer AtcysC1. The isomer is however less effective in cysteine biosynthesis. It is involved in beta-cyanoalanine biosynthesis, an intermediate of cyanide detoxification pathway.",74.46,372,5e-156,547,99.44134078
"41","Solyc01g095050.2.1","Negatively light-regulated protein (AHRD V1 ***- B4FAY8_MAIZE); contains Interpro domain(s)  IPR012482  Lg106-like ","AT5G64130",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G69510.2); similar to Os01g0249300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042590.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD72346.1); similar to Os01g0664500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043793.1); contains InterPro domain Lg106-like; (InterPro:IPR012482)",85.26,95,8e-40,158,86.91588785
"42","Solyc01g095450.2.1","GDSL esterase/lipase At4g01130 (AHRD V1 ***- GDL61_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL ","AT4G01130",NA,"acetylesterase, putative; similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT3G26430.1); similar to lanatoside 15-O-acetylesterase [Di (GB:AAY41077.1); similar to lanatoside 15'-O-acetylesterase [Di (GB:CAA09694.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)",66.01,353,1e-134,476,92.32804233
"43","Solyc01g095500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Solyc01g096080.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Solyc01g096120.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Solyc01g096220.2.1","Ras-related protein Rab-25 (AHRD V1 ***- RAB25_BOVIN); contains Interpro domain(s)  IPR015595  Rab11-related ","AT1G01200","ATRAB-A3","AtRABA3 (Arabidopsis Rab GTPase homolog A3); GTP binding; similar to SMG1 (SMALL MOLECULAR WEIGHT G-PROTEIN 1), GTP binding [Arabidopsis thaliana] (TAIR:AT5G47960.1); similar to RAB11B [Lotus japonicus] (GB:CAA98178.1); contains InterPro domain Small GTP-binding protein domain; (InterPro:IPR005225); contains InterPro domain Ras small GTPase, Rab type; (InterPro:IPR003579); contains InterPro domain Ras GTPase; (InterPro:IPR001806); contains InterPro domain Ras; (InterPro:IPR013753)",69.11,246,5e-90,327,99.18032787
"47","Solyc01g096960.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Solyc01g097290.2.1","Auxin responsive protein (AHRD V1 ***- D9IQE6_CATRO); contains Interpro domain(s)  IPR003311  AUX/IAA protein ","AT3G04730","IAA16","early auxin-induced (IAA16)",69.57,253,2e-88,322,94.04761905
"49","Solyc01g097340.2.1","NAD-dependent epimerase/dehydratase family protein-like protein (AHRD V1 ***- Q2XPW6_SOLTU); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain ","AT5G28840","GME","Encodes a protein with GDP-D-mannose 3',5'-epimerase activity.  The enzyme is involved in ascorbate biosynthesis. It catalyzes the conversion of GDP-D-mannose to GDP-L-galactose.",90.19,377,0,726,99.46949602
"50","Solyc01g098240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Solyc01g098500.2.1","Glucose transporter 8 (AHRD V1 ***- Q2KKJ3_SOLIN); contains Interpro domain(s)  IPR003663  Sugar/inositol transporter ","AT1G54730",NA,"sugar transporter, putative; Identical to Sugar transporter ERD6-like 5 [Arabidopsis Thaliana] (GB:Q3ECP7;GB:Q8H197;GB:Q940K3;GB:Q9ZVM0); similar to sugar transporter, putative [Arabidopsis thaliana] (TAIR:AT2G48020.1); similar to putative sugar transporter [Solanum lycopersicum] (GB:CAC00697.2); contains InterPro domain Sugar transporter; (InterPro:IPR003663); contains InterPro domain Major facilitator superfamily; (InterPro:IPR007114); contains InterPro domain Major facilitator superfamily MFS_1; (InterPro:IPR011701)",50.6,417,5e-123,438,90.04329004
"52","Solyc01g098560.2.1","Glucose transporter 8 (AHRD V1 ***- Q2KKJ3_SOLIN); contains Interpro domain(s)  IPR003663  Sugar/inositol transporter ","AT1G54730",NA,"sugar transporter, putative; Identical to Sugar transporter ERD6-like 5 [Arabidopsis Thaliana] (GB:Q3ECP7;GB:Q8H197;GB:Q940K3;GB:Q9ZVM0); similar to sugar transporter, putative [Arabidopsis thaliana] (TAIR:AT2G48020.1); similar to putative sugar transporter [Solanum lycopersicum] (GB:CAC00697.2); contains InterPro domain Sugar transporter; (InterPro:IPR003663); contains InterPro domain Major facilitator superfamily; (InterPro:IPR007114); contains InterPro domain Major facilitator superfamily MFS_1; (InterPro:IPR011701)",69.83,411,3e-171,598,87.76824034
"53","Solyc01g098590.2.1","Phosphoglycerate mutase family protein (AHRD V1 ***- C1DZH2_9CHLO); contains Interpro domain(s)  IPR013078  Phosphoglycerate mutase ","AT3G05170",NA,"phosphoglycerate/bisphosphoglycerate mutase family protein; similar to phosphoglycerate/bisphosphoglycerate mutase family protein [Arabidopsis thaliana] (TAIR:AT1G08940.1); similar to Os05g0141700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054606.1); similar to Os06g0109000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056573.1); similar to unknown [Streptomyces murayamaensis] (GB:AAO65326.1); contains InterPro domain Phosphoglycerate/bisphosphoglycerate mutase; (InterPro:IPR001345); contains InterPro domain Phosphoglycerate mutase; (InterPro:IPR013078)",52.03,271,1e-76,283,92.28070175
"54","Solyc01g098930.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Solyc01g103030.2.1","Nitrate transporter (AHRD V1 **** Q7XAK5_PRUPE); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region ","AT1G59740",NA,"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT1G33440.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABE78967.1); similar to P0076O17.8 [Oryza sativa (japonica cultivar-group)] (GB:CAE02510.1); similar to POT family, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX96656.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)",77.13,551,0,809,90.44481054
"56","Solyc01g103780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Solyc01g103970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Solyc01g106910.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Solyc01g107370.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Solyc01g107670.2.1","LRR receptor-like serine/threonine-protein kinase, RLP","AT2G15320",NA,"leucine-rich repeat family protein; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT5G66330.1); similar to Os02g0647300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047577.1); similar to brassinosteroid receptor [Pisum sativum] (GB:BAC99050.1); similar to Os01g0818700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044633.1); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)",60,370,3e-109,392,95.03916449
"61","Solyc01g107890.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Solyc01g108250.2.1","Vacuolar import and degradation protein VID27 (AHRD V1 *--- B3LP56_YEAS1); contains Interpro domain(s)  IPR013863  Vacuolar import and degradation, Vid27-related ","AT3G19240",NA,"similar to dem protein-related / defective embryo and meristems protein-related [Arabidopsis thaliana] (TAIR:AT4G33400.1); similar to DEM2 [Lycopersicon esculentum] (GB:AAQ90244.1); similar to Quinoprotein amine dehydrogenase, beta chain-like [Medicago truncatula] (GB:ABE80529.1); similar to DEM2 [Lycopersicon esculentum] (GB:AAQ90245.1); contains InterPro domain Quinonprotein alcohol dehydrogenase-like; (InterPro:IPR011047)",73.11,595,0,873,91.09375
"63","Solyc01g108280.2.1","Serine/threonine protein kinase (AHRD V1 **** Q0PL87_CAMSI); contains Interpro domain(s)  IPR015740  Plant protein serine/threonine kinase-like ","AT4G33950","ATOST1","Encodes calcium-independent ABA-activated protein kinase, a member of SNF1-related protein kinases (SnRK2) whose activity is activated by ionic (salt) and non-ionic (mannitol) osmotic stress.  Mutations disrupted ABA induction of stomatal closure as well as ABA inhibition of light-induced stomatal opening. However, regulation of stomatal opening/closing by light or CO(2) is not affected in these mutants. May act in the interval between ABA perception and reactive oxygen species production in the ABA signalling network.",89.01,364,0,634,99.44903581
"64","Solyc01g108390.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Solyc01g108630.2.1","Nitrite reductase (AHRD V1 ***- Q76KB0_TOBAC); contains Interpro domain(s)  IPR006067  Nitrite and sulphite reductase 4Fe-4S region ","AT2G15620","ATHNIR","involved in the second step of nitrate assimilation",79.08,588,0,910,99.65986395
"66","Solyc01g109040.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Solyc01g109550.2.1","Mitochondrial transcription termination factor (Fragment) (AHRD V1 *--- C6FB12_PSEMZ); contains Interpro domain(s)  IPR003690  Mitochodrial transcription termination factor-related ","AT3G18870",NA,"mitochondrial transcription termination factor-related / mTERF-related; similar to mitochondrial transcription termination factor-related / mTERF-related [Arabidopsis thaliana] (TAIR:AT2G34620.1); similar to mTERF-like protein [Brassica napus] (GB:ABC70867.1); contains InterPro domain Mitochodrial transcription termination factor-related; (InterPro:IPR003690)",56.91,246,7e-79,290,82.03389831
"68","Solyc01g109700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Solyc01g109790.2.1","Glucose-1-phosphate adenylyltransferase (AHRD V1 **** Q15I66_SOLLC); contains Interpro domain(s)  IPR011831  Glucose-1-phosphate adenylyltransferase  IPR005836  ADP-glucose pyrophosphorylase, conserved site ","AT4G39210","APL3","Encodes the large subunit of ADP-Glucose Pyrophosphorylase which catalyzes the first, rate limiting step in starch biosynthesis. The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms (ApL1-4) have been identified. ApL3 is the major large subunit isoform present in inflorescences, fruits and roots.",70.42,524,0,778,99.61904762
"70","Solyc01g110000.2.1","Beta-galactosidase (AHRD V1 ***- B9H0V1_POPTR); contains Interpro domain(s)  IPR001944  Glycoside hydrolase, family 35 ","AT4G36360","BGAL3","putative beta-galactosidase (BGAL3 gene)",71.51,723,0,1134,98.9010989
"71","Solyc01g110340.2.1","Endoglucanase 1 (AHRD V1 ***- B6U0P7_MAIZE); contains Interpro domain(s)  IPR001701  Glycoside hydrolase, family 9 ","AT4G39010","AtGH9B18","glycosyl hydrolase family 9 protein; Identical to Endoglucanase 24 precursor (EC 3.2.1.4) (Endo-1,4-beta glucanase 24) [Arabidopsis Thaliana] (GB:Q93YQ7;GB:Q9SVJ2); similar to glycosyl hydrolase family 9 protein [Arabidopsis thaliana] (TAIR:AT4G39000.1); similar to Os09g0530200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063747.1); similar to endo-1,4-beta-glucanase precursor [Glycine max] (GB:ABC70310.1); similar to putative endo-1,4-beta-glucanase [Eucalyptus globulus] (GB:AAZ08323.1); contains InterPro domain Six-hairpin glycosidase; (InterPro:IPR008928); contains InterPro domain Glycoside transferase, six-hairpin, subgroup; (InterPro:IPR012343); contains InterPro domain Glycoside hydrolase, family 9; (InterPro:IPR001701)",72.32,466,0,704,93.36016097
"72","Solyc01g111100.2.1","Neutral invertase like protein (AHRD V1 ***- Q67XD9_ARATH); contains Interpro domain(s)  IPR006937  Plant neutral invertase ","AT4G34860",NA,"beta-fructofuranosidase, putative / invertase, putative / saccharase, putative / beta-fructosidase, putative; similar to beta-fructofuranosidase, putative / invertase, putative / saccharase, putative / beta-fructosidase, putative [Arabidopsis thaliana] (TAIR:AT4G09510.1); similar to CINV1 (CYTOSOLIC INVERTASE 1), beta-fructofuranosidase [Arabidopsis thaliana] (TAIR:AT1G35580.2); similar to beta-fructofuranosidase, putative / invertase, putative / saccharase, putative / beta-fructosidase, putative [Arabidopsis thaliana] (TAIR:AT1G22650.1); similar to putative neutral/alkaline invertase [Lotus japonicus] (GB:CAG30577.1); similar to Plant neutral invertase [Medicago truncatula] (GB:ABE77865.1); similar to neutral/alkaline invertase [Manihot esculenta] (GB:ABA08442.1); contains InterPro domain Six-hairpin glycosidase; (InterPro:IPR008928); contains InterPro domain Plant neutral invertase; (InterPro:IPR006937)",81.49,562,0,955,92.07920792
"73","Solyc01g111110.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Solyc01g111380.2.1","Actin depolymerizing factor 5 (AHRD V1 **** A1XJ48_GOSHI); contains Interpro domain(s)  IPR002108  Actin-binding, cofilin/tropomyosin type ","AT2G16700","ADF5","Encodes actin depolymerizing factor 5 (ADF5).",81.82,143,3e-66,246,98.61111111
"75","Solyc01g111660.2.1","Aquaporin-like protein (AHRD V1 ***- Q8W1A8_PETHY); contains Interpro domain(s)  IPR012269  Aquaporin ","AT4G35100","PIP2;7","a member of the plasma membrane intrinsic protein PIP. functions as aquaporin. Salt-stress-inducible MIP",88.69,283,1e-142,501,99.29577465
