,ITAG,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
11,Solyc01g065550.2.1,Protein DEHYDRATION-INDUCED 19 homolog 4 (AHRD V1 ***- DI194_ARATH); contains Interpro domain(s)  IPR008598  Drought induced 19 ,AT3G06760,NA,similar to HRB1 (HYPERSENSITIVE TO RED AND BLUE) [Arabidopsis thaliana] (TAIR:AT5G49230.1); similar to fiber protein Fb2 [Gossypium barbadense] (GB:AAN77145.1); contains InterPro domain Drought induced 19; (InterPro:IPR008598),57.07,191,2.00E-51,198,86.69724771
12,Solyc01g066520.2.1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (AHRD V1 ***- C3BP76_9BACI); contains Interpro domain(s)  IPR015761  Lipoamide Acyltransferase ,AT3G06850,BCE2,dihydrolipoamide branched chain acyltransferase,62.5,432,2.00E-155,545,84.7826087
13,Solyc01g068140.2.1,10-deacetylbaccatin III-10-O-acetyl transferase-like (AHRD V1 **-* Q9FTH0_ORYSJ); contains Interpro domain(s)  IPR003480  Transferase ,AT3G62160,NA,transferase family protein; similar to transferase family protein [Arabidopsis thaliana] (TAIR:AT1G28680.1); similar to Os01g0291500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042791.1); similar to Os05g0278500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055082.1); similar to acyltransferase [Iris x hollandica] (GB:BAE94328.1); contains InterPro domain Transferase; (InterPro:IPR003480),50.89,448,6.00E-109,391,94.42060086
14,Solyc01g090230.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Solyc01g090460.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,Solyc01g103150.2.1,"Os03g0731050 protein (Fragment) (AHRD V1 ***- C7IZG5_ORYSJ); contains Interpro domain(s)  IPR004949  Protein of unknown function DUF266, plant ",AT1G10280,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G21310.1); similar to Protein of unknown function DUF266, plant [Medicago truncatula] (GB:ABE91847.1); contains InterPro domain Protein of unknown function DUF266, plant; (InterPro:IPR004949)",57.04,419,4.00E-136,481,98.74371859
17,Solyc01g111610.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,Solyc02g014030.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Solyc02g023990.2.1,Short-chain dehydrogenase/reductase SDR (AHRD V1 **-- A1WVI4_HALHL); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ,AT4G20760,NA,"short-chain dehydrogenase/reductase (SDR) family protein; similar to ABA2 (ABA DEFICIENT 2), oxidoreductase [Arabidopsis thaliana] (TAIR:AT1G52340.1); similar to oxidoreductase, short chain dehydrogenase/reductase family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99281.1); similar to Os12g0609500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067243.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)",76.74,258,8.00E-120,426,83.17152104
20,Solyc02g030450.2.1,Protein SEY1 (AHRD V1 ***- B6U4D9_MAIZE); contains Interpro domain(s)  IPR008803  Root hair defective 3 GTP-binding ,AT5G45160,NA,root hair defective 3 GTP-binding (RHD3) family protein; similar to RHD3 (ROOT HAIR DEFECTIVE 3) [Arabidopsis thaliana] (TAIR:AT3G13870.1); similar to root hair defective 3 GTP-binding (RHD3) family protein [Arabidopsis thaliana] (TAIR:AT1G72960.1); similar to root hair defective 3 GTP-binding protein [Triticum aestivum] (GB:AAS67855.2); similar to Os01g0575000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043388.1); similar to Os12g0604600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067218.1); contains InterPro domain Root hair defective 3 GTP-binding; (InterPro:IPR008803),66.16,786,0,1034,95.875
21,Solyc02g065490.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,Solyc02g071980.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,Solyc02g077250.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Solyc02g080650.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,Solyc02g082360.2.1,Translation initiation factor (AHRD V1 ***- A6ZWQ9_YEAS7); contains Interpro domain(s)  IPR002769  Translation initiation factor IF6 ,AT3G55620,emb1624,"EMB1624 (EMBRYO DEFECTIVE 1624); translation initiation factor; similar to eukaryotic translation initiation factor 6, putative / eIF-6, putative [Arabidopsis thaliana] (TAIR:AT2G39820.1); similar to Os07g0639800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060417.1); similar to putative eukaryotic translation initiation factor 6 [Trifolium pratense] (GB:BAE71264.1); contains InterPro domain Translation initiation factor IF6; (InterPro:IPR002769)",74.86,175,3.00E-73,271,89.69072165
26,Solyc02g085510.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,Solyc02g086500.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,Solyc02g089020.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,Solyc02g091330.2.1,C20orf4 homolog (AHRD V1 **-- C0H960_SALSA); contains Interpro domain(s)  IPR007946  AAR2 ,AT1G66510,NA,AAR2 protein family; similar to CePP protein [Brassica napus var. napus] (GB:CAB89180.1); contains InterPro domain AAR2; (InterPro:IPR007946),65.14,284,5.00E-106,380,98.25783972
30,Solyc02g091910.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,Solyc02g092060.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,Solyc03g006780.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,Solyc03g007710.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,Solyc03g007970.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,Solyc03g033480.2.1,"Zinc finger HIT domain-containing protein 1 (AHRD V1 ***- B6T4Y0_MAIZE); contains Interpro domain(s)  IPR007529  Zinc finger, HIT-type ",AT5G37055,ATSWC6,"zinc finger (HIT type) family protein; similar to zinc finger protein [Nicotiana benthamiana] (GB:AAW83129.1); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529)",68.21,173,1.00E-50,195,98.8372093
36,Solyc03g034060.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,Solyc03g051940.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,Solyc03g093310.2.1,F-box family protein (AHRD V1 ***- B9H075_POPTR); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ,AT5G07670,NA,"F-box family protein; similar to F-box family protein [Arabidopsis thaliana] (TAIR:AT5G51380.1); similar to Os02g0658500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047636.1); similar to Os11g0641200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001068351.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA95013.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810)",59.16,404,3.00E-128,455,80.23952096
39,Solyc03g117290.1.1,Serine-rich protein (AHRD V1 ***- A1YMW6_BRACM),AT5G11090,NA,serine-rich protein-related; similar to serine-rich protein-related [Arabidopsis thaliana] (TAIR:AT5G25280.2); similar to unknown [Solanum tuberosum] (GB:ABA40431.1),58.11,148,3.00E-35,143,96.6442953
40,Solyc03g118770.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,Solyc03g119030.2.1,Peroxisomal biogenesis factor 3 (AHRD V1 ***- Q28F64_XENTR); contains Interpro domain(s)  IPR006966  Peroxin-3 ,AT1G48635,PEX3,peroxin-3 family protein; similar to peroxin-3 family protein [Arabidopsis thaliana] (TAIR:AT3G18160.1); similar to PREDICTED: similar to peroxisomal biogenesis factor 3 [Gallus gallus] (GB:XP_419708.1); similar to Os09g0314300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062839.1); contains InterPro domain Peroxin-3; (InterPro:IPR006966),60.07,283,3.00E-95,344,97.56944444
42,Solyc04g014400.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,Solyc04g025880.2.1,"Potassium transporter (AHRD V1 **** D2JYH2_GOSHI); contains Interpro domain(s)  IPR018519  Potassium uptake protein, kup  IPR003855  K+ potassium transporter ",AT1G70300,KUP6,potassium transporter,71.05,784,0,1091,99.74226804
44,Solyc04g056410.2.1,DNA repair and recombination protein RAD54 (AHRD V1 **-- D0MQ92_PHYIN); contains Interpro domain(s)  IPR000330  SNF2-related ,AT3G19210,ATRAD54,"Encodes RAD54, a member of the SWI2/SNF2 family of DNA-stimulated ATPases.  Functions in DNA repair via homologous recombination.",76.55,499,0,787,83.33333333
45,Solyc04g064740.2.1,"Os06g0207500 protein (Fragment) (AHRD V1 ***- Q0DDQ9_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant ",AT1G48880,TBL7,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G06080.2); similar to Os01g0880400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044993.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA91480.2); similar to Os05g0426300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055601.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)",58.58,268,2.00E-94,342,79.45619335
46,Solyc04g071160.2.1,BZIP transcription factor family protein (AHRD V1 *-*- D7LF63_ARALY); contains Interpro domain(s)  IPR011700  Basic leucine zipper ,AT1G43700,SUE3,"Encodes a VirE2-interacting protein.  VIP1 mediates nuclear translocation of VirE2 via its amino half, and interacts with histone H2A via it carboxyl half.",50.87,289,2.00E-53,206,77.19298246
47,Solyc04g076460.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,Solyc04g079700.2.1,"WD-40 repeat family protein (AHRD V1 **-- Q1EPE0_MUSAC); contains Interpro domain(s)  IPR020472  G-protein beta WD-40 repeat, region ",AT2G26490,NA,transducin family protein / WD-40 repeat family protein; similar to transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT4G34380.1); similar to putative WD repeat-protein [Oryza sativa (japonica cultivar-group)] (GB:AAP44704.1); similar to Os03g0738700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051213.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046),67.15,414,2.00E-156,549,91.46067416
49,Solyc04g080050.2.1,"Xenotropic and polytropic retrovirus receptor (AHRD V1 **-- B2GU54_XENTR); contains Interpro domain(s)  IPR004342  EXS, C-terminal ",AT5G35730,NA,"EXS family protein / ERD1/XPR1/SYG1 family protein; similar to EXS family protein / ERD1/XPR1/SYG1 family protein [Arabidopsis thaliana] (TAIR:AT2G32295.1); similar to EXS, C-terminal [Medicago truncatula] (GB:ABD28452.1); similar to EXS family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99182.2); similar to Os12g0595000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067180.1); contains InterPro domain EXS, C-terminal; (InterPro:IPR004342)",73.03,456,0,706,95.99156118
50,Solyc05g014490.1.1,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L220_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT3G04130,NA,binding; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G22670.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE84187.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),57.91,449,8.00E-160,560,86.31984586
51,Solyc06g010220.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,Solyc06g054620.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,Solyc06g060410.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,Solyc06g064430.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,Solyc06g065630.2.1,"Monooxygenase (AHRD V1 **** B5GNT3_STRCL); contains Interpro domain(s)  IPR000103  Pyridine nucleotide-disulphide oxidoreductase, class-II ",AT5G11320,YUC4,Belongs to the YUC gene family.  Encodes a predicted flavin monooxygenase YUC4 involved in auxin biosynthesis and plant development.,70.07,401,1.00E-171,599,96.83698297
56,Solyc06g069460.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,Solyc06g070970.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,Solyc06g073240.2.1,"Acetyl xylan esterase A (AHRD V1 **-- D7JXX9_9BACE); contains Interpro domain(s)  IPR005181  Protein of unknown function DUF303, acetylesterase putative ",AT4G34215,NA,"Encodes a member of the SGNH-hydrolase superfamily of enzymes. The enzymes of the SGNH-hydrolase superfamily facilitate the hydrolysis of ester, thioester and amide bonds in a range of substrates including complex polysaccharides, lysophospholipids, acyl-CoA esters and other compounds.",63.07,241,1.00E-80,296,90.90909091
59,Solyc06g074630.2.1,"Cellulose synthase-like C6 glycosyltransferase family 2 (AHRD V1 **-* A6N4C3_PHYPA); contains Interpro domain(s)  IPR001173  Glycosyl transferase, family 2 ",AT5G22740,ATCSLA02,encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein,76.4,534,0,816,99.62546816
60,Solyc06g082840.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,Solyc07g006380.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,Solyc07g017640.2.1,Lariat debranching enzyme (AHRD V1 **** B6U6X4_MAIZE); contains Interpro domain(s)  IPR004843  Metallophosphoesterase ,AT4G31770,ATDBR1,"calcineurin-like phosphoesterase family protein; Identical to Lariat debranching enzyme (EC 3.1.-.-) (AtDBR1) (DBR1) [Arabidopsis Thaliana] (GB:Q94K01;GB:O81771); similar to Os03g0725300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051129.1); similar to Lariat debranching enzyme A (GB:Q6GPB8); contains InterPro domain Lariat debranching enzyme, C-terminal; (InterPro:IPR007708); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)",69.16,347,3.00E-145,511,83.94160584
63,Solyc07g025190.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,Solyc07g039270.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,Solyc07g044980.2.1,NPR1-1 protein (Fragment) (AHRD V1 ***- B8XQT4_SOYBN); contains Interpro domain(s)  IPR013069  BTB/POZ ,AT5G45110,ATNPR3,"Encodes a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays.",50.46,541,3.00E-131,465,92.68292683
66,Solyc07g053820.2.1,"Checkpoint serine/threonine-protein kinase BUB1 (AHRD V1 *--- B3LI47_YEAS1); contains Interpro domain(s)  IPR015661  Mitotic checkpoint serine/threonine protein kinase, Bub1 ",AT2G20635,NA,"similar to spindle checkpoint protein-related [Arabidopsis thaliana] (TAIR:AT2G33560.1); similar to Os02g0193600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046171.1); similar to Cellular retinaldehyde-binding/triple function, C-terminal [Medicago truncatula] (GB:ABE79666.1); contains InterPro domain Mad3/BUB1 homology region 1; (InterPro:IPR013212)",59.23,520,0,639,96.98113208
67,Solyc07g061730.2.1,Gibberellin 2-oxidase (AHRD V1 **** A4GVL9_SOLLC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ,AT1G30040,ATGA2OX2,Encodes a gibberellin 2-oxidase. AtGA2OX2 expression is responsive to cytokinin and KNOX activities.,56.16,333,5.00E-107,384,98.21428571
68,Solyc08g008410.2.1,Nodule inception protein (Fragment) (AHRD V1 *-*- B4ER15_MEDTR); contains Interpro domain(s)  IPR003035  Plant regulator RWP-RK ,AT4G24020,NLP7,"RWP-RK domain-containing protein; similar to RWP-RK domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G64530.1); similar to Os01g0236700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042530.1); similar to OSIGBa0159F11.11 [Oryza sativa (indica cultivar-group)] (GB:CAH67387.1); similar to RWP-RK domain containing protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA92484.2); contains InterPro domain Plant regulator RWP-RK; (InterPro:IPR003035); contains InterPro domain Octicosapeptide/Phox/Bem1p; (InterPro:IPR000270)",53.45,1001,0,913,95.93657086
69,Solyc08g022200.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,Solyc08g074550.2.1,"Threonyl-tRNA synthetase (AHRD V1 ***- Q17LW8_AEDAE); contains Interpro domain(s)  IPR002320  Threonyl-tRNA synthetase, class IIa ",AT5G26830,NA,"threonyl-tRNA synthetase / threonine--tRNA ligase (THRRS); Identical to Threonyl-tRNA synthetase, mitochondrial precursor (EC 6.1.1.3) (Threonine--tRNA ligase) (ThrRS) (THRRS) [Arabidopsis Thaliana] (GB:O04630;GB:O81907;GB:Q84TG4;GB:Q94AG0); similar to threonyl-tRNA synthetase, putative / threonine--tRNA ligase, putative [Arabidopsis thaliana] (TAIR:AT2G04842.1); similar to threonyl-tRNA synthetase [Dictyostelium discoideum AX4] (GB:XP_636821.1); similar to threonyl-tRNA synthetase [Aedes aegypti] (GB:EAT47704.1); similar to threonyl-tRNA synthetase [Oryza sativa (japonica cultivar-group)] (GB:CAC79651.1); contains InterPro domain Anticodon-binding; (InterPro:IPR004154); contains InterPro domain TGS; (InterPro:IPR004095); contains InterPro domain 2Fe-2S Ferredoxin-like fold; (InterPro:IPR012675); contains InterPro domain Threonyl/alanyl tRNA synthetase, SAD; (InterPro:IPR012947); contains InterPro domain Threonyl-tRNA synthetase, class IIa; (InterPro:IPR002320); contains InterPro domain tRNA synthetase, class II (G, H, P and S); (InterPro:IPR002314); contains InterPro domain TGS-like; (InterPro:IPR012676); contains InterPro domain Aminoacyl-transfer RNA synthetase, class II; (InterPro:IPR006195)",74.07,675,0,1056,99.55686854
71,Solyc08g075730.2.1,Anamorsin homolog (AHRD V1 ***- DRE2_VITVI); contains Interpro domain(s)  IPR007785  Protein of unknown function DUF689 ,AT5G18400,NA,similar to Protein of unknown function DUF689 [Medicago truncatula] (GB:ABE78163.1); contains InterPro domain Protein of unknown function DUF689; (InterPro:IPR007785),55.64,266,3.00E-63,238,95.14925373
72,Solyc08g078100.1.1,Amino acid permease-like protein (Fragment) (AHRD V1 *-*- B2ZME2_HELPE); contains Interpro domain(s)  IPR002293  Amino acid/polyamine transporter I ,AT1G31830,NA,"amino acid permease family protein; similar to amino acid permease family protein [Arabidopsis thaliana] (TAIR:AT1G31820.1); similar to amino acid permease family protein [Arabidopsis thaliana] (TAIR:AT5G05630.1); similar to putative amino acid permease [Oryza sativa (japonica cultivar-group)] (GB:AAR10855.1); similar to amino acid permease family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97257.1); similar to Os03g0576900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050538.1); contains InterPro domain Amino acid permease-associated region; (InterPro:IPR004841); contains InterPro domain Amino acid/polyamine transporter I; (InterPro:IPR002293)",75.91,465,0,632,97.44136461
73,Solyc08g082450.2.1,"Lipase class 3 family protein (AHRD V1 ***- D7LYU5_ARALY); contains Interpro domain(s)  IPR002921  Lipase, class 3 ",AT4G10955,NA,"lipase class 3 family protein; similar to lipase class 3 family protein [Arabidopsis thaliana] (TAIR:AT2G05260.1); similar to Os02g0286200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046574.1); similar to lipase class 3-like [Oryza sativa (japonica cultivar-group)] (GB:BAB84413.1); contains InterPro domain Lipase, class 3; (InterPro:IPR002921)",57.63,354,8.00E-115,410,94.23076923
74,Solyc08g083070.2.1,TPR repeat-containing protein (AHRD V1 *--- D5V340_ARCNC); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ,AT5G41950,NA,binding; similar to Os10g0518300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065074.1); similar to Os03g0113800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048738.1); similar to unknown [Vitis vinifera] (GB:AAP30737.1); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),71.04,442,0,635,76.84210526
75,Solyc09g031900.2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,Solyc09g065170.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,Solyc09g089660.2.1,Actin-related protein 8 (AHRD V1 ***- B5X2S3_SALSA); contains Interpro domain(s)  IPR004000  Actin/actin-like ,AT5G43500,ARP9,encodes a protein whose sequence is similar to actin-related proteins (ARPs) in other organisms. Member of nuclear ARP family of genes.,61.9,538,0,690,98.7037037
78,Solyc10g008880.2.1,One zinc finger protein (AHRD V1 **-- Q75PR0_PHYPA),AT1G28520,ATVOZ1,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G42400.1); similar to putative vascular plant one zinc finger protein [Oryza sativa (japonica cultivar-group)] (GB:BAD87186.1); contains InterPro domain Colicin E3, catalytic; (InterPro:IPR009105)",65.76,476,8.00E-159,556,93.72384937
79,Solyc10g036800.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,Solyc10g045630.1.1,Genomic DNA chromosome 5 P1 clone MXC17 (AHRD V1 *-*- Q9FIR5_ARATH),AT5G24690,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G22790.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE84237.1),62.95,251,7.00E-54,207,94.29657795
81,Solyc10g054730.1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
