"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"28","Solyc01g005270.2.1","SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal ","AT1G14820",NA,"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)",66.24,237,1e-93,339,97.51037344
"29","Solyc01g005600.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Solyc01g005790.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KKP4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G10330",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G66520.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE89006.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.22,458,3e-124,442,99.34640523
"31","Solyc01g005970.2.1","Kelch-like protein 3 (AHRD V1 *-*- KLHL3_PONAB); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller ","AT1G55270",NA,"kelch repeat-containing F-box family protein; similar to kelch repeat-containing F-box family protein [Arabidopsis thaliana] (TAIR:AT1G22040.1); similar to Cyclin-like F-box; Serine/threonine protein phosphatase, BSU1 [Medicago truncatula] (GB:ABE78679.1); similar to Os10g0409900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064574.1); similar to Cyclin-like F-box [Medicago truncatula] (GB:ABE86510.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)",79.68,438,0,746,99.543379
"32","Solyc01g006340.2.1","ATP dependent RNA helicase (AHRD V1 ***- B3LKV6_YEAS1); contains Interpro domain(s)  IPR011545  DNA/RNA helicase, DEAD/DEAH box type, N-terminal ","AT3G02065",NA,"ATP binding / ATP-dependent helicase; Identical to DEAD-box ATP-dependent RNA helicase 41 (EC 3.6.1.-) (RH41) [Arabidopsis Thaliana] (GB:Q3EBD3;GB:Q8VZ85); similar to DEAD box RNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G42520.1); similar to putative DEAD box [Oryza sativa (japonica cultivar-group)] (GB:BAD15860.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)",65.1,510,0,692,98.25242718
"33","Solyc01g006490.2.1","Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 ","AT5G13030",NA,"similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846)",77.64,568,0,959,98.60869565
"34","Solyc01g006940.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Solyc01g007640.2.1","Ycf2 (AHRD V1 ***- D2KLP5_OLEEU); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 ","ATCG01280","YCF2.2","Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",87.1,2310,0,3842,99.91224221
"36","Solyc01g007650.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Solyc01g007700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Solyc01g007870.2.1","Cyclin B-like protein (AHRD V1 *-*- Q5U8T5_9SOLA)","AT3G11600",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G06270.1); similar to H0913C04.5 [Oryza sativa (indica cultivar-group)] (GB:CAJ86164.1); similar to Os04g0415000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052757.1); similar to Os02g0536500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047044.1)",56.52,115,4e-24,106,89.76377953
"39","Solyc01g008780.2.1","Phospholipase A22 (AHRD V1 ***- B9SJ74_RICCO); contains Interpro domain(s)  IPR016090  Phospholipase A2 ","AT4G29070",NA,"similar to hypothetical protein [Platanus x acerifolia] (GB:CAL07987.1); contains domain Phospholipase A2, PLA2 (SSF48619); contains domain no description (G3D.1.20.90.10)",61.76,204,1e-68,256,81.32780083
"40","Solyc01g008840.2.1","COP9 signalosome complex subunit 2 (AHRD V1 ***- B6TIW9_MAIZE); contains Interpro domain(s)  IPR013143  PCI/PINT associated module ","AT2G26990","ATCSN2","Represses photomorphogenesis and induces skotomorphogenesis in the dark.",84.74,439,0,686,99.54545455
"41","Solyc01g008970.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Solyc01g009730.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Solyc01g010640.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Solyc01g010970.2.1","ARGONAUTE 1 (AHRD V1 ***- D6RUV9_TOBAC); contains Interpro domain(s)  IPR003165  Stem cell self-renewal protein Piwi ","AT1G69440","AGO7","Encodes ARGONAUTE7, a member of the ARGONAUTE family, characterised by the presence of PAZ and PIWI domains. Involved in the regulation of developmental timing. Required for the accumulation of TAS3 ta-siRNAs but not for accumulation of miR171, miR173, miR390 or mi391.   Localized in mature rosette leaves and floral buds.",69.13,865,0,1226,86.01398601
"45","Solyc01g014850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Solyc01g015220.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Solyc01g017050.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Solyc01g017170.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Solyc01g017330.1.1","Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WCE1_NEROL); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ","ATCG00350","PSAA","Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome.",59.46,185,4e-52,199,98.56115108
"50","Solyc01g017350.1.1","DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- A9XW65_CORFO)","ATCG00170","RPOC2","RNA polymerase beta' subunit-2",73.72,156,6e-61,229,96.59863946
"51","Solyc01g017470.1.1","DNA-directed RNA polymerase subunit beta&apos; (AHRD V1 ***- RPOC1_SOLLC); contains Interpro domain(s)  IPR000722  RNA polymerase, alpha subunit ","ATCG00180","RPOC1","RNA polymerase beta' subunit-1",77.54,138,3e-61,229,96.47887324
"52","Solyc01g017500.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Solyc01g017530.1.1","30S ribosomal protein S2 (AHRD V1 ***- RS2_NOSP7); contains Interpro domain(s)  IPR005706  Ribosomal protein S2, bacterial-type ","ATCG00160","RPS2","Chloroplast ribosomal protein S2",67.91,215,3e-78,287,96.51741294
"54","Solyc01g022770.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Solyc01g022780.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Solyc01g034020.2.1","Serine/threonine-protein phosphatase (AHRD V1 **** A5AT05_VITVI); contains Interpro domain(s)  IPR006186  Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase ","AT3G58500","PP2A-4","encodes the third isoform of the catalytic subunit of protein phosphatase 2A.",92.13,305,3e-171,597,99.0228013
"57","Solyc01g034160.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Solyc01g044360.2.1","Importin beta-3 (AHRD V1 **-- Q16TN4_AEDAE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT5G19820","emb2734","EMB2734 (EMBRYO DEFECTIVE 2734); lyase; similar to importin beta-2 subunit family protein [Arabidopsis thaliana] (TAIR:AT4G27640.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98397.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98400.1); similar to Armadillo-like helical [Medicago truncatula] (GB:ABD28408.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain HEAT; (InterPro:IPR000357)",82.6,1092,0,1714,98.02158273
"59","Solyc01g058160.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Solyc01g058490.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Solyc01g058500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Solyc01g060030.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Solyc01g065580.2.1","Pumilio domain-containing protein KIAA0020 (AHRD V1 ***- B5X3V8_SALSA); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT3G16810","APUM24","APUM24 (ARABIDOPSIS PUMILIO 24); RNA binding; similar to APUM5 (ARABIDOPSIS PUMILIO 5), RNA binding [Arabidopsis thaliana] (TAIR:AT3G20250.1); similar to Os03g0831100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051791.1); similar to Puf family RNA-binding protein (ISS) [Ostreococcus tauri] (GB:CAL55619.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Pumilio/Puf RNA-binding; (InterPro:IPR001313)",56.94,634,0,672,99.03381643
"64","Solyc01g065720.2.1","Phospholipase D (AHRD V1 **** A3KH17_ARATH); contains Interpro domain(s)  IPR016555  Phospholipase D, eukaryota ","AT3G16785","PLD","Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation. Does not appear to be involved in root hair patterning. Not induced upon Pi starvation.",74.52,1103,0,1580,99.09665763
"65","Solyc01g065770.1.1","NADH-quinone oxidoreductase subunit D (AHRD V1 ***- C4YU74_9RICK); contains Interpro domain(s)  IPR001135  NADH-quinone oxidoreductase, subunit D ","ATMG00510","NAD7","NADH dehydrogenase subunit 7",71.63,141,1e-51,197,87.4015748
"66","Solyc01g065780.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Solyc01g067790.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Solyc01g068260.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Solyc01g068580.2.1","C9orf78 (AHRD V1 **-- C3KGZ0_ANOFI); contains Interpro domain(s)  IPR010756  Hepatocellular carcinoma-associated antigen 59 ","AT1G02330",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G28770.1); similar to unnamed protein product [Tetraodon nigroviridis] (GB:CAF90174.1); similar to Os03g0374100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050211.1); contains InterPro domain Hepatocellular carcinoma-associated antigen 59; (InterPro:IPR010756)",65.99,294,7e-97,350,99.30795848
"70","Solyc01g073740.2.1","Citrate synthase (AHRD V1 ***- O24135_TOBAC); contains Interpro domain(s)  IPR010109  Citrate synthase, eukaryotic ","AT2G44350","ATCS","encodes a mitochrondrion targeted citrate synthase, the first enzyme of the tricarboxylic acid cycle, catalyzing the condensation of acetyl-CoA and oxaloacetate, finally yielding citrate and CoA.",82.7,474,0,759,99.57894737
"71","Solyc01g080780.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Solyc01g080880.2.1","Receptor-like kinase (AHRD V1 **** C6ZRP5_SOYBN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT5G46570","BSK2","protein kinase family protein; similar to protein kinase-related [Arabidopsis thaliana] (TAIR:AT5G59010.1); similar to Os10g0571300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065455.1); similar to Protein kinase domain, putative [Medicago truncatula] (GB:ABE88013.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",81.26,491,0,839,99.39148073
"73","Solyc01g081470.2.1","Ubiquinone/menaquinone biosynthesis methyltransferase ubiE (AHRD V1 ***- D0N8X4_PHYIN); contains Interpro domain(s)  IPR004033  UbiE/COQ5 methyltransferase ","AT5G57300",NA,"UbiE/COQ5 methyltransferase family protein; similar to UbiE/COQ5 methyltransferase family protein [Arabidopsis thaliana] (TAIR:AT1G23360.1); similar to SAM (and some other nucleotide) binding motif [Medicago truncatula] (GB:ABE77912.1); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain UbiE/COQ5 methyltransferase; (InterPro:IPR004033)",77.08,288,2e-129,458,97.95221843
"74","Solyc01g086750.2.1","Protein TIF31 homolog (AHRD V1 ***- TIF31_COCIM); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ","AT3G52140",NA,"tetratricopeptide repeat (TPR)-containing protein; similar to binding [Arabidopsis thaliana] (TAIR:AT1G15290.1); similar to Putative eukaryotic translation initiation factor 3 subunit (eIF-3) (GB:O15818); similar to Os02g0717400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047932.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain Tetratricopeptide TPR_1; (InterPro:IPR001440); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",67.2,1445,0,1791,98.24314828
"75","Solyc01g086930.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Solyc01g087880.2.1","Unknown Protein (AHRD V1)","AT3G52040",NA,"similar to unknown [Hyacinthus orientalis] (GB:AAS20983.1)",68.42,76,8e-24,105,78.72340426
"77","Solyc01g088800.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Solyc01g090390.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LBT2_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT2G44880",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G29230.1); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G08070.1); similar to Asp/Glu racemase [Medicago truncatula] (GB:ABE92336.1); similar to Asp/Glu racemase; Polynucleotidyl transferase, Ribonuclease H fold [Medicago truncatula] (GB:ABE89255.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",54.75,537,0,638,89.76510067
"79","Solyc01g090460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Solyc01g090740.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Solyc01g091310.2.1","WD-40 repeat protein (AHRD V1 **-- B2IZJ6_NOSP7); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT4G00090",NA,"transducin family protein / WD-40 repeat family protein; similar to nucleotide binding [Arabidopsis thaliana] (TAIR:AT3G42660.1); similar to Os03g0858400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051961.1); similar to F6N15.8-like protein [Man (GB:AAK53810.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046)",68.12,436,9e-173,603,98.41628959
"82","Solyc01g091460.2.1","ARF guanine-nucleotide exchange factor 2 (AHRD V1 *--* GEA2_YEAST); contains Interpro domain(s)  IPR000904  SEC7-like ","AT3G60860",NA,"guanine nucleotide exchange family protein; similar to EDA10 (embryo sac development arrest 10), guanyl-nucleotide exchange factor [Arabidopsis thaliana] (TAIR:AT1G01960.1); similar to guanine nucleotide exchange family protein [Arabidopsis thaliana] (TAIR:AT4G35380.1); similar to guanine nucleotide exchange family protein [Arabidopsis thaliana] (TAIR:AT4G38200.1); similar to putative guanine nucleotide-exchange protein GEP2 [Oryza sativa (japonica cultivar-group)] (GB:BAD35378.1); similar to putative guanine nucleotide-exchange protein GEP2 [Oryza sativa (japonica cultivar-group)] (GB:BAD15400.1); similar to guanine nucleotide-exchange protein GEP2 [Oryza sativa] (GB:AAM00191.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain SEC7-like; (InterPro:IPR000904)",74.78,1796,0,2548,99.88757729
"83","Solyc01g091540.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Solyc01g093960.2.1","MADS box transcription factor (AHRD V1 ***- Q2NNC0_ELAGV); contains Interpro domain(s)  IPR002487  Transcription factor, K-box ","AT2G45650","AGL6","sequence suggests this encodes a MADS-box transcription factor",61.54,260,3e-80,295,99.20948617
"85","Solyc01g094410.2.1","Phosphoribosylanthranilate transferase (Fragment) (AHRD V1 *--- Q43085_PEA); contains Interpro domain(s)  IPR013583  Phosphoribosyltransferase C-terminal, plant ","AT4G11610",NA,"similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G00700.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G12970.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G57880.1); similar to C2 [Medicago truncatula] (GB:ABD33426.1); similar to H0306F12.8 [Oryza sativa (indica cultivar-group)] (GB:CAJ86177.1); similar to C2 [Medicago truncatula] (GB:ABE85066.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain Phosphoribosyltransferase C-terminal, plant; (InterPro:IPR013583); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)",65.47,1028,0,1336,99.8019802
"86","Solyc01g094570.2.1","Calmodulin-binding heat-shock-like protein (AHRD V1 **-* Q9SMU2_ARATH); contains Interpro domain(s)  IPR002921  Lipase, class 3 ","AT3G49050",NA,"lipase class 3 family protein / calmodulin-binding heat-shock protein, putative; similar to lipase class 3 family protein / calmodulin-binding heat-shock protein-related [Arabidopsis thaliana] (TAIR:AT4G00500.2); similar to calmodulin binding heat shock protein [Gossypium hirsutum] (GB:AAV73918.1); similar to calmodulin-binding heat shock protein [Gossypium hirsutum] (GB:AAV65493.1); contains InterPro domain Lipase, class 3; (InterPro:IPR002921); contains InterPro domain Lipase 3, N-terminal; (InterPro:IPR005592)",58.32,463,1e-160,563,98.63945578
"87","Solyc01g095110.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Solyc01g095370.2.1","F-box family protein (AHRD V1 ***- B9I8S9_POPTR); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ","AT3G61590","HS","F-box family protein; similar to F-box family protein [Arabidopsis thaliana] (TAIR:AT5G15710.1); similar to F-box-like protein [Oryza sativa (japonica cultivar-group)] (GB:BAD20077.1); similar to Os02g0260200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046481.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043)",65.46,414,9e-152,533,99.01234568
"89","Solyc01g095730.2.1","Os12g0114200 protein (Fragment) (AHRD V1 *--- Q0IQL4_ORYSJ)","AT3G61690",NA,"nucleotidyltransferase; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G51620.2); similar to Nucleotidyltransferase domain containing protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF94595.1); similar to Os03g0210800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049344.1); contains InterPro domain PAP/25A core; (InterPro:IPR001201); contains InterPro domain DNA polymerase, beta-like region; (InterPro:IPR002934)",51.94,1315,0,1155,95.53903346
"90","Solyc01g095950.1.1","DNA-directed RNA polymerase subunit beta (AHRD V1 ***- B1NWE2_MANES); contains Interpro domain(s)  IPR015712  DNA-directed RNA polymerase, subunit 2 ","ATCG00190","RPOB","Chloroplast DNA-dependent RNA polymerase B subunit. The transcription of this gene is regulated by a nuclear encoded RNA polymerase. This gene has been transferred to mitochondrial genome during crucifer evolution.",76.29,97,3e-34,139,81.89655172
"91","Solyc01g096460.2.1","U-box domain-containing protein 4 (AHRD V1 **-- PUB4_ARATH); contains Interpro domain(s)  IPR011989  Armadillo-like helical ","AT1G08315",NA,"armadillo/beta-catenin repeat family protein; similar to armadillo/beta-catenin repeat family protein / U-box domain-containing protein [Arabidopsis thaliana] (TAIR:AT2G23140.1); similar to Armadillo [Medicago truncatula] (GB:ABE83790.1); contains InterPro domain Armadillo; (InterPro:IPR000225); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989)",57.64,314,4e-94,341,97.43589744
"92","Solyc01g096950.2.1","Retinoblastoma-binding protein-like (AHRD V1 **-* Q9LJC6_ARATH); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT3G21060",NA,"transducin family protein / WD-40 repeat family protein; similar to transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT2G43770.1); similar to hypothetical protein MtrDRAFT_AC147431g31v2 [Medicago truncatula] (GB:ABE88086.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046)",70.74,516,0,687,97.70992366
"93","Solyc01g097030.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Solyc01g097250.2.1","Genomic DNA chromosome 5 P1 clone MJJ3 (AHRD V1 *--- Q9FFJ8_ARATH)","AT4G02550",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G02210.1); similar to hypothetical protein MtrDRAFT_AC152405g9v1 [Medicago truncatula] (GB:ABE86214.1)",53.73,322,2e-90,329,91.76470588
"95","Solyc01g097320.2.1","Mediator of RNA polymerase II transcription subunit 14 (Predicted) (AHRD V1 *-*- B4USR1_OTOGA); contains Interpro domain(s)  IPR013947  Mediator complex, subunit Med14 ","AT3G04740","ATMED14","encodes a protein with similarities to subunits of the Mediator complex, required for RNA polymerase II recruitment at target promoters in response to specific activators. Lines carrying loss of function mutations in the gene have reduced cell numbers in aerial organs. On the other hand, lines overexpressing the gene have increased number of small cells in clusters, suggesting cell division is more unsynchronized in the overexpressors.",63.98,1810,0,2097,99.44196429
