"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"11","Solyc01g105720.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Solyc01g107670.2.1","LRR receptor-like serine/threonine-protein kinase, RLP","AT2G15320",NA,"leucine-rich repeat family protein; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT5G66330.1); similar to Os02g0647300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047577.1); similar to brassinosteroid receptor [Pisum sativum] (GB:BAC99050.1); similar to Os01g0818700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044633.1); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)",60,370,3e-109,392,95.03916449
"13","Solyc01g107890.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Solyc01g109500.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Solyc01g109700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Solyc02g062340.2.1","Fructose-bisphosphate aldolase (AHRD V1 ***- Q9SXX4_NICPA); contains Interpro domain(s)  IPR000741  Fructose-bisphosphate aldolase, class-I ","AT4G38970","FBA2","fructose-bisphosphate aldolase, putative; similar to fructose-bisphosphate aldolase [Arabidopsis thaliana] (TAIR:AT2G21330.2); similar to chloroplast latex aldolase-like protein [Manihot esculenta] (GB:AAV74407.1); contains InterPro domain Fructose-bisphosphate aldolase, class-I; (InterPro:IPR000741)",86.43,398,0,714,99.49494949
"17","Solyc02g063150.2.1","Ribulose bisphosphate carboxylase small chain (AHRD V1 ***- Q84QE5_TOBAC); contains Interpro domain(s)  IPR000894  Ribulose bisphosphate carboxylase, small chain ","AT5G38420",NA,"ribulose bisphosphate carboxylase small chain 2B / RuBisCO small subunit 2B (RBCS-2B) (ATS2B); Identical to Ribulose bisphosphate carboxylase small chain 2B, chloroplast precursor (EC 4.1.1.39) (RuBisCO small subunit 2B) (RBCS-2B) [Arabidopsis Thaliana] (GB:P10797;GB:Q9FF20); similar to ribulose bisphosphate carboxylase small chain 1B / RuBisCO small subunit 1B (RBCS-1B) (ATS1B) [Arabidopsis thaliana] (TAIR:AT5G38430.1); similar to Ribulose bisphosphate carboxylase small chain F1, chloroplast precursor (RuBisCO small subunit F1) (GB:P27985); contains InterPro domain Ribulose bisphosphate carboxylase, small chain; (InterPro:IPR000894)",75,164,5e-74,273,89.56043956
"18","Solyc02g064720.2.1","Phototropic-responsive NPH3 family protein (AHRD V1 **-- D7MMM6_ARALY); contains Interpro domain(s)  IPR004249  NPH3 ","AT5G67385",NA,"signal transducer; similar to phototropic-responsive protein, putative [Arabidopsis thaliana] (TAIR:AT3G49970.1); similar to BTB/POZ; NPH3 [Medicago truncatula] (GB:ABE85753.1); similar to BTB/POZ; NPH3 [Medicago truncatula] (GB:ABE82531.1); contains InterPro domain NPH3; (InterPro:IPR004249); contains InterPro domain BTB; (InterPro:IPR000210); contains InterPro domain BTB/POZ; (InterPro:IPR013069)",62.22,585,0,692,92.24422442
"19","Solyc02g067050.2.1","Uncharacterized ACR COG1678 family protein (AHRD V1 **-- B6SSQ6_MAIZE); contains Interpro domain(s)  IPR003774  Protein of unknown function DUF179 ","AT3G29240",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G33780.1); similar to Os10g0330400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064365.1); similar to Protein of unknown function DUF179 [Medicago truncatula] (GB:ABE94310.1); contains InterPro domain Protein of unknown function DUF179; (InterPro:IPR003774)",58.73,315,2e-94,342,98.36065574
"20","Solyc02g070950.1.1","Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",88.76,267,3e-132,467,99.2481203
"21","Solyc02g070980.1.1","Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",88.85,260,8e-128,452,96.61654135
"22","Solyc02g070990.1.1","Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT2G34430","LHB1B1","Photosystem II type I chlorophyll            a/b-binding protein",89.47,266,2e-132,468,99.2481203
"23","Solyc02g071000.1.1","Chlorophyll a/b binding protein (AHRD V1 **** Q41425_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",87.27,267,2e-130,461,99.2481203
"24","Solyc02g071010.1.1","Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",88.76,267,3e-132,467,99.2481203
"25","Solyc02g071030.1.1","Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",88.76,267,3e-132,467,99.2481203
"26","Solyc02g071720.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Solyc02g077880.2.1","Auxin-repressed protein (AHRD V1 ***- Q6PXE1_9SOLN); contains Interpro domain(s)  IPR008406  Dormancyauxin associated ","AT1G28330","DRM1","dormancy-associated protein (DRM1)",56.91,123,2e-31,130,95.16129032
"28","Solyc02g080510.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Solyc02g080520.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Solyc02g080530.2.1","Peroxidase (AHRD V1 **** C7DYB2_9ERIC); contains Interpro domain(s)  IPR002016  Haem peroxidase, plant/fungal/bacterial ","AT4G21960","PRXR1","Encodes AT4g21960 (AT4g21960/T8O5_170).",84.59,305,1e-156,549,92.96636086
"31","Solyc02g084950.2.1","Carboxyl methyltransferase 4 (AHRD V1 **** B0ZB58_HUMLU); contains Interpro domain(s)  IPR005299  SAM dependent carboxyl methyltransferase ","AT4G36470",NA,"S-adenosyl-L-methionine:carboxyl methyltransferase family protein; similar to JMT (JASMONIC ACID CARBOXYL METHYLTRANSFERASE), jasmonate O-methyltransferase [Arabidopsis thaliana] (TAIR:AT1G19640.1); similar to putative S-adenosyl-L-methionine:jasmonic acid carboxyl methyltransferase [Oryza sativa (japonica cultivar-group)] (GB:BAB64171.1); contains InterPro domain SAM dependent carboxyl methyltransferase; (InterPro:IPR005299)",57.8,372,2e-127,452,98.92183288
"32","Solyc02g085950.2.1","Ribulose bisphosphate carboxylase small chain (AHRD V1 ***- A9YTZ7_SOLTU); contains Interpro domain(s)  IPR000894  Ribulose bisphosphate carboxylase, small chain ","AT5G38410",NA,"ribulose bisphosphate carboxylase small chain 3B / RuBisCO small subunit 3B (RBCS-3B) (ATS3B); Identical to Ribulose bisphosphate carboxylase small chain 3B, chloroplast precursor (EC 4.1.1.39) (RuBisCO small subunit 3B) (RBCS-3B) [Arabidopsis Thaliana] (GB:P10798;GB:Q9FF21); similar to ribulose bisphosphate carboxylase small chain 2B / RuBisCO small subunit 2B (RBCS-2B) (ATS2B) [Arabidopsis thaliana] (TAIR:AT5G38420.1); similar to ribulose bisphosphate carboxylase small chain 1B / RuBisCO small subunit 1B (RBCS-1B) (ATS1B) [Arabidopsis thaliana] (TAIR:AT5G38430.1); similar to Ribulose bisphosphate carboxylase small chain, chloroplast precursor (RuBisCO small subunit) (GB:P08135); contains InterPro domain Ribulose bisphosphate carboxylase, small chain; (InterPro:IPR000894)",76.07,163,8e-76,279,89.50276243
"33","Solyc02g086930.2.1","Homeobox-leucine zipper-like protein (AHRD V1 *-*- Q3HRT1_PICGL); contains Interpro domain(s)  IPR001356  Homeobox  IPR017970  Homeobox, conserved site ","AT3G01470","ATHB-1","Encodes a homeodomain leucine zipper class I (HD-Zip I) transcriptional activator involved in leaf development.",68.44,225,7e-65,243,77.27272727
"34","Solyc02g088230.2.1","Xenotropic and polytropic retrovirus receptor (AHRD V1 **-* B2GU54_XENTR); contains Interpro domain(s)  IPR004342  EXS, C-terminal ","AT1G14040",NA,"similar to EXS family protein / ERD1/XPR1/SYG1 family protein [Arabidopsis thaliana] (TAIR:AT2G03260.1); similar to EXS family protein / ERD1/XPR1/SYG1 family protein [Arabidopsis thaliana] (TAIR:AT2G03250.1); similar to EXS family protein / ERD1/XPR1/SYG1 family protein [Arabidopsis thaliana] (TAIR:AT2G03240.1); similar to SPX, N-terminal; EXS, C-terminal [Medicago truncatula] (GB:ABD32751.1); contains InterPro domain SPX, N-terminal; (InterPro:IPR004331); contains InterPro domain EXS, C-terminal; (InterPro:IPR004342)",54.17,816,0,839,99.36948298
"35","Solyc02g091930.2.1","Homeobox-leucine zipper protein 22 (AHRD V1 ***- D7MA03_ARALY); contains Interpro domain(s)  IPR003106  Leucine zipper, homeobox-associated ","AT4G37790","HAT22","Encodes homeobox protein HAT22.",59.09,286,3e-77,285,99.25650558
"36","Solyc02g092590.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Solyc03g005760.1.1","Chlorophyll a-b binding protein 3C-like (AHRD V1 **** Q2XTE0_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",89.37,254,4e-131,464,94.02985075
"38","Solyc03g005770.1.1","Chlorophyll a-b binding protein 3C-like (AHRD V1 **** Q2XTE0_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",90.16,254,6e-132,466,94.02985075
"39","Solyc03g005780.1.1","Chlorophyll a-b binding protein 3C-like (AHRD V1 **** Q2XTE0_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ","AT1G29930","AB140","Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center.",90.23,256,2e-132,468,94.7761194
"40","Solyc03g007760.2.1","Cell division protease ftsH (AHRD V1 *--- FTSH_SHIFL); contains Interpro domain(s)  IPR003959  ATPase, AAA-type, core ","AT4G28000",NA,"AAA-type ATPase family protein; similar to AAA-type ATPase family protein [Arabidopsis thaliana] (TAIR:AT1G64110.2); similar to ATP binding / nucleoside-triphosphatase/ nucleotide binding [Arabidopsis thaliana] (TAIR:AT5G52882.1); similar to AAA ATPase, central re (GB:ABE83074.1); similar to AAA ATPase, central re (GB:ABE87117.1); similar to AAA ATPase, central re (GB:ABE79750.1); contains InterPro domain AAA-protein subdomain; (InterPro:IPR003960); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",70.6,806,0,1035,96.37243047
"41","Solyc03g026080.2.1","Rhomboid family protein (AHRD V1 **-- D7M0H4_ARALY); contains Interpro domain(s)  IPR002610  Peptidase S54, rhomboid ","AT1G63120","ATRBL2","AtRBL2 has been identified as a rhomboid protein involved in regulated intramembrane proteolysis (RIP). The enzyme has the proteolytic activity and substrate specificity comparable to the Drosophila Rho-1 protein.",66.46,319,7e-81,297,98.43260188
"42","Solyc03g031800.2.1","Xyloglucan endotransglucosylase/hydrolase 1 (AHRD V1 **** C0IRG0_9ERIC); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase ","AT1G11545","XTH8","xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative; Identical to Probable xyloglucan endotransglucosylase/hydrolase protein 8 precursor (EC 2.4.1.207) (At-XTH8) (XTH-8) (XTH8) [Arabidopsis Thaliana] (GB:Q8L9A9;GB:Q9LPY1); similar to xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative [Arabidopsis thaliana] (TAIR:AT4G37800.1); similar to xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative [Arabidopsis thaliana] (TAIR:AT5G65730.1); similar to putative endoxyloglucan transferase [Oryza sativa (japonica cultivar-group)] (GB:BAC45142.1); contains InterPro domain Beta-glucanase; (InterPro:IPR008264); contains InterPro domain Glycoside hydrolase, family 16, active site; (InterPro:IPR008263); contains InterPro domain Concanavalin A-like lectin/glucanase, subgroup; (InterPro:IPR013320); contains InterPro domain Concanavalin A-like lectin/glucanase; (InterPro:IPR008985); contains InterPro domain Glycoside hydrolase, family 16; (InterPro:IPR000757); contains InterPro domain Xyloglucan endo-transglycosylase, C-terminal; (InterPro:IPR010713)",73.54,291,2e-131,464,97.2972973
"43","Solyc03g044740.2.1","Methyl jasmonate esterase (AHRD V1 **-* Q56SE1_SOLTU); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 ","AT3G50440","ATMES10","hydrolase; similar to esterase, putative [Arabidopsis thaliana] (TAIR:AT2G23620.1); similar to salicylic acid-binding protein 2 [Nicotiana tabacum] (GB:AAR87711.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073)",50.6,249,3e-77,285,90.18181818
"44","Solyc03g080100.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Solyc03g081260.2.1","Subtilisin-like protease-like protein (AHRD V1 **-- Q9T0B5_ARATH); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related ","AT1G32960","ATSBT3.3","subtilase family protein; similar to subtilase family protein [Arabidopsis thaliana] (TAIR:AT1G32950.1); similar to subtilase family protein [Arabidopsis thaliana] (TAIR:AT4G10540.1); similar to subtilase family protein [Arabidopsis thaliana] (TAIR:AT1G32940.1); similar to Os09g0530800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063751.1); similar to Protease-associated PA; Proteinase inhibitor I9, subtilisin propeptide [Medicago truncatula] (GB:ABE90461.1); contains InterPro domain Protease-associated PA; (InterPro:IPR003137); contains InterPro domain Peptidase S8 and S53, subtilisin, kexin, sedolisin; (InterPro:IPR000209); contains InterPro domain Proteinase inhibitor I9, subtilisin propeptide; (InterPro:IPR010259); contains InterPro domain Proteinase inhibitor, propeptide; (InterPro:IPR009020)",56.28,741,0,811,99.04502046
"46","Solyc03g096290.2.1","Aquaporin-like protein (AHRD V1 ***- Q8W1A9_PETHY); contains Interpro domain(s)  IPR012269  Aquaporin ","AT4G00430","PIP1;4","a member of the plasma membrane intrinsic protein subfamily PIP1.",86.36,286,3e-146,514,99.30313589
"47","Solyc03g111810.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Solyc03g115870.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Solyc03g119060.2.1","Alpha-dioxygenase 2 (AHRD V1 **-- Q5WM33_SOLLC); contains Interpro domain(s)  IPR002007  Haem peroxidase, animal ","AT1G73680","ALPHA","pathogen-responsive alpha-dioxygenase, putative; similar to ALPHA-DOX1 (ALPHA-DIOXYGENASE 1) [Arabidopsis thaliana] (TAIR:AT3G01420.1); similar to TPA: TPA_exp: alpha-dioxygenase 3 [Lycopersicon esculentum] (GB:DAA01542.1); similar to alpha-dioxygenase 2 [Solanum lycopersicum] (GB:CAH64542.1); similar to alpha-DOX2 [Lycopersicon esculentum] (GB:AAR05647.1); contains InterPro domain Animal haem peroxidase; (InterPro:IPR002007); contains InterPro domain Haem peroxidase; (InterPro:IPR010255)",72.11,631,0,937,99.52606635
"50","Solyc03g119210.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Solyc03g121090.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Solyc04g007400.2.1","Tropinone reductase II (AHRD V1 **-- Q6KF78_SOLTU); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ","AT5G06060",NA,"tropinone reductase, putative / tropine dehydrogenase, putative; similar to tropinone reductase, putative / tropine dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G29290.1); similar to Tropinone reductase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95188.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)",55.29,255,2e-80,295,96.94656489
"53","Solyc04g054260.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Solyc04g058150.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Solyc04g071620.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Solyc04g072030.1.1","Interferon-induced GTP-binding protein Mx (Fragment) (AHRD V1 *--- MX_PERFL); contains Interpro domain(s)  IPR015577  Interferon-induced Mx protein ","AT1G60500","DRP4C","dynamin family protein; similar to dynamin family protein [Arabidopsis thaliana] (TAIR:AT1G60530.1); similar to OSIGBa0103I21.1 [Oryza sativa (indica cultivar-group)] (GB:CAH65868.1); similar to Os03g0260000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049617.1); similar to Dynamin central re (GB:ABE80642.1); contains InterPro domain Dynamin GTPase effector; (InterPro:IPR003130); contains InterPro domain Dynamin central region; (InterPro:IPR000375); contains InterPro domain Dynamin; (InterPro:IPR001401)",59.22,618,0,715,90.82840237
"57","Solyc04g072780.2.1","Genomic DNA chromosome 5 TAC clone K14A3 (AHRD V1 *--- Q9FGQ9_ARATH); contains Interpro domain(s)  IPR007650  Protein of unknown function DUF581 ","AT1G22160",NA,"senescence-associated protein-related; similar to senescence-associated protein-related [Arabidopsis thaliana] (TAIR:AT1G78020.1); similar to 80C09_23 [Brassica rapa subsp. pekinensis] (GB:AAZ41834.1); contains InterPro domain Protein of unknown function DUF581; (InterPro:IPR007650)",51.13,133,6e-25,110,76.92307692
"58","Solyc04g073990.2.1","Annexin (AHRD V1 ***- Q42657_CAPAN); contains Interpro domain(s)  IPR009118  Annexin, type plant ","AT1G35720","ANNAT1","Encodes a member of the annexin gene family, a diverse, multigene family of calcium-dependent, membrane-binding proteins. The protein was determined to have peroxidase activity. This activity is thought to be dependent on the presence of post-translational modifications (most likely phosphorylation). The protein was shown to be present as a mixture of monomer and homodimer. The homodimerization seems to be dependent on the presence of Ca2+ or H2O2. The dimerization was prevented by the addition of DTT, &#946;-mercaptoethanol and TCEP. Annat1 mRNA is expressed in flowers, roots,leaves and stems and is most abundant in stems. mRNA levels are increased in response to oxidative stress.  Developmental expression patterns suggest a role in Golgi-mediated polysaccharide secretion.",66.14,316,1e-122,436,99.04761905
"59","Solyc04g074380.2.1","UDP-glucuronosyltransferase (AHRD V1 **-* Q5UB81_ARATH); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase ","AT1G22380","AtUGT85A3","transcription factor/ transferase, transferring glycosyl groups; similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G22360.1); similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G22340.1); similar to UGT85A1 (UDP-glucosyl transferase 85A1), UDP-glycosyltransferase/ transferase, transferring glycosyl groups / transferase, transferring hexosyl groups [Arabidopsis thaliana] (TAIR:AT1G22400.1); similar to glycosyltransferase NTGT5b [Nicotiana tabacum] (GB:BAD93690.1); similar to glycosyltransferase NTGT5a [Nicotiana tabacum] (GB:BAD93689.1); contains InterPro domain UDP-glucuronosyl/UDP-glucosyltransferase; (InterPro:IPR002213)",61.78,484,5e-178,620,99.17184265
"60","Solyc04g078650.2.1","WUSCHEL-related homeobox-containing protein 4 (AHRD V1 ***- C0LAL8_9MAGN); contains Interpro domain(s)  IPR001356  Homeobox ","AT1G46480","WOX4","homeobox-leucine zipper transcription factor family protein; Identical to WUSCHEL-related homeobox 4 (WOX4) [Arabidopsis Thaliana] (GB:Q6X7J9;GB:Q9C632); similar to transcription factor [Arabidopsis thaliana] (TAIR:AT3G18010.1); similar to Homeobox domain, putative [Medicago truncatula] (GB:ABE89615.1); contains InterPro domain Homeodomain-related; (InterPro:IPR012287); contains InterPro domain Homeobox; (InterPro:IPR001356); contains InterPro domain Homeodomain-like; (InterPro:IPR009057)",52.17,253,2e-58,221,93.41563786
"61","Solyc04g079050.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Solyc04g079600.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Solyc04g080700.2.1","Wound responsive protein (Fragment) (AHRD V1 **-- A6N0L4_ORYSI); contains Interpro domain(s)  IPR003729  Protein of unknown function DUF151 ","AT1G19660",NA,"wound-responsive family protein; similar to wound-responsive protein-related [Arabidopsis thaliana] (TAIR:AT1G75380.3); similar to wound inducive gene [Nicotiana tabacum] (GB:BAA95791.1); contains domain no description (G3D.4.10.860.10)",75.62,201,9e-90,326,77.51937984
"64","Solyc04g080940.2.1","Nodulin-like protein (AHRD V1 ***- Q94AP3_ARATH); contains Interpro domain(s)  IPR000620  Protein of unknown function DUF6, transmembrane ","AT1G75500","WAT1","nodulin MtN21 family protein; similar to nodulin MtN21 family protein [Arabidopsis thaliana] (TAIR:AT3G53210.1); similar to putative MtN21 [Oryza sativa (japonica cultivar-group)] (GB:BAD13218.1); contains InterPro domain Protein of unknown function DUF6, transmembrane; (InterPro:IPR000620)",74.74,392,2e-140,495,99.22279793
"65","Solyc05g005010.2.1","Carboxyl-terminal proteinase (AHRD V1 ***- B4FXN3_MAIZE); contains Interpro domain(s)  IPR004314  Protein of unknown function DUF239, plant ","AT1G70550",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G10750.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G23340.2); similar to putative carboxyl-terminal proteinase [Gossypium hirsutum] (GB:AAK84952.2); contains InterPro domain Protein of unknown function DUF239, plant; (InterPro:IPR004314)",76.61,372,3e-176,614,83.71040724
"66","Solyc05g005080.2.1","Endo-1 4-beta-glucanase (AHRD V1 ***- O04890_SOLLC); contains Interpro domain(s)  IPR001701  Glycoside hydrolase, family 9 ","AT5G49720","ATGH9A1","Encodes a membrane-bound endo-1,4-beta-D-glucanase, involved in cellulose biosynthesis. Loss-of-function mutants have severe cellulose-deficient phenotypes. During cell elongation, KOR1 is associated with Golgi apparatus and early endosome. Inhibition of cellulose biosynthesis promoted a redistribution of KOR1 in subcellular locations. These observations suggest that deposition of cellulose involves the intracellular cycling of KOR1.",79.27,603,0,910,96.75850891
"67","Solyc05g009500.2.1","Peptide transporter (AHRD V1 **-* A6YJX4_9MAGN); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region ","AT1G68570",NA,"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G54140.1); similar to Os06g0264500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057335.1); similar to nitrite transporter [Cucumis sativus] (GB:CAA93316.2); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)",72.46,570,0,862,97.38675958
"68","Solyc05g010060.2.1","Xenotropic and polytropic retrovirus receptor (AHRD V1 **-* B2GU54_XENTR); contains Interpro domain(s)  IPR004342  EXS, C-terminal ","AT1G68740","PHO1;H1","EXS family protein / ERD1/XPR1/SYG1 family protein; similar to PHO1 (PHOSPHATE 1) [Arabidopsis thaliana] (TAIR:AT3G23430.1); similar to putative PHO1-like protein [Oryza sativa (japonica cultivar-group)] (GB:BAD44936.1); similar to Os06g0493600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057682.1); contains InterPro domain SPX, N-terminal; (InterPro:IPR004331); contains InterPro domain EXS, C-terminal; (InterPro:IPR004342)",70.31,795,0,1071,99.74587039
"69","Solyc05g011890.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Solyc05g013860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Solyc05g050280.2.1","GH3 family protein (AHRD V1 ***- B9GQG9_POPTR); contains Interpro domain(s)  IPR004993  GH3 auxin-responsive promoter ","AT2G46370","FIN219","An auxin-induced gene encoding a cytoplasmic localized phytochrome A signaling component protein similar to the GH3 family of proteins Loss of function mutants are defective in a variety of responses to jasmonic acid.",67.97,459,0,659,99.34782609
