"ITAG"	"logFC"	"logCPM"	"PValue"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc01g006260.2.1"	2.19656087936915	2.6652992807913	0.0255546597622839	"Ribonuclease P/MRP protein subunit POP5 (AHRD V1 **** POP5_HUMAN); contains Interpro domain(s)  IPR002759  Ribonuclease P-related "	"AT1G04635"	"EMB1687"	"EMB1687 (EMBRYO DEFECTIVE 1687); ribonuclease P; Identical to Probable ribonuclease P protein subunit 2 (EC 3.1.26.5) [Arabidopsis Thaliana] (GB:Q6AWV1;GB:O23021); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAV67833.1); similar to Os04g0295100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052398.1); similar to OSJNBa0041M21.1 [Oryza sativa (japonica cultivar-group)] (GB:CAD40443.2); contains InterPro domain Ribonuclease P-related protein; (InterPro:IPR002759)"	61.38	145	4e-48	186	98.62068966
"Solyc01g006430.2.1"	-1.49175069703361	6.41357977849437	0.02109847826897	"Omega-6 fatty acid desaturase (AHRD V1 **** Q461Q1_HEVBR); contains Interpro domain(s)  IPR005804  Fatty acid desaturase, type 1 "	"AT3G12120"	"FAD2"	"Major enzyme responsible for the synthesis of 18:2 fatty acids in the endoplasmic reticulum. Contains His-rich motifs, which contribute to the interaction with the electron donor cytochrome b5."	73.89	383	1e-177	619	99.47916667
"Solyc01g006490.2.1"	1.65530161410396	3.1845291553339	0.0341037453170384	"Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 "	"AT5G13030"	NA	"similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846)"	77.64	568	0	959	98.60869565
"Solyc01g006740.2.1"	1.64657798139681	3.31198651328911	0.0264002633444692	"Sucrose phosphate phosphatase (AHRD V1 ***- Q5J3P0_MALDO); contains Interpro domain(s)  IPR012847  Sucrose phosphatase, plant and cyanobacteria "	"AT2G35840"	NA	"sucrose-phosphatase 1 (SPP1); similar to sucrose-phosphatase, putative [Arabidopsis thaliana] (TAIR:AT1G51420.1); similar to sucrose phosphate phosphatase [Malus x domestica] (GB:AAS79792.1); contains InterPro domain HAD-superfamily hydrolase subfamily IIB; (InterPro:IPR006379); contains InterPro domain Sucrose phosphatase, plant and cyanobacteria; (InterPro:IPR012847); contains InterPro domain Sucrose-phosphate phosphatase; (InterPro:IPR006378); contains InterPro domain Sucrose-6-phosphate phosphohydrolase C-terminal; (InterPro:IPR013679); contains InterPro domain Sucrose-6F-phosphate phosphohydrolase, plant and cyanobacteria; (InterPro:IPR006380)"	68.45	431	5e-172	600	98.62385321
"Solyc01g008140.2.1"	1.51051894236352	4.6561274232607	0.0296277446298258	"Receptor kinase (AHRD V1 **** B8XA57_GOSBA); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT2G02220"	"ATPSKR1"	"Encodes a protein interacting with phytosulfokine, a five amino acid sulfated peptide (YIYTQ)."	59.43	1013	0	1107	98.86363636
"Solyc01g008310.2.1"	1.49619089156347	6.4860042271933	0.0208877274250429	"Phenylalanyl-tRNA synthetase beta chain (AHRD V1 **** B6SHI1_MAIZE); contains Interpro domain(s)  IPR004531  Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae/euk cytosolic "	"AT1G72550"	NA	"tRNA synthetase beta subunit family protein; Identical to Probable phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20) (Phenylalanine--tRNA ligase beta chain) (PheRS) [Arabidopsis Thaliana] (GB:Q9SGE9); similar to Os05g0558900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056297.1); similar to B3/4 [Medicago truncatula] (GB:ABE85094.1); contains InterPro domain B3/4; (InterPro:IPR005146); contains InterPro domain Phenylalanyl-tRNA synthetase, beta subunit archae/euk cytosolic; (InterPro:IPR004531); contains InterPro domain tRNA synthetase, B5; (InterPro:IPR005147); contains InterPro domain Putative DNA binding; (InterPro:IPR009061)"	70.45	582	0	845	99.48006932
"Solyc01g008530.2.1"	1.33911075082908	5.20177243160331	0.0377213679350313	"Cinnamoyl CoA reductase-like protein (AHRD V1 ***- B9HNY0_POPTR); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain "	"AT1G51410"	NA	"similar to Eucalyptus gunnii alcohol dehydrogenase of unknown physiological function (GI:1143445), apple tree, PIR:T16995; NOT a cinnamyl-alcohol dehydrogenase"	74.45	317	1e-144	509	96.04863222
"Solyc01g008930.2.1"	-3.61992666890935	5.93761570624419	8.15010525112115e-07	"Phycoerythrobilin ferredoxin oxidoreductase (AHRD V1 **** Q6E5A3_MAIZE); contains Interpro domain(s)  IPR009249  Ferredoxin-dependent bilin reductase "	"AT3G09150"	"ATHY2"	"Required for biosynthesis of the tetrapyrrole phytochrome chromophore phytochromobilin.  Encodes phytochromobilin synthase, a ferredoxin-dependent biliverdin reductase.  It is necessary for coupling the expression of some nuclear genes to the functional state of the chloroplast."	60.92	284	5e-106	381	82.50728863
"Solyc01g009380.2.1"	1.62284950365321	3.54007771363167	0.0355563228809503	"Nicalin (AHRD V1 ***- B4FZF8_MAIZE); contains Interpro domain(s)  IPR008710  Nicastrin "	"AT3G44330"	NA	"similar to PREDICTED: similar to nicalin [Tribolium castaneum] (GB:XP_971811.1); similar to Os08g0102100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060766.1); contains InterPro domain Nicastrin; (InterPro:IPR008710)"	72.76	558	0	753	98.40989399
"Solyc01g010000.2.1"	-1.97899043114411	3.33864347089509	0.0140995749791472	"ACT domain-containing protein (AHRD V1 **-- D7M3X3_ARALY); contains Interpro domain(s)  IPR002912  Amino acid-binding ACT "	"AT1G69040"	"ACR4"	"ACT-domain containing protein involved in feedback regulation of amino acid metabolism"	53.39	457	2e-132	469	98.66666667
"Solyc01g010390.2.1"	-1.6933529947639	4.04844753481414	0.0183496660498395	"Beta-glucosidase (AHRD V1 ***- D3YJ59_VITVI); contains Interpro domain(s)  IPR001360  Glycoside hydrolase, family 1 "	"AT1G26560"	"BGLU40"	"glycosyl hydrolase family 1 protein; similar to glycosyl hydrolase family 1 protein [Arabidopsis thaliana] (TAIR:AT5G54570.1); similar to Os03g0212800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049358.1); similar to beta-glucosidase, putative [Medicago truncatula] (GB:ABE90952.1); similar to Putative beta-glucosidase [Oryza sativa] (GB:AAK92581.1); contains InterPro domain Glycoside hydrolase, family 1; (InterPro:IPR001360)"	70.66	484	0	754	95.07874016
"Solyc01g011480.1.1"	-1.32739874492687	6.68682876640791	0.0382968275312836	"Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B7T461_9ROSI); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like "	"ATCG00280"	"PSBC"	"chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element."	79.17	72	4e-29	122	82.55813953
"Solyc01g014230.2.1"	-1.46168913187634	5.12378895035639	0.0343554878657429	"U-box domain-containing protein 4 (AHRD V1 **-- PUB4_ARATH); contains Interpro domain(s)  IPR011989  Armadillo-like helical "	"AT2G23140"	NA	"armadillo/beta-catenin repeat family protein / U-box domain-containing protein; similar to armadillo/beta-catenin repeat family protein / U-box domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G54790.1); similar to Os08g0110500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060820.1); similar to arm repeat-containing protein [Nicotiana tabacum] (GB:AAO61490.1); contains InterPro domain Armadillo; (InterPro:IPR000225); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain U box; (InterPro:IPR003613)"	56.92	831	0	839	99.75369458
"Solyc01g017330.1.1"	-2.74782788771652	5.75590911210063	6.78168098771994e-05	"Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WCE1_NEROL); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB "	"ATCG00350"	"PSAA"	"Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome."	59.46	185	4e-52	199	98.56115108
"Solyc01g017360.1.1"	-1.39801561712949	4.64801654828981	0.0440562348458676	"DNA-directed RNA polymerase subunit beta (AHRD V1 ***- D3WBC8_9BORA); contains Interpro domain(s)  IPR015712  DNA-directed RNA polymerase, subunit 2 "	"ATCG00190"	"RPOB"	"Chloroplast DNA-dependent RNA polymerase B subunit. The transcription of this gene is regulated by a nuclear encoded RNA polymerase. This gene has been transferred to mitochondrial genome during crucifer evolution."	86.96	92	2e-43	170	96.80851064
"Solyc01g017480.1.1"	-1.74849436401811	4.09737850377691	0.0143452404114757	"Ycf1 (Fragment) (AHRD V1 ***- A6YA12_LIQST); contains Interpro domain(s)  IPR008896  Ycf1 "	"ATCG01130"	"YCF1.2"	"Identical to Putative membrane protein ycf1 (ycf1-B) [Arabidopsis Thaliana] (GB:P56785); similar to hypothetical chloroplast RF1 [Gossypium hirsutum] (GB:YP_538982.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41305.1); similar to hypothetical chloroplast RF1 [Eucalyptus globulus subsp. globulus] (GB:YP_636357.1); contains InterPro domain Ycf1; (InterPro:IPR008896)"	71.21	132	8e-40	158	90.625
"Solyc01g020220.1.1"	-2.05283794100086	4.92296056438247	0.00447839459449619	"Replication factor C subunit 5 (AHRD V1 ***- B6T5I0_MAIZE); contains Interpro domain(s)  IPR019483  DNA polymerase III, clamp-loader complex, subunit E, C-terminal "	"AT5G27740"	"EMB161"	"nucleoside-triphosphatase/ nucleotide binding; similar to EMB1968 (EMBRYO DEFECTIVE 1968), ATPase [Arabidopsis thaliana] (TAIR:AT1G21690.1); similar to Os03g0792600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051525.1); similar to replication factor C 38 kDa subunit [Oryza sativa (japonica cultivar-group)] (GB:BAC76086.1); contains InterPro domain Replication factor C conserved region; (InterPro:IPR000862); contains InterPro domain DNA polymerase III clamp loader subunit, C-terminal; (InterPro:IPR008921); contains InterPro domain AAA ATPase; (InterPro:IPR003593)"	74.18	337	9e-123	436	99.00990099
"Solyc01g028930.2.1"	2.36493220724645	3.58804913084692	0.00175442110069956	"TATA-box binding protein (AHRD V1 ***- Q9ZTX5_PHAVU); contains Interpro domain(s)  IPR000814  TATA-box binding "	"AT1G55520"	"ATTBP2"	"TATA-box binding protein. Required for basal transcription. Acts facilitating the recruitment of TFIID to the promoter, which together with the RNA polymerase form the preinitiation complex."	94.5	200	5e-109	389	97.54901961
"Solyc01g044250.1.1"	-2.29537335899492	7.67115506687773	0.000456264333187257	"Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B8R498_TRISU); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like "	"ATCG00280"	"PSBC"	"chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element."	92.65	68	4e-32	132	90.54054054
"Solyc01g049690.2.1"	-2.23260236560324	4.15674444268177	0.00249640782126202	"Transcriptional activator protein Pur-alpha (AHRD V1 ***- C1BSV9_9MAXI); contains Interpro domain(s)  IPR006628  PUR-alpha/beta/gamma, DNA/RNA-binding "	"AT2G32080"	"PUR"	"similar to the conserved animal nuclear protein PUR alpha which was implicated in the control of gene transcription and DNA replication"	87.37	95	4e-46	179	81.03448276
"Solyc01g057320.1.1"	1.36718101897685	4.577891747711	0.0462910440251325	"Kinesin-like protein (AHRD V1 ***- Q75LL2_ORYSJ); contains Interpro domain(s)  IPR001752  Kinesin, motor region "	"AT3G17360"	"POK1"	"PHRAGMOPLAST ORIENTING KINESIN 1 is one of the two Arabidopsis homologs isolated in yeast two-hybrid screen for interaction partners of maize gene TANGLED1 (TAN1). Based on sequence homology in their motor domains, POK1 and POK2 belong to the kinesin-12 class which also includes the well-characterized group of phragmoplast-associated kinesins AtPAKRPs. Both kinesins are composed of an N-terminal motor domain throughout the entire C terminus and putative cargo binding tail domains. The expression domains for POK1 constructs were more limited than those for POK2; both are expressed in tissues enriched for dividing cells. The phenotype of pok1/pok2 double mutants strongly resembles that of maize tan1 mutants, characterized by misoriented mitotic cytoskeletal arrays and misplaced cell walls. We propose that POK1and POK2."	55.95	756	0	759	96.3165075
"Solyc01g057830.2.1"	-1.27796191889535	6.55266242296623	0.0477042656558709	"30S ribosomal protein S1 (AHRD V1 **-- B4FUZ5_MAIZE); contains Interpro domain(s)  IPR003029  Ribosomal protein S1, RNA binding domain "	"AT5G30510"	"ARRPS1"	"RPS1 (ribosomal protein S1); RNA binding; similar to S1 RNA-binding domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G71720.1); similar to 30S ribosomal protein S1, chloroplast precursor (CS1) (GB:P29344); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994); contains InterPro domain Ribosomal protein S1; (InterPro:IPR000110); contains InterPro domain RNA binding S1; (InterPro:IPR003029)"	84.62	364	9e-168	586	87.40920097
"Solyc01g059870.2.1"	-1.97112037267315	3.86168268073125	0.00582597734312159	"Phytochrome B1"	"AT2G18790"	"HY3"	"Red/far-red photoreceptor involved in the regulation of de-etiolation. Exists in two inter-convertible forms: Pr and Pfr (active). Involved in the light-promotion of seed germination and in the shade avoidance response."	78.2	1110	0	1824	97.17314488
"Solyc01g059930.2.1"	-1.64416814039774	4.77079971473941	0.0256287752525935	"Universal stress protein (AHRD V1 ***- D6BRD7_9ROSI); contains Interpro domain(s)  IPR006016  UspA "	"AT3G17020"	NA	"universal stress protein (USP) family protein; similar to universal stress protein (USP) family protein / early nodulin ENOD18 family protein [Arabidopsis thaliana] (TAIR:AT3G03270.2); similar to Os05g0157200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054704.1); similar to USP family protein [Triticum aestivum] (GB:AAX13276.1); contains InterPro domain Universal stress protein (Usp); (InterPro:IPR006015); contains InterPro domain UspA; (InterPro:IPR006016)"	65.82	158	2e-60	227	95.73170732
"Solyc01g060080.2.1"	-1.87343870039859	5.40253292358067	0.00630004436586186	"Serine/threonine-protein phosphatase 4 regulatory subunit 3 (AHRD V1 **-- PP4R3_DANRE); contains Interpro domain(s)  IPR006887  Protein of unknown function DUF625 "	"AT3G06670"	NA	"binding / hydrogen ion transporting ATP synthase, rotational mechanism / hydrogen ion transporting ATPase, rotational mechanism; similar to hydrogen ion transporting ATP synthase, rotational mechanism / hydrogen ion transporting ATPase, rotational mechanism [Arabidopsis thaliana] (TAIR:AT5G49390.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD53932.1); similar to Protein of unknown function DUF625 [Medicago truncatula] (GB:ABD32317.1); similar to Protein of unknown function DUF625 [Medicago truncatula] (GB:ABE83194.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain Protein of unknown function DUF625; (InterPro:IPR006887); contains InterPro domain ATPase, F1 complex, gamma subunit; (InterPro:IPR000131)"	58.04	715	0	716	99.7146933
"Solyc01g060180.2.1"	-1.64015598749921	4.18945253436914	0.0258954475130364	"AMP-dependent synthetase and ligase (AHRD V1 ***- A1U2F4_MARAV); contains Interpro domain(s)  IPR000873  AMP-dependent synthetase and ligase "	"AT3G16910"	"AAE7"	"Encodes a peroxisomal protein with acetyl-CoA synthetase activity that is responsible for the activation of acetate for entry into the glyoxylate cycle."	72.47	563	0	881	98.94366197
"Solyc01g060280.2.1"	1.48909700614295	3.97599498252809	0.0350235372360948	"STAM binding protein (AHRD V1 *--* B2W8T5_PYRTR); contains Interpro domain(s)  IPR000555  Mov34/MPN/PAD-1 "	"AT4G16144"	"AMSH3"	"similar to mov34 family protein [Arabidopsis thaliana] (TAIR:AT1G48790.1); similar to Os01g0499300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043127.1); similar to ALM beta-like [Oryza sativa (japonica cultivar-group)] (GB:BAD72364.1); similar to Os01g0338200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042943.1); contains InterPro domain Mov34/MPN/PAD-1; (InterPro:IPR000555)"	61.21	513	3e-175	612	98.4496124
"Solyc01g065550.2.1"	-3.06359860977852	5.50265467899818	1.75613124547837e-05	"Protein DEHYDRATION-INDUCED 19 homolog 4 (AHRD V1 ***- DI194_ARATH); contains Interpro domain(s)  IPR008598  Drought induced 19 "	"AT3G06760"	NA	"similar to HRB1 (HYPERSENSITIVE TO RED AND BLUE) [Arabidopsis thaliana] (TAIR:AT5G49230.1); similar to fiber protein Fb2 [Gossypium barbadense] (GB:AAN77145.1); contains InterPro domain Drought induced 19; (InterPro:IPR008598)"	57.07	191	2e-51	198	86.69724771
"Solyc01g066450.2.1"	5.53875843422133	3.71419031825997	6.10111197718049e-07	"Epoxide hydrolase (AHRD V1 ***- Q41415_SOLTU); contains Interpro domain(s)  IPR000639  Epoxide hydrolase-like "	"AT4G15960"	NA	"epoxide hydrolase, putative; similar to epoxide hydrolase, putative [Arabidopsis thaliana] (TAIR:AT4G02340.1); similar to Os05g0273800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055069.1); similar to epoxide hydrolase (GB:AAA81892.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Epoxide hydrolase; (InterPro:IPR000639); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)"	58.59	326	5e-112	400	95.23809524
"Solyc01g066520.2.1"	-2.53895160592636	5.4957276595613	0.00020378123934024	"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (AHRD V1 ***- C3BP76_9BACI); contains Interpro domain(s)  IPR015761  Lipoamide Acyltransferase "	"AT3G06850"	"BCE2"	"dihydrolipoamide branched chain acyltransferase"	62.5	432	2e-155	545	84.7826087
"Solyc01g066620.2.1"	2.0336998122973	4.02675747597221	0.00461283220099458	"Fatty acid oxidation complex subunit alpha (AHRD V1 ***- D2ZF34_9ENTR); contains Interpro domain(s)  IPR006176  3-hydroxyacyl-CoA dehydrogenase, NAD binding "	"AT3G06860"	"ATMFP2"	"Encodes a multifunctional protein. Involved in peroxisomal fatty acid beta oxidation. Loss-of-function mutant lacks hydroxyacyl-CoA dehydrogenase activity and have reduced levels of long-chain enoyl-CoA hydratase activity. The mutant has fewer but larger peroxisomes."	68.02	691	0	943	96.63865546
"Solyc01g067890.2.1"	-1.53461992838389	9.2502264914512	0.0162470582288446	"1-deoxy-D-xylulose 5-phosphate synthase 1 (AHRD V1 ***- C7U110_SOLLC); contains Interpro domain(s)  IPR005474  Transketolase, N-terminal  IPR005475  Transketolase, central region  IPR005477  Deoxyxylulose-5-phosphate synthase "	"AT4G15560"	"CLA"	"Encodes a protein with 1-deoxyxylulose 5-phosphate synthase activity involved in the MEP pathway. It is essential for chloroplast development in Arabidopsis"	84.22	716	0	1247	99.16666667
"Solyc01g068140.2.1"	-3.93711045318339	6.33359061444179	1.48045225981212e-07	"10-deacetylbaccatin III-10-O-acetyl transferase-like (AHRD V1 **-* Q9FTH0_ORYSJ); contains Interpro domain(s)  IPR003480  Transferase "	"AT3G62160"	NA	"transferase family protein; similar to transferase family protein [Arabidopsis thaliana] (TAIR:AT1G28680.1); similar to Os01g0291500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042791.1); similar to Os05g0278500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055082.1); similar to acyltransferase [Iris x hollandica] (GB:BAE94328.1); contains InterPro domain Transferase; (InterPro:IPR003480)"	50.89	448	6e-109	391	94.42060086
"Solyc01g068210.2.1"	-1.43809108026032	7.12119654118437	0.0264973307118577	"Glutamate dehydrogenase (AHRD V1 ***- A2TQI4_9FLAO); contains Interpro domain(s)  IPR006095  Glutamate/phenylalanine/leucine/valine dehydrogenase "	"AT1G51720"	NA	"glutamate dehydrogenase, putative; similar to GDH2 (GLUTAMATE DEHYDROGENASE 2), oxidoreductase [Arabidopsis thaliana] (TAIR:AT5G07440.1); similar to putative NADP-specific glutatamate dehydrogenase [Hevea brasiliensis] (GB:ABG21698.1); similar to Os01g0558200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043333.1); contains InterPro domain Glu/Leu/Phe/Val dehydrogenase; (InterPro:IPR006095); contains InterPro domain Glu/Leu/Phe/Val dehydrogenase, dimerisation region; (InterPro:IPR006097); contains InterPro domain Glu/Leu/Phe/Val dehydrogenase, C terminal; (InterPro:IPR006096)"	78.49	637	0	1021	99.68503937
"Solyc01g068240.2.1"	1.49140733797811	4.1881270398881	0.025297157124627	"Ubiquitin carboxyl-terminal hydrolase (AHRD V1 **** D7MBK9_ARALY); contains Interpro domain(s)  IPR001394  Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2 "	"AT4G30890"	"UBP24"	"Encodes a ubiquitin-specific protease."	50.27	559	4e-127	451	99.62546816
