"ITAG"	"logFC"	"logCPM"	"PValue"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc01g065600.1.1"	-5.79774179870592	7.481036527562	2.79551016797077e-05	"NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (AHRD V1 ***- NU4C_SOLLC); contains Interpro domain(s)  IPR001750  NADH:ubiquinone/plastoquinone oxidoreductase "	"ATCG01050"	"NDHD"	"Represents a plastid-encoded subunit of a NAD(P)H dehydrogenase complex.  Its mRNA is edited at four positions.  Translation data is not available for this gene."	60	205	6e-56	213	83.48623853
"Solyc01g065610.1.1"	-6.03815701211961	8.62997399916857	1.52727476455024e-05	"NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (AHRD V1 ***- NU4C_SOLTU); contains Interpro domain(s)  IPR001750  NADH:ubiquinone/plastoquinone oxidoreductase "	"ATCG01050"	"NDHD"	"Represents a plastid-encoded subunit of a NAD(P)H dehydrogenase complex.  Its mRNA is edited at four positions.  Translation data is not available for this gene."	71.88	96	3e-32	132	87.1559633
"Solyc01g065620.1.1"	-6.42675269070535	8.68407838246798	3.7109172076336e-06	"NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (AHRD V1 ***- NU4C_SOLLC)"	"ATCG01050"	"NDHD"	"Represents a plastid-encoded subunit of a NAD(P)H dehydrogenase complex.  Its mRNA is edited at four positions.  Translation data is not available for this gene."	65.83	120	4e-21	96.3	97.54098361
"Solyc01g073750.2.1"	2.08841242561929	8.85299285289173	0.0268626127722373	"Glucan synthase like 3 (AHRD V1 ***- D8R8I5_SELML); contains Interpro domain(s)  IPR003440  Glycosyl transferase, family 48 "	"AT1G05570"	"ATGSL06"	"Encodes a callose synthase 1 catalytic subunit . Member of Glycosyltransferase Family- 48."	79.65	1808	0	2898	99.77765425
"Solyc01g079860.2.1"	2.03575453110957	6.00128879095118	0.0441659077327205	"Carbohydrate kinase YjeF related protein (AHRD V1 **-- A3DLN4_STAMF); contains Interpro domain(s)  IPR000631  Uncharacterised protein family, carbohydrate kinase-related "	"AT5G19150"	NA	"carbohydrate kinase family; similar to PREDICTED: similar to CG10424-PA [Canis familiaris] (GB:XP_849113.1); similar to Os11g0276300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067687.1); contains InterPro domain Carbohydrate kinase; (InterPro:IPR000631)"	74.2	314	7e-135	476	95.66563467
"Solyc01g080720.2.1"	2.35556321997493	6.10403245994352	0.0206193475104638	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L610_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT3G06920"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to PGR3 (PROTON GRADIENT REGULATION 3), binding [Arabidopsis thaliana] (TAIR:AT4G31850.1); similar to Os07g0249100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059290.1); similar to pentatricopeptide, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABB47632.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	73.17	861	0	1331	92.77238403
"Solyc01g081320.2.1"	3.13031879415355	5.72373662938496	0.00840052748378952	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M643_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT5G27460"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G02150.1); similar to Tetratricopeptide-like helical [Medicago truncatula] (GB:ABD28679.1); similar to Os12g0527900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066910.1); similar to Os02g0796400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048388.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885)"	50.45	442	6e-124	441	81.31021195
"Solyc01g081410.2.1"	-4.45338409332387	5.31228103588786	0.00512498125206083	"Nodulin-like family protein expressed (AHRD V1 ***- Q2QYU1_ORYSJ); contains Interpro domain(s)  IPR010658  Nodulin-like "	"AT5G45275"	NA	"similar to nodulin-related [Arabidopsis thaliana] (TAIR:AT4G19450.1); similar to NFD4 (NUCLEAR FUSION DEFECTIVE 4) [Arabidopsis thaliana] (TAIR:AT1G31470.1); similar to Nodulin-like; Major facilitator superfamily MFS_1 [Medicago truncatula] (GB:ABE77921.1); similar to Os11g0107400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065544.1); similar to Os12g0106500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065940.1); contains InterPro domain Nodulin-like; (InterPro:IPR010658)"	55.9	449	2e-108	389	95.54565702
"Solyc01g081460.2.1"	-3.19088307177488	5.97035886143773	0.00753747451634494	"tRNA (guanine-N(7)-)-methyltransferase (AHRD V1 ***- D8G8F8_9CYAN); contains Interpro domain(s)  IPR003358  tRNA (guanine-N-7) methyltransferase "	"AT5G17660"	NA	"methyltransferase; similar to methyltransferase [Arabidopsis thaliana] (TAIR:AT5G24840.1); similar to tRNA (guanine-N(7)-)-methyltransferase-like protein [Oryza sativa (japonica cultivar-group)] (GB:BAD87719.1); similar to Os01g0535900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043258.1); contains InterPro domain Putative methyltransferase; (InterPro:IPR003358); contains InterPro domain Conserved hypothetical protein 91; (InterPro:IPR004395); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051)"	63.49	241	1e-88	323	76.43312102
"Solyc01g081510.2.1"	2.07957850192558	6.26827078501643	0.0322065265383625	"3-hydroxyisobutyrate dehydrogenase (AHRD V1 ***- D8MAS0_BLAHO); contains Interpro domain(s)  IPR015815  3-hydroxyacid dehydrogenase/reductase "	"AT1G71170"	NA	"6-phosphogluconate dehydrogenase NAD-binding domain-containing protein; similar to 6-phosphogluconate dehydrogenase NAD-binding domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G71180.1); similar to 6-phosphogluconate dehydrogenase NAD-binding domain-containing protein [Musa acuminata] (GB:ABF69966.1); contains InterPro domain 6-phosphogluconate dehydrogenase, NAD-binding; (InterPro:IPR006115); contains InterPro domain 6-phosphogluconate dehydrogenase, C-terminal-like; (InterPro:IPR008927); contains InterPro domain Hydroxyacid dehydrogenase/reductase; (InterPro:IPR002204); contains InterPro domain 6-phosphogluconate dehydrogenase; (InterPro:IPR006183)"	56.95	302	9e-88	320	98.67986799
"Solyc01g090390.1.1"	4.49557108926426	5.13837709271421	0.00135190220688819	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LBT2_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT2G44880"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G29230.1); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G08070.1); similar to Asp/Glu racemase [Medicago truncatula] (GB:ABE92336.1); similar to Asp/Glu racemase; Polynucleotidyl transferase, Ribonuclease H fold [Medicago truncatula] (GB:ABE89255.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	54.75	537	0	638	89.76510067
"Solyc01g091700.2.1"	-2.71493286317878	7.46628406167593	0.0211466345282397	"F-box protein PP2-B1 (AHRD V1 ***- PP2B1_ARATH); contains Interpro domain(s)  IPR001810  Cyclin-like F-box "	"AT3G61060"	"AtPP2-A13"	"ATPP2-A13; similar to ATPP2-A12 (Phloem protein 2-A12) [Arabidopsis thaliana] (TAIR:AT1G12710.1); similar to Cyclin-like F-box; Galactose-binding like [Medicago truncatula] (GB:ABE86301.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810)"	59.79	286	2e-101	365	98.61111111
"Solyc01g094060.2.1"	2.09382412247341	8.01116390029739	0.0253966197178697	"Beige/BEACH domain containing protein (AHRD V1 *--- A8PYX1_BRUMA); contains Interpro domain(s)  IPR000409  Beige/BEACH "	"AT2G45540"	NA	"WD-40 repeat family protein / beige-related; similar to beige/BEACH domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G60920.1); similar to Lysosomal trafficking regulator LYST and related BEACH and WD40 repeat proteins (ISS) [Ostreococcus tauri] (GB:CAL53426.1); similar to Os02g0663300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047656.1); similar to OSJNBb0012E24.4 [Oryza sativa (japonica cultivar-group)] (GB:CAE01863.2); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain Beige/BEACH; (InterPro:IPR000409); contains InterPro domain WD40-like; (InterPro:IPR011046); contains InterPro domain Concanavalin A-like lectin/glucanase; (InterPro:IPR008985)"	70.33	1773	0	2182	98.16360601
"Solyc01g094660.2.1"	2.33886504390873	6.3135252364755	0.0237629651355216	"Receptor-like protein kinase (AHRD V1 *-*- Q9FZP2_ARATH); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT2G45910"	NA	"protein kinase family protein / U-box domain-containing protein; similar to protein kinase family protein / U-box domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G49060.1); similar to Protein kinase; U box [Medicago truncatula] (GB:ABD32822.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain U box; (InterPro:IPR003613)"	50.53	843	0	822	93.96648045
"Solyc01g095140.2.1"	5.92996675874632	5.44193716495451	0.000765065641582342	"Late embryogenesis abundant protein (Fragment) (AHRD V1 **-- B7TGG5_PINSY); contains Interpro domain(s)  IPR013990  Water Stress and Hypersensitive response "	"AT1G01470"	"LEA14"	"Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication."	56.29	151	3e-45	177	91.30434783
"Solyc01g095150.2.1"	3.34073583352457	5.86088171987403	0.00740409833867139	"Late embryogenesis abundant protein (Fragment) (AHRD V1 **-- B7TGE2_PINSY); contains Interpro domain(s)  IPR013990  Water Stress and Hypersensitive response "	"AT2G46140"	NA	"late embryogenesis abundant protein, putative / LEA protein, putative; Identical to Desiccation-related protein At2g46140 (LEA type-2 family protein At2g46140) [Arabidopsis Thaliana] (GB:O82355;GB:Q8LC67); similar to LEA14 (LATE EMBRYOGENESIS ABUNDANT 14) [Arabidopsis thaliana] (TAIR:AT1G01470.1); similar to Chain A, Solution Structure Of A Putative Late Embryogenesis Abundant (Lea) Protein At2g46140.1 (GB:1YYC); contains InterPro domain Late embryogenesis abundant protein 2; (InterPro:IPR004864)"	61.49	148	7e-50	192	84
"Solyc01g095950.1.1"	4.01919622214403	7.1145989650212	0.000579150877928381	"DNA-directed RNA polymerase subunit beta (AHRD V1 ***- B1NWE2_MANES); contains Interpro domain(s)  IPR015712  DNA-directed RNA polymerase, subunit 2 "	"ATCG00190"	"RPOB"	"Chloroplast DNA-dependent RNA polymerase B subunit. The transcription of this gene is regulated by a nuclear encoded RNA polymerase. This gene has been transferred to mitochondrial genome during crucifer evolution."	76.29	97	3e-34	139	81.89655172
"Solyc01g096050.2.1"	4.08933656170706	6.93816118943803	0.000404249343730349	"Transcription factor (AHRD V1 *--* Q9M4A8_MAIZE); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding "	"AT1G01260"	NA	"basic helix-loop-helix (bHLH) family protein; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT2G46510.1); similar to Os01g0235700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042524.1); similar to bHLH protein -like [Oryza sativa (japonica cultivar-group)] (GB:BAD81265.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)"	51.01	643	3e-164	575	99.669967
"Solyc01g096210.2.1"	2.30076445767981	5.74331059801605	0.0257934047661982	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M846_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT5G16420"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to MEE40 (maternal effect embryo arrest 40), binding [Arabidopsis thaliana] (TAIR:AT3G53700.1); similar to Putative indole-3-acetate beta-glucosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:AAM15782.1); similar to Os06g0125300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056649.1); similar to Os03g0597200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050605.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	59.4	500	0	632	88.5509839
"Solyc01g097270.2.1"	-3.86163529494605	7.37885373745791	0.00325740322621472	"Chitinase (Fragment) (AHRD V1 *--- Q38777_ALLSA); contains Interpro domain(s)  IPR000726  Glycoside hydrolase, family 19, catalytic  IPR001153  Barwin "	"AT3G04720"	"HEL"	"Encodes a protein similar to the antifungal chitin-binding protein hevein from rubber tree latex. mRNA levels increase in response to ethylene and turnip crinkle virus infection."	66.11	180	1e-63	239	81.22065728
"Solyc01g097520.2.1"	-2.27718715896273	9.23978980730157	0.0403468630587433	"Annexin 11 (AHRD V1 ***- D6QX28_SOYBN); contains Interpro domain(s)  IPR009118  Annexin, type plant "	"AT2G38750"	"ANNAT4"	"Annexins are a family of calcium dependent membrane binding proteins though to be involved in Golgi mediated secretion. This is one of four annexins identified in Arabidopsis."	50.8	313	3e-79	291	96.84542587
"Solyc01g098150.2.1"	2.85275068302918	5.70373793150273	0.00858193633205005	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MHD4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT5G03800"	"EMB166"	"Encodes a protein with a large central domain of 14 internal pentatricopeptide motifs (some degenerate) arranged in tandem.  Mutations in this locus result in embryo lethality."	54.01	761	0	855	92.98892989
"Solyc01g098410.2.1"	2.9541300530779	6.6188886998956	0.00458860360051391	"Receptor-like kinase (AHRD V1 *-** C0SW32_SOYBN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT3G21630"	"CERK1"	"protein kinase family protein; similar to protein kinase family protein / peptidoglycan-binding LysM domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G51940.1); similar to LysM domain-containing receptor-like kinase 7 [Medicago truncatula] (GB:AAQ73158.1); similar to Nod-factor receptor 1a [Lotus japonicus] (GB:CAE02589.1); similar to Nod-factor receptor 1b [Lotus japonicus] (GB:CAE02590.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Peptidoglycan-binding LysM; (InterPro:IPR002482)"	52.42	557	2e-157	553	91.33448873
"Solyc01g103140.2.1"	2.77051581807284	5.97693019283992	0.014310230323181	"Voltage-gated chloride channel (AHRD V1 **** Q96325_ARATH); contains Interpro domain(s)  IPR002251  Chloride channel plant CLC "	"AT5G49890"	"ATCLC-C"	"member of Anion channel protein family"	75.84	774	0	988	98.84020619
"Solyc01g104030.2.1"	3.47443956210816	8.46715276084624	0.000688917840914493	"Inward rectifier potassium channel-like protein (Fragment) (AHRD V1 *-** Q1W7D1_SOLLC); contains Interpro domain(s)  IPR000595  Cyclic nucleotide-binding "	"AT4G22200"	"AKT2"	"Encodes a photosynthate- and light-dependent inward rectifying potassium channel with unique gating properties that are regulated by phosphorylation.  Expressed in guard cell protoplasts and in the phloem and xylem of aerial portions of the plant.  The channel can coassemble with another K+ channel, KAT1, in vitro.  In guard cells, AKT2/3 is responsible for the Ca2+ sensitivity of the K+ uptake channel.  In the phloem, it regulates the sucrose/H+ symporters via the phloem potential."	64.48	794	0	1002	94.27207637
"Solyc01g105230.2.1"	-2.30496755569149	8.69186359772419	0.0426499592879026	"Calmodulin-binding transcription activator 2 (AHRD V1 **** Q0WNN4_ARATH); contains Interpro domain(s)  IPR005559  CG-1 "	"AT5G64220"	NA	"calmodulin binding; Identical to Calmodulin-binding transcription activator 2 (Signal-responsive protein 4) (Ethylene-induced calmodulin-binding protein c) (EICBP.c) (AtER66) (CMTA2) [Arabidopsis Thaliana] (GB:Q6NPP4;GB:Q9FMG3); similar to ethylene-responsive calmodulin-binding protein, putative (SR1) [Arabidopsis thaliana] (TAIR:AT2G22300.1); similar to EICBP.B (ETHYLENE INDUCED CALMODULIN BINDING PROTEIN), calmodulin binding / transcription regulator [Arabidopsis thaliana] (TAIR:AT5G09410.1); similar to anther ethylene-upregulated protein ER1, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF94398.1); similar to calmodulin-binding transcription activator [Brassica napus] (GB:AAM10969.1); similar to Putative calmodulin-binding protein similar to ER66 [Oryza sativa] (GB:AAM08530.1); contains InterPro domain Ankyrin; (InterPro:IPR002110); contains InterPro domain IQ calmodulin-binding region; (InterPro:IPR000048)"	50.14	1075	0	872	99.80787704
"Solyc01g105360.2.1"	2.66766664859205	6.32977654301483	0.0146163672374186	"UDP-glucuronosyltransferase (AHRD V1 **** Q5UB81_ARATH); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase "	"AT1G22360"	"AtUGT85A2"	"UDP-glucoronosyl/UDP-glucosyl transferase family protein; similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G22340.1); similar to transcription factor/ transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT1G22380.1); similar to UGT85A1 (UDP-glucosyl transferase 85A1), UDP-glycosyltransferase/ transferase, transferring glycosyl groups / transferase, transferring hexosyl groups [Arabidopsis thaliana] (TAIR:AT1G22400.1); similar to glycosyltransferase NTGT5b [Nicotiana tabacum] (GB:BAD93690.1); similar to glycosyltransferase NTGT5a [Nicotiana tabacum] (GB:BAD93689.1); contains InterPro domain UDP-glucuronosyl/UDP-glucosyltransferase; (InterPro:IPR002213)"	58.66	479	1e-162	569	96.14604462
"Solyc01g106580.2.1"	-3.03288906743882	6.70364890740465	0.0130553186167874	"Unknown Protein (AHRD V1)"	"AT5G65810"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G49720.2); similar to Os01g0144000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042001.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE78370.1); contains domain S-adenosyl-L-methionine-dependent methyltransferases (SSF53335)"	71.6	257	4e-102	368	77.98165138
"Solyc01g107150.2.1"	-2.94824896379966	6.62402866830363	0.0163069012808711	"Zinc finger protein-like 1 (AHRD V1 ***- B6TBU8_MAIZE)"	"AT2G14835"	NA	"zinc finger (C3HC4-type RING finger) family protein; similar to Hypothetical protein [Oryza sativa] (GB:AAK92653.1); similar to Os10g0346200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064398.1); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"	63.17	353	4e-126	447	99.42363112
"Solyc01g107730.2.1"	2.02052508979527	7.60712200713827	0.0303631769848734	"Cyclin (AHRD V1 ***- Q1XGF1_TOBAC); contains Interpro domain(s)  IPR006671  Cyclin, N-terminal "	"AT5G67260"	"CYCD3;2"	"CYCD3;2 (CYCLIN D3;2); cyclin-dependent protein kinase; similar to CYCD3,3 (CYCLIN D3,3), cyclin-dependent protein kinase [Arabidopsis thaliana] (TAIR:AT3G50070.1); similar to cyclin D3-2 [Euphorbia esula] (GB:AAS48460.1); contains InterPro domain Cyclin, N-terminal; (InterPro:IPR006671); contains InterPro domain Cyclin-like; (InterPro:IPR011028); contains InterPro domain Cyclin-related; (InterPro:IPR013763); contains InterPro domain Cyclin, C-terminal; (InterPro:IPR004367); contains InterPro domain Cyclin; (InterPro:IPR006670)"	52.13	305	3e-85	312	79.7260274
"Solyc01g109930.2.1"	-3.14035861941041	8.35518086279614	0.00740841629751165	"Inositol monophosphatase family protein (AHRD V1 **** D7MGB6_ARALY); contains Interpro domain(s)  IPR011809  Histidinol-phosphate phosphatase, putative, inositol monophosphatase "	"AT4G39120"	"HISN7"	"inositol monophosphatase family protein; similar to VTC4, 3'(2'),5'-bisphosphate nucleotidase/ inositol or phosphatidylinositol phosphatase [Arabidopsis thaliana] (TAIR:AT3G02870.1); similar to Inositol monophosphatase; Histidinol-phosphate phosphatase, putative, inositol monophosphatase [Medicago truncatula] (GB:ABE79654.1); contains InterPro domain Histidinol-phosphate phosphatase, putative, inositol monophosphatase; (InterPro:IPR011809); contains InterPro domain Inositol monophosphatase; (InterPro:IPR000760)"	74.56	287	3e-130	461	81.48148148
"Solyc01g111580.2.1"	-2.76125281399086	5.14284356976989	0.0392894039243999	"BZIP family transcription factor (Fragment) (AHRD V1 *-*- D7LU06_ARALY); contains Interpro domain(s)  IPR011700  Basic leucine zipper "	"AT2G16770"	"bZIP23"	"DNA binding / transcription factor; similar to bZIP transcription factor family protein [Arabidopsis thaliana] (TAIR:AT4G35040.1); similar to bZIP transcription factor bZIP122 [Glycine max] (GB:ABI34664.1); contains InterPro domain Eukaryotic transcription factor, DNA-binding; (InterPro:IPR008917); contains InterPro domain Basic leucine zipper; (InterPro:IPR011700); contains InterPro domain Basic-leucine zipper (bZIP) transcription factor; (InterPro:IPR004827)"	59.26	270	6e-71	264	98.89298893
"Solyc01g112310.2.1"	2.71809034869781	4.85580279191703	0.0237867386689966	"H(+)/Cl(-) exchange transporter ClcA (AHRD V1 *-*- C9PHM9_VIBFU); contains Interpro domain(s)  IPR001807  Chloride channel, voltage gated "	"AT4G35440"	"ATCLC-E"	"CLC-e chloride channel protein"	59.47	412	3e-129	458	89.9122807
