"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"22","Solyc03g113750.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KUI4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G74900","OTP43","pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G77360.1); similar to Os02g0679200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047736.1); similar to pentatricopeptide, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98845.1); similar to putative reverse transcriptase [Oryza sativa (japonica cultivar-group)] (GB:AAK71569.2); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",59.91,459,7e-165,577,91.68356998
"23","Solyc03g115660.2.1","Cell division protein kinase 12 (AHRD V1 *-** CDK12_HUMAN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT1G18670","IBS1","Encodes a cyclin-dependent kinase-like protein with a ser/thr protein kinase domain and an N-terminal myristoylation sequence.  Mutants in this gene are unable to express female sterility in response to beta-aminobutyric acid, as wild type plants do.",63.47,709,0,837,99.56647399
"24","Solyc03g117570.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M6Q4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G80880",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G15010.1); similar to pentatricopeptide (PPR) repeat-containing protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD82704.1); similar to Os08g0272200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061426.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.94,477,9e-138,487,77.46710526
"25","Solyc03g118080.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7M9E6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT5G61800",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G18840.1); similar to OSJNBb0012E08.2 [Oryza sativa (japonica cultivar-group)] (GB:CAD40778.1); similar to OSIGBa0155K12.4 [Oryza sativa (indica cultivar-group)] (GB:CAH66401.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE93365.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",54.78,460,4e-141,498,83.30241187
"26","Solyc03g118320.1.1","Holliday junction ATP-dependent DNA helicase ruvB (AHRD V1 *--* RUVB_CHLSY); contains Interpro domain(s)  IPR003959  ATPase, AAA-type, core ","AT1G24290",NA,"AAA-type ATPase family protein; similar to replication factor C 36 kDA, putative [Arabidopsis thaliana] (TAIR:AT1G77470.1); similar to hypothetical protein LOC405856 [Danio rerio] (GB:NP_998085.1); contains InterPro domain Replication factor C conserved region; (InterPro:IPR000862); contains InterPro domain UBA-like; (InterPro:IPR009060); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain Terpenoid synthase; (InterPro:IPR008949); contains InterPro domain Ubiquitin-associated; (InterPro:IPR000449); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",63.18,584,0,682,98.97260274
"27","Solyc03g120890.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Solyc03g121660.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Solyc03g124000.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Solyc04g010050.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KIT7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G08610",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G09900.1); similar to Os10g0476900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064852.1); similar to putative pentatricopeptide (PPR) repeat-containing protein [Oryza sativa (japonica cultivar-group)] (GB:BAD15828.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.67,521,2e-153,539,90.10600707
"31","Solyc04g014750.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Solyc04g015740.2.1","DUF288 containing protein (AHRD V1 *-*- B3G3W8_ADIVA)","AT2G41770",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G57420.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAC16125.1); similar to Os07g0656400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060503.1)",76.77,538,0,887,75.85227273
"33","Solyc04g051570.2.1","AT4G39450-like protein (Fragment) (AHRD V1 *--- D6PRI6_9BRAS)","AT4G39420",NA,"unknown protein",64.27,1531,0,1856,99.60474308
"34","Solyc04g054900.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Solyc04g063300.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LR64_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT3G26540",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G53360.1); similar to Os04g0436800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052854.1); similar to Tetratricopeptide-like helical [Medicago truncatula] (GB:ABE78309.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",54.92,661,0,764,94.42060086
"36","Solyc04g071130.1.1","F-box family protein (AHRD V1 ***- B9H7Q7_POPTR); contains Interpro domain(s)  IPR011498  Kelch repeat type 2 ","AT1G76920",NA,"F-box family protein (FBX3); similar to F-box family protein [Arabidopsis thaliana] (TAIR:AT3G61590.1); similar to H0701F11.1 [Oryza sativa (indica cultivar-group)] (GB:CAJ86135.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043)",61.1,383,2e-124,442,99.47089947
"37","Solyc04g078890.2.1","Coenzyme Q-binding protein COQ10 homolog, mitochondrial (AHRD V1 *--- CQ10X_DANRE); contains Interpro domain(s)  IPR005031  Streptomyces cyclase/dehydrase ","AT4G17650",NA,"aromatic-rich family protein; similar to aromatic-rich family protein [Glycine max] (GB:ABC47856.1); contains InterPro domain Streptomyces cyclase/dehydrase; (InterPro:IPR005031)",58.46,260,3e-76,281,98.828125
"38","Solyc05g010670.2.1","Chaperone protein htpG (AHRD V1 ***- HTPG_MYXXD); contains Interpro domain(s)  IPR001404  Heat shock protein Hsp90 ","AT2G04030","AtHsp90.5","Encodes a chloroplast-targeted 90-kDa heat shock protein located in the stroma involved in red-light mediated deetiolation response. Mutants are resistant to chlorate, have elongated hypocotyls in light, and affect the expression of NR2, CAB, and RBCS but NOT NR1 and NiR.",80.95,756,0,1179,95.55837563
"39","Solyc05g012630.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MHD4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G69350",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G18750.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",55.64,753,0,813,99.46949602
"40","Solyc05g055800.2.1","Aspartyl protease family protein (AHRD V1 **-- D7KF83_ARALY); contains Interpro domain(s)  IPR001461  Peptidase A1 ","AT1G05840",NA,"aspartyl protease family protein; similar to aspartyl protease family protein [Arabidopsis thaliana] (TAIR:AT3G02740.1); similar to Os02g0473200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046837.1); similar to Eukaryotic aspartyl protease [Medicago truncatula] (GB:ABE89788.1); similar to OSJNBa0008A08.5 [Oryza sativa (japonica cultivar-group)] (GB:CAE01597.2); contains InterPro domain Peptidase A1, pepsin; (InterPro:IPR001461); contains InterPro domain Peptidase aspartic, catalytic; (InterPro:IPR009007)",54.98,442,2e-139,493,89.958159
"41","Solyc06g007520.2.1","Ribosomal protein L10 (AHRD V1 ***- A8IZK3_CHLRE); contains Interpro domain(s)  IPR001197  Ribosomal protein L10e ","AT1G26910","RPL10B","60S ribosomal protein L10 (RPL10B); Identical to 60S ribosomal protein L10-2 (Wilms tumor suppressor protein homolog) (RPL10B) [Arabidopsis Thaliana] (GB:Q08770;GB:Q42327;GB:Q9ZVG7); similar to 60S ribosomal protein L10 (RPL10A) / Wilm's tumor suppressor protein-related [Arabidopsis thaliana] (TAIR:AT1G14320.1); similar to 60S ribosomal protein L10 (QM protein homolog) (GB:Q9SPB3); similar to Ribosomal protein L10E [Medicago truncatula] (GB:ABE79479.1); contains InterPro domain Ribosomal protein L10E; (InterPro:IPR001197)",87.5,216,5e-111,397,93.47826087
"42","Solyc06g010240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Solyc06g063410.2.1","ATP-dependent Clp protease ATP-binding subunit clpX (AHRD V1 ***- B6SSC5_MAIZE); contains Interpro domain(s)  IPR004487  ClpX, ATPase regulatory subunit ","AT1G33360",NA,"ATP-dependent Clp protease ATP-binding subunit ClpX, putative; similar to CLPX (Clp protease regulatory subunit X), ATPase [Arabidopsis thaliana] (TAIR:AT5G53350.1); similar to ClpX, ATPase regulatory subunit [Medicago truncatula] (GB:ABE78698.1); similar to putative ATP-dependent Clp protease ATP-binding subunit ClpX1 (CLPX) [Oryza sativa (japonica cultivar-group)] (GB:BAD15818.1); similar to Os02g0564400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047160.1); contains InterPro domain ATPase AAA-2; (InterPro:IPR013093); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain ClpX, ATPase regulatory subunit; (InterPro:IPR004487)",58.37,699,0,748,95.63953488
"44","Solyc06g064820.2.1","GDSL esterase/lipase At1g71691 (AHRD V1 ***- GDL29_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL ","AT1G71691",NA,"GDSL-motif lipase/hydrolase family protein; similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G33811.1); similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G29660.1); similar to Os05g0419800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055574.1); similar to GDSL-lipase 1 [Capsicum annuum] (GB:AAZ23955.1); similar to Os08g0112900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060835.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)",66.37,336,5e-126,447,90.43715847
"45","Solyc06g069850.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Solyc06g072240.1.1","Histone H4 (AHRD V1 ***- B6T0P4_MAIZE); contains Interpro domain(s)  IPR001951  Histone H4 ","AT5G59970",NA,"histone H4; Identical to Histone H4 [Arabidopsis Thaliana] (GB:P59259;GB:P02308); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT5G59690.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G45930.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G53730.1); similar to histone H4 [Nicotiana tabacum] (GB:BAF36442.1); similar to Os01g0835900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044729.1); similar to Histone H4 homologue [Sesbania rostrata] (GB:CAB01913.1); contains InterPro domain Histone-fold; (InterPro:IPR009072); contains InterPro domain Histone core; (InterPro:IPR007125); contains InterPro domain Histone H4; (InterPro:IPR001951); contains InterPro domain Histone-fold/TFIID-TAF/NF-Y; (InterPro:IPR007124)",98.78,82,5e-41,162,77.88461538
"47","Solyc06g075850.1.1","Histone H4 (AHRD V1 ***- B6T0P4_MAIZE); contains Interpro domain(s)  IPR001951  Histone H4 ","AT5G59970",NA,"histone H4; Identical to Histone H4 [Arabidopsis Thaliana] (GB:P59259;GB:P02308); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT5G59690.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G45930.1); similar to histone H4 [Arabidopsis thaliana] (TAIR:AT3G53730.1); similar to histone H4 [Nicotiana tabacum] (GB:BAF36442.1); similar to Os01g0835900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044729.1); similar to Histone H4 homologue [Sesbania rostrata] (GB:CAB01913.1); contains InterPro domain Histone-fold; (InterPro:IPR009072); contains InterPro domain Histone core; (InterPro:IPR007125); contains InterPro domain Histone H4; (InterPro:IPR001951); contains InterPro domain Histone-fold/TFIID-TAF/NF-Y; (InterPro:IPR007124)",98.78,82,5e-41,162,77.88461538
"48","Solyc07g005740.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Solyc07g045550.1.1","Transcriptional regulator STERILE APETALA (AHRD V1 ***- SAP_ARATH); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT5G35770","SAP","A recessive mutation in the Arabidopsis STERILE APETALA (SAP) causes severe aberrations in inflorescence  and flower and ovule development.",53.81,381,2e-111,399,98.16753927
"50","Solyc07g053050.1.1","Calmodulin (AHRD V1 **-- A7E7G2_SCLS1); contains Interpro domain(s)  IPR011992  EF-Hand type ","AT4G27280",NA,"calcium-binding EF hand family protein; similar to PBP1 (PINOID-BINDING PROTEIN 1), calcium ion binding [Arabidopsis thaliana] (TAIR:AT5G54490.1); similar to Avr9/Cf-9 rapidly elicited protein 20 [Nicotiana tabacum] (GB:AAV92890.1); contains InterPro domain EF-Hand type; (InterPro:IPR011992); contains InterPro domain Calcium-binding EF-hand; (InterPro:IPR002048)",60.75,107,7e-32,132,89.74358974
"51","Solyc07g053380.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Solyc07g053860.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Solyc07g054680.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Solyc07g065760.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Solyc08g036570.1.1","Glutaredoxin (AHRD V1 **** B9GF65_POPTR); contains Interpro domain(s)  IPR011905  Glutaredoxin-like, plant II ","AT5G14070","ROXY2","glutaredoxin family protein; Identical to Glutaredoxin-C8 (AtGrxC8) (GRXC8) [Arabidopsis Thaliana] (GB:Q8LF89;GB:Q9FMU3); similar to ROXY1, thiol-disulfide exchange intermediate [Arabidopsis thaliana] (TAIR:AT3G02000.1); similar to glutaredoxin family protein [Musa acuminata] (GB:ABF69994.1); similar to Os04g0393500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052649.1); similar to Os02g0512400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046942.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Glutaredoxin; (InterPro:IPR002109); contains InterPro domain Thioredoxin fold; (InterPro:IPR012335); contains InterPro domain Glutaredoxin-like, plant II; (InterPro:IPR011905)",51.85,108,5e-26,112,80.31496063
"56","Solyc08g042030.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Solyc08g068120.1.1","DNA polymerase I family protein expressed (AHRD V1 ***- Q2QTK2_ORYSJ); contains Interpro domain(s)  IPR001098  DNA-directed DNA polymerase, family A ","AT4G32700","TEB","Encodes a homolog of Drosophila MUS308 and mammalian DNA polymerase, which prevent spontaneous or DNA damage-induced production of DNA double strand breaks. Two conserved functional domains: an N-terminal superfamily II DNA/RNA helicase domain and a C-terminal prokaryotic-type DNA polymerase I domain. Required for regulated cell division and differentiation in meristems. Mutant plants show morphological defects, such as short roots, serrated leaves, and fasciation, as well as defective patterns of cell division and differentiation in the meristem. Mutant plants had 2.5 to 4.5-fold higher expression of ATGR1, ATBRCA1 and RAD51 genes.",66.89,1471,0,1902,99.44903581
"58","Solyc08g077800.2.1","DNA repair endonuclease XPF (AHRD V1 **-* C1J9L6_LIZAU); contains Interpro domain(s)  IPR006166  DNA repair nuclease, XPF-type/Helicase ","AT5G41150","ATRAD1","Confers resistance to UV radiation. Homolog of the human xeroderma pigmentosum group F DNA repair  and yeast Rad1 proteins",65.56,967,0,1217,99.68553459
"59","Solyc08g082340.2.1","Glycerol-3-phosphate acyltransferase 3 (AHRD V1 **** GPAT3_HUMAN); contains Interpro domain(s)  IPR002123  Phospholipid/glycerol acyltransferase ","AT5G60620","GPAT9","phospholipid/glycerol acyltransferase family protein; similar to phospholipid/glycerol acyltransferase family protein [Arabidopsis thaliana] (TAIR:AT1G80950.1); similar to Phospholipid/glycerol acyltransferase [Medicago truncatula] (GB:ABE86597.1); contains InterPro domain Phospholipid/glycerol acyltransferase; (InterPro:IPR002123)",86.45,369,0,672,98.65591398
"60","Solyc09g007320.2.1","Pentatricopeptide repeat protein (AHRD V1 *-*- A7BJL0_RAPSA); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT3G09650","CRM3","RNA binding protein involved in the processing of chloroplast psbB-psbT-psbH-petB-petD transcript unit.",59.78,736,0,743,94.51659452
"61","Solyc09g065170.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Solyc09g091830.2.1","Peptidoglycan binding domain containing protein (AHRD V1 *-*- B6SSP4_MAIZE); contains Interpro domain(s)  IPR002477  Peptidoglycan binding-like ","AT4G13670","PTAC5","PTAC5 (PLASTID TRANSCRIPTIONALLY ACTIVE5); similar to Os04g0514400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053306.1); similar to COG3409: Putative peptidoglycan-binding domain-containing protein [Nostoc punctiforme PCC 73102] (GB:ZP_00111736.2); contains InterPro domain Peptidoglycan-binding domain 1; (InterPro:IPR002477); contains InterPro domain Peptidoglycan binding-like; (InterPro:IPR009070)",53.18,314,2e-83,306,77.6119403
"63","Solyc10g008460.2.1","LanC-like protein 2 (AHRD V1 ***- B6TCV9_MAIZE); contains Interpro domain(s)  IPR020464  LanC-like protein, eukaryotic ","AT2G20770","GCL2","lanthionine synthetase C-like family protein; similar to catalytic [Arabidopsis thaliana] (TAIR:AT1G52920.1); similar to Lanthionine synthetase C-like; Glycoside transferase, six-hairpin [Medicago truncatula] (GB:ABE84131.1); contains InterPro domain Six-hairpin glycosidase; (InterPro:IPR008928); contains InterPro domain Lanthionine synthetase C-like; (InterPro:IPR007822)",69.01,413,4e-167,584,99.51690821
"64","Solyc10g008570.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Solyc10g044720.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Solyc10g045400.1.1","Histone acetyltransferase GCN5 (AHRD V1 *-** Q0CT35_ASPTN); contains Interpro domain(s)  IPR000182  GCN5-related N-acetyltransferase ","AT3G54610","BGT","Encodes a histone acetyltransferase that is plays a role in the determination of the embryonic root-shoot axis.  It is also required to regulate the floral meristem activity by modulating the extent of expression of WUS and AG.  In other eukaryotes, this protein is recruited to specific promoters by DNA binding transcription factors and is thought to promote transcription by acetylating the N-terminal tail of histone H3.",68.07,379,3e-133,471,88.14814815
