"","ITAG","SGN_annotation","AGI","symbol","gene_name","X..identity","alignment.length","e.value","bit.score","percent.query.align"
"18","Solyc01g006330.2.1","PAP fibrillin family protein (AHRD V1 *-*- B7KDB3_CYAP7); contains Interpro domain(s)  IPR006843  PAP fibrillin ","AT1G51110",NA,"plastid-lipid associated protein PAP / fibrillin family protein; similar to plastid-lipid associated protein PAP / fibrillin family protein [Arabidopsis thaliana] (TAIR:AT3G26070.1); similar to PAP fibrillin [Medicago truncatula] (GB:ABE81557.1); contains InterPro domain PAP fibrillin; (InterPro:IPR006843)",65.93,361,2e-139,492,88.47117794
"19","Solyc01g007690.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Solyc01g008530.2.1","Cinnamoyl CoA reductase-like protein (AHRD V1 ***- B9HNY0_POPTR); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain ","AT1G51410",NA,"similar to Eucalyptus gunnii alcohol dehydrogenase of unknown physiological function (GI:1143445), apple tree, PIR:T16995; NOT a cinnamyl-alcohol dehydrogenase",74.45,317,1e-144,509,96.04863222
"21","Solyc01g008660.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Solyc01g009380.2.1","Nicalin (AHRD V1 ***- B4FZF8_MAIZE); contains Interpro domain(s)  IPR008710  Nicastrin ","AT3G44330",NA,"similar to PREDICTED: similar to nicalin [Tribolium castaneum] (GB:XP_971811.1); similar to Os08g0102100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060766.1); contains InterPro domain Nicastrin; (InterPro:IPR008710)",72.76,558,0,753,98.40989399
"23","Solyc01g009550.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Solyc01g010150.2.1","Unknown protein DS12 from 2D-PAGE of leaf, chloroplastic (AHRD V1 *--- UP12_ORYSJ); contains Interpro domain(s)  IPR002912  Amino acid-binding ACT ","AT1G69040","ACR4","ACT-domain containing protein involved in feedback regulation of amino acid metabolism",74.01,454,0,682,99.1091314
"25","Solyc01g010510.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KPN1_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G26900",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G22410.1); similar to Pancreatic ribonuclease; Tetratricopeptide-like helical [Medicago truncatula] (GB:ABE87347.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.36,556,3e-159,558,92.29480737
"26","Solyc01g011410.1.1","NADH-quinone oxidoreductase subunit D (AHRD V1 ***- NUOD_DEIGD); contains Interpro domain(s)  IPR001135  NADH-quinone oxidoreductase, subunit D ","ATCG01110","NDHH","Encodes the 49KDa plastid NAD(P)H dehydrogenase subunit H protein.  Its transcription is regulated by an ndhF-specific plastid sigma factor, SIG4.",89.04,73,2e-35,143,97.2972973
"27","Solyc01g015220.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Solyc01g016710.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Solyc01g017100.1.1","NADH-quinone oxidoreductase subunit L (AHRD V1 ***- NUOL_RHOCA); contains Interpro domain(s)  IPR001750  NADH:ubiquinone/plastoquinone oxidoreductase ","ATCG01010","NDHF","Chloroplast encoded  NADH dehydrogenase unit.",59.64,166,9e-44,171,95.93495935
"30","Solyc01g017230.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Solyc01g020200.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Solyc01g020250.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Solyc01g022780.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Solyc01g034150.2.1","DNA polymerase IV (AHRD V1 *-** C9SBX6_VERA1); contains Interpro domain(s)  IPR017061  DNA polymerase eta ","AT5G44740","POLH","UMUC-like DNA repair family protein; similar to REV1 (Reversionless 1), damaged DNA binding / magnesium ion binding / nucleotidyltransferase [Arabidopsis thaliana] (TAIR:AT5G44750.1); similar to Os01g0757800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044297.1); similar to putative DNA polymerase [Oryza sativa (japonica cultivar-group)] (GB:BAD87579.1); contains InterPro domain UMUC-like DNA-repair protein; (InterPro:IPR001126)",56.73,721,0,743,99.15966387
"35","Solyc01g034160.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Solyc01g056930.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Solyc01g057100.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Solyc01g058320.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Solyc01g058670.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Solyc01g060130.2.1","ADP-ribosylation factor-like protein 3 (AHRD V1 **-- ARL3_CAEEL); contains Interpro domain(s)  IPR006687  GTP-binding protein SAR1 ","AT3G62560",NA,"GTP-binding protein, putative; similar to ASAR1 (Arabidopsis thaliana secretion-associated RAS super family 2), GTP binding [Arabidopsis thaliana] (TAIR:AT4G02080.1); similar to GTP-binding protein SAR1A (GB:O04266); contains InterPro domain Small GTP-binding protein domain; (InterPro:IPR005225); contains InterPro domain ARF/SAR superfamily; (InterPro:IPR006689); contains InterPro domain Ras GTPase; (InterPro:IPR001806); contains InterPro domain GTP-binding protein SAR1; (InterPro:IPR006687)",91.15,192,9e-103,369,98.45360825
"41","Solyc01g066760.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Solyc01g066820.2.1","Kinesin like protein (AHRD V1 ***- Q940B8_ARATH); contains Interpro domain(s)  IPR001752  Kinesin, motor region ","AT3G16630","ATKINESIN-13A","Kinesin-13A localized to entire Golgi stacks. Involved in trichome development.",67.16,816,0,975,99.36386768
"43","Solyc01g067530.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Solyc01g068170.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Solyc01g068250.2.1","WD-40 repeat family protein (AHRD V1 **-- Q1EPE0_MUSAC); contains Interpro domain(s)  IPR017986  WD40 repeat, region ","AT3G51930",NA,"transducin family protein / WD-40 repeat family protein; similar to transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT2G26490.1); similar to Os01g0946100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045381.1); similar to WD-40 repeat family protein [Musa acuminata] (GB:ABF70017.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046)",67.02,382,5e-130,461,87.52997602
"46","Solyc01g068460.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Solyc01g079400.2.1","Os06g0207500 protein (Fragment) (AHRD V1 ***- Q0DDQ9_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant ","AT3G62390","TBL6","similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G12060.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF95542.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)",53.35,538,9e-162,566,98.52398524
"48","Solyc01g079510.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Solyc01g079880.2.1","Asparagine synthetase (AHRD V1 *--- Q9ZST6_ARATH)","AT5G19140","AILP1","auxin/aluminum-responsive protein, putative; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G43830.1); similar to aluminum-induced [Brassica napus] (GB:BAA25999.1); contains domain ASPARAGINE SYNTHETASE (PTHR11772); contains domain no description (G3D.3.60.20.10); contains domain N-terminal nucleophile aminohydrolases (Ntn hydrolases) (SSF56235)",79.83,233,6e-112,399,97.89029536
"50","Solyc01g080400.2.1","Integrin-linked kinase-associated serine/threonine phosphatase 2C (AHRD V1 **** ILKAP_RAT); contains Interpro domain(s)  IPR015655  Protein phosphatase 2C ","AT3G06270",NA,"protein phosphatase 2C, putative / PP2C, putative; similar to protein phosphatase 2C, putative / PP2C, putative [Arabidopsis thaliana] (TAIR:AT2G20050.1); similar to Os02g0281000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046559.1); similar to putative protein phosphatase 2C (PP2C) [Oryza sativa (japonica cultivar-group)] (GB:BAC16725.1); similar to Os07g0646100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060460.1); contains InterPro domain Protein phosphatase 2C; (InterPro:IPR000222); contains InterPro domain Protein phosphatase 2C-like; (InterPro:IPR001932)",72.36,351,4e-148,521,83.61445783
"51","Solyc01g081410.2.1","Nodulin-like family protein expressed (AHRD V1 ***- Q2QYU1_ORYSJ); contains Interpro domain(s)  IPR010658  Nodulin-like ","AT5G45275",NA,"similar to nodulin-related [Arabidopsis thaliana] (TAIR:AT4G19450.1); similar to NFD4 (NUCLEAR FUSION DEFECTIVE 4) [Arabidopsis thaliana] (TAIR:AT1G31470.1); similar to Nodulin-like; Major facilitator superfamily MFS_1 [Medicago truncatula] (GB:ABE77921.1); similar to Os11g0107400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065544.1); similar to Os12g0106500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065940.1); contains InterPro domain Nodulin-like; (InterPro:IPR010658)",55.9,449,2e-108,389,95.54565702
"52","Solyc01g087030.2.1","Makorin RING finger protein (AHRD V1 ***- Q7X7W8_PEA); contains Interpro domain(s)  IPR000571  Zinc finger, CCCH-type ","AT3G08505",NA,"zinc finger (CCCH-type/C3HC4-type RING finger) family protein; similar to Zinc finger C-x8-C-x5-C-x3-H type (and similar), putative [Medicago truncatula] (GB:ABE90894.1); contains InterPro domain Zinc finger, CCCH-type; (InterPro:IPR000571); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)",56.7,358,2e-116,416,98.89196676
"53","Solyc01g088050.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Solyc01g088250.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Solyc01g090390.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LBT2_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT2G44880",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G29230.1); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G08070.1); similar to Asp/Glu racemase [Medicago truncatula] (GB:ABE92336.1); similar to Asp/Glu racemase; Polynucleotidyl transferase, Ribonuclease H fold [Medicago truncatula] (GB:ABE89255.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",54.75,537,0,638,89.76510067
"56","Solyc01g090470.2.1","Bfr2 (AHRD V1 **-- B6JYE3_SCHJY); contains Interpro domain(s)  IPR012617  TRAUB ","AT5G61330",NA,"rRNA processing protein-related; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G47970.1); similar to hypothetical protein DDBDRAFT_0201701 [Dictyostelium discoideum AX4] (GB:XP_645916.1); similar to Os01g0526200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043227.1); contains InterPro domain TRAUB; (InterPro:IPR012617)",63.64,308,6e-113,404,77.94871795
"57","Solyc01g090910.2.1","Vesicle-associated membrane protein-associated protein A (AHRD V1 ***- B6UGD8_MAIZE); contains Interpro domain(s)  IPR016763  Vesicle-associated membrane protein ","AT3G60600","(AT)VAP","Encodes VAP27 (for Vesicle-Associated Protein).  VAP27 has high homology to the VAP33 family of SNARE-like proteins from animals.  May be involved in vesicular transport to or from the ER.  Located exclusively in limiting membrane of protein storage vacuoles. Binds SRC2.",64.73,224,1e-73,273,91.02564103
"58","Solyc01g090970.2.1","Cortical cell-delineating protein (AHRD V1 **-- B6UGA2_MAIZE); contains Interpro domain(s)  IPR013770  Plant lipid transfer protein and hydrophobic protein, helical ","AT4G00165",NA,"protease inhibitor/seed storage/lipid transfer protein (LTP) family protein; similar to protease inhibitor/seed storage/lipid transfer protein (LTP) family protein [Arabidopsis thaliana] (TAIR:AT2G45180.1); similar to Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor [Medicago truncatula] (GB:ABE84488.1); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612)",62.5,96,6e-32,132,76.42276423
"59","Solyc01g095160.2.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MB20_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT4G37170",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G22070.1); similar to hypothetical protein MtrDRAFT_AC139526g18v1 [Medicago truncatula] (GB:ABE80149.1); similar to Os03g0235200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049485.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",61.09,681,0,876,96.98275862
"60","Solyc01g095680.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Solyc01g096050.2.1","Transcription factor (AHRD V1 *--* Q9M4A8_MAIZE); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding ","AT1G01260",NA,"basic helix-loop-helix (bHLH) family protein; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT2G46510.1); similar to Os01g0235700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042524.1); similar to bHLH protein -like [Oryza sativa (japonica cultivar-group)] (GB:BAD81265.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)",51.01,643,3e-164,575,99.669967
"62","Solyc01g096260.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Solyc01g096440.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Solyc01g096490.2.1","Kinase family protein (AHRD V1 *--- D7MA69_ARALY); contains Interpro domain(s)  IPR002110  Ankyrin ","AT5G13530","KEG","Stone et al. (Plant Cell, 2007, PubMed ID 17194765) suggested that this locus is misannotated, with a full open reading frame ORF likely encompassing both the At5g13530 and At5g13540 loci.  The misannotation will be corrected with the next Arabidopsis genome release (TAIR8).  At5g13530 and At5g13540 together encode KEEP ON GOING (KEG), a RING E3 ligase involved in abscisic acid signaling.  KEG is essential for Arabidopsis growth and development.",72.4,1634,0,2369,99.63280294
"65","Solyc01g096930.2.1","Phospholipid-transporting ATPase (AHRD V1 **** B6JZB6_SCHJY); contains Interpro domain(s)  IPR006539  ATPase, P-type, phospholipid-translocating, flippase ","AT5G04930","ALA1","Encodes a putative aminophospholipid translocase (p-type ATPase) involved in chilling response.",72.02,1140,0,1724,96.93094629
"66","Solyc01g097170.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Solyc01g097710.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Solyc01g097720.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Solyc01g097790.2.1","AT5G28150-like protein (Fragment) (AHRD V1 *-*- D6PS16_9BRAS); contains Interpro domain(s)  IPR008586  Protein of unknown function DUF868, plant ","AT5G28150",NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G04860.1); similar to Os07g0572300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060057.1); similar to Os03g0806700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051637.1); similar to Protein of unknown function DUF868, plant [Medicago truncatula] (GB:ABE92686.1); contains InterPro domain Protein of unknown function DUF868, plant; (InterPro:IPR008586)",63.79,301,9e-108,386,99.33333333
"70","Solyc01g098120.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Solyc01g098240.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Solyc01g098450.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Solyc01g099000.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L3T5_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT3G05340",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G25970.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",54.48,659,0,725,97.30538922
"74","Solyc01g100170.2.1","Soluble NSF Attachment Protein (SNAP) Receptor (SNARE) (AHRD V1 **** D7G2Z0_ECTSI); contains Interpro domain(s)  IPR010989  t-SNARE ","AT3G05710","ATSYP43","member of SYP4 Gene Family",73.87,333,2e-126,448,99.38461538
"75","Solyc01g100450.1.1","Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KJU9_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ","AT1G09820",NA,"pentatricopeptide (PPR) repeat-containing protein; similar to EMB2745 (EMBRYO DEFECTIVE 2745), binding [Arabidopsis thaliana] (TAIR:AT5G39710.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE84479.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",50.94,585,3e-162,568,96.20462046
"76","Solyc01g101070.2.1","ABC transporter G family member 37 (AHRD V1 ***- AB37G_ARATH); contains Interpro domain(s)  IPR013525  ABC-2 type transporter ","AT3G53480","ABCG37","ATPDR9/PDR9 (PLEIOTROPIC DRUG RESISTANCE 9); ATPase, coupled to transmembrane movement of substances; Identical to Probable pleiotropic drug resistance protein 9 (PDR9) [Arabidopsis Thaliana] (GB:Q9LFH0); similar to ATPDR5/PDR5 (PLEIOTROPIC DRUG RESISTANCE 5), ATPase, coupled to transmembrane movement of substances [Arabidopsis thaliana] (TAIR:AT2G37280.1); similar to ATPDR13/PDR13 (PLEIOTROPIC DRUG RESISTANCE 13), ATP binding / ATPase/ nucleoside-triphosphatase/ nucleotide binding [Arabidopsis thaliana] (TAIR:AT4G15215.1); similar to ABC transporter family protein [Arabidopsis thaliana] (TAIR:AT4G15236.1); similar to Pleiotropic drug resistance protein 15 (GB:Q7FMW4); similar to Pleiotropic drug resistance protein 3 (NtPDR3) (GB:Q5W274); similar to PDR-like ABC transporter [Oryza sativa (japonica cultivar-group)] (GB:CAD59575.1); contains InterPro domain ABC-2 type transporter; (InterPro:IPR013525); contains InterPro domain Plant PDR ABC transporter associated; (InterPro:IPR013581); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain ABC transporter related; (InterPro:IPR003439)",67.42,1452,0,2000,99.86187845
"77","Solyc01g102990.2.1","ATP-dependent Clp protease ATP-binding subunit clpX (AHRD V1 ***- B6SSC5_MAIZE); contains Interpro domain(s)  IPR004487  ClpX, ATPase regulatory subunit ","AT5G49840",NA,"ATP-dependent Clp protease ATP-binding subunit ClpX, putative; similar to ATP-dependent Clp protease ATP-binding subunit ClpX, putative [Arabidopsis thaliana] (TAIR:AT1G33360.1); similar to putative ATP-dependent Clp protease ATP-binding subunit ClpX1 (CLPX) [Oryza sativa (japonica cultivar-group)] (GB:BAD15818.1); contains InterPro domain ATPase AAA-2; (InterPro:IPR013093); contains InterPro domain ClpX, ATPase regulatory subunit; (InterPro:IPR004487); contains InterPro domain AAA ATPase; (InterPro:IPR003593)",60.87,575,7e-168,587,86.49921507
"78","Solyc01g105680.2.1","Phototropic-responsive NPH3 family protein (AHRD V1 **-- D7KEU3_ARALY); contains Interpro domain(s)  IPR004249  NPH3 ","AT5G64330","JK218","Involved in blue light response signaling pathway; interacts with the blue light photoreceptor NPH1.Null mutations abolish phototrophic responses of etiolated seedlings to low fluence blue light.  Protein contains multiple protein-protein interaction domains.",70.68,723,0,955,96.86567164
"79","Solyc01g106670.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Solyc01g107640.2.1","Tic21 (AHRD V1 **-- Q09S70_PEA)","AT2G15290","ATTIC21","Encodes a protein located in the chloroplast inner envelope. The study of mutant defective in the gene product suggests that the protein is involved in the translocation of protein across the envelope membrane into the chloroplast stroma.",58.88,304,9e-83,303,99.29577465
"81","Solyc01g107670.2.1","LRR receptor-like serine/threonine-protein kinase, RLP","AT2G15320",NA,"leucine-rich repeat family protein; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT5G66330.1); similar to Os02g0647300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047577.1); similar to brassinosteroid receptor [Pisum sativum] (GB:BAC99050.1); similar to Os01g0818700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044633.1); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)",60,370,3e-109,392,95.03916449
"82","Solyc01g107890.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Solyc01g108400.2.1","Calcium-dependent protein kinase-like (AHRD V1 **** Q9LET1_ARATH); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ","AT3G50530","CRK","CDPK-related kinase",76.29,599,0,919,98.98132428
"84","Solyc01g108530.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Solyc01g109700.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Solyc01g110380.2.1","Kinesin like protein (AHRD V1 *-*- Q0WLK7_ARATH); contains Interpro domain(s)  IPR001752  Kinesin, motor region ","AT2G21300",NA,"kinesin motor family protein; similar to kinesin motor family protein [Arabidopsis thaliana] (TAIR:AT4G38950.1); similar to kinesin heavy chain [Zea mays] (GB:AAK91812.1); similar to putative kinesin heavy chain [Oryza sativa (japonica cultivar-group)] (GB:BAD46370.1); similar to kinesin heavy chain [Zea mays] (GB:AAK91822.1); contains InterPro domain Kinesin, motor region; (InterPro:IPR001752)",54.4,943,0,910,99.78331528
"87","Solyc01g112310.2.1","H(+)/Cl(-) exchange transporter ClcA (AHRD V1 *-*- C9PHM9_VIBFU); contains Interpro domain(s)  IPR001807  Chloride channel, voltage gated ","AT4G35440","ATCLC-E","CLC-e chloride channel protein",59.47,412,3e-129,458,89.9122807
"88","Solyc02g011800.1.1","NAD(P)H-quinone oxidoreductase subunit 1 (AHRD V1 ***- D3WEI6_LIQST); contains Interpro domain(s)  IPR001694  NADH:ubiquinone oxidoreductase, subunit 1 ","ATCG01100","NDHA","NADH dehydrogenase ND1",63.29,158,7e-39,155,98.55072464
"89","Solyc02g011840.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Solyc02g011860.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Solyc02g033040.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Solyc02g036320.1.1","Photosystem I P700 chlorophyll a apoprotein (AHRD V1 ***- Q15B79_TOBAC); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ","ATCG00340","PSAB","Encodes the D1 subunit of photosystem I  and II reaction centers.",100,52,3e-25,110,79.6875
"93","Solyc02g036350.2.1","1-aminocyclopropane-1-carboxylate oxidase (AHRD V1 ***- A4ZYQ6_SOLLC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase ","AT1G05010","ACO4","Encodes 1-aminocyclopropane-1-carboxylate oxidase",75.85,323,2e-134,475,99.375
"94","Solyc02g062340.2.1","Fructose-bisphosphate aldolase (AHRD V1 ***- Q9SXX4_NICPA); contains Interpro domain(s)  IPR000741  Fructose-bisphosphate aldolase, class-I ","AT4G38970","FBA2","fructose-bisphosphate aldolase, putative; similar to fructose-bisphosphate aldolase [Arabidopsis thaliana] (TAIR:AT2G21330.2); similar to chloroplast latex aldolase-like protein [Manihot esculenta] (GB:AAV74407.1); contains InterPro domain Fructose-bisphosphate aldolase, class-I; (InterPro:IPR000741)",86.43,398,0,714,99.49494949
"95","Solyc02g062800.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Solyc02g062880.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
