"itag"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc00g323130.2.1"	3.64600068303211	4.36320851743937	69.9747697498953	6.00678673242969e-17	3.57722921124727e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005000.2.1"	3.49765243465206	3.08561766427942	33.6183932822866	6.70556421650433e-09	5.60473409096153e-07	"Glutamate decarboxylase (AHRD V1 ***- Q1I1D8_CITSI); contains Interpro domain(s)  IPR010107  Glutamate decarboxylase "	"AT2G02010"	"GAD4"	"glutamate decarboxylase, putative; similar to GAD (Glutamate decarboxylase 1), calmodulin binding [Arabidopsis thaliana] (TAIR:AT5G17330.1); similar to glutamate decarboxylase, putative [Arabidopsis thaliana] (TAIR:AT3G17760.1); similar to glutamate decarboxylase, putative [Arabidopsis thaliana] (TAIR:AT2G02000.1); similar to glutamate decarboxylase 4b [Brassica juncea] (GB:AAS79671.1); similar to glutamate decarboxylase 4a [Brassica juncea] (GB:AAS79670.1); similar to glutamate decarboxylase isozyme 1 [Nicotiana tabacum] (GB:AAC24195.1); contains InterPro domain Glutamate decarboxylase; (InterPro:IPR010107); contains InterPro domain Pyridoxal-dependent decarboxylase; (InterPro:IPR002129)"	82.42	495	0	816	99.58762887
"Solyc01g005010.2.1"	1.63647007433497	3.55364301246742	16.9903390649829	3.75705017542378e-05	0.000937147973731033	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005060.2.1"	2.73733826581415	3.99479931011829	39.1839106331067	3.85705619663994e-10	4.37523332972424e-08	"Zinc finger protein (AHRD V1 *-*- Q764N7_MALDO); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type "	"AT2G01940"	"ATIDD15"	"May be involved in an early event in shoot gravitropism such as gravity perception and/or a signaling process subsequent to amyloplast sedimentation as a putative transcription factor in gravity-perceptive cells."	55.61	374	4e-109	391	88.52941176
"Solyc01g005100.2.1"	2.38430891925795	4.10142869137714	25.8235352745793	3.74098931772305e-07	1.9164525115013e-05	"Prolyl 3-hydroxylase 1 (AHRD V1 *--- P3H1_CHICK); contains Interpro domain(s)  IPR006620  Prolyl 4-hydroxylase, alpha subunit "	"AT1G68080"	NA	"oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors; similar to Os03g0238700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049501.1); similar to hypothetical protein SwitDRAFT_3374 [Sphingomonas wittichii RW1] (GB:ZP_01607997.1); contains InterPro domain Prolyl 4-hydroxylase, alpha subunit; (InterPro:IPR006620)"	57.25	400	3e-119	425	98.01488834
"Solyc01g005120.2.1"	1.52482950016077	5.24984643822111	15.6466085933537	7.63493763835434e-05	0.00170174276694876	"Xyloglucan endotransglucosylase/hydrolase 13 (AHRD V1 **** C0IRH2_ACTDE); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase "	"AT1G14720"	"ATXTH28"	"member of Glycoside Hydrolase Family 16"	68.54	302	1e-127	452	89.28571429
"Solyc01g005130.2.1"	1.62664777608265	2.85145779597725	7.79939683239238	0.0052263677601467	0.0462390391852904	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005270.2.1"	-1.64256516365005	5.16590151293908	17.5710314704879	2.76772590955976e-05	0.000724513085968136	"SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal "	"AT1G14820"	NA	"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)"	66.24	237	1e-93	339	97.51037344
"Solyc01g005450.2.1"	2.21961113215571	3.12878920166989	13.647797070769	0.000220499868447854	0.00407967572136966	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g005850.1.1"	2.97316873619917	4.68899831286598	13.7165301315852	0.00021257523610499	0.00397161399456156	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g006090.2.1"	-1.3161743764028	6.54441664596542	12.4315952410332	0.000422131178191354	0.00692898696192302	"rRNA processing protein Ebp2 (AHRD V1 **-- B6K460_SCHJY); contains Interpro domain(s)  IPR008610  Eukaryotic rRNA processing "	"AT3G22660"	NA	"rRNA processing protein-related; Identical to Probable rRNA-processing protein EBP2 homolog [Arabidopsis Thaliana] (GB:Q9LUJ5); similar to Os07g0475800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059623.1); similar to Eukaryotic rRNA processing protein EBP2 [Medicago truncatula] (GB:ABE88182.1); contains InterPro domain Eukaryotic rRNA processing; (InterPro:IPR008610)"	65.89	258	5e-67	251	90.10600707
"Solyc01g006150.2.1"	-1.14344093999392	4.79000121438978	13.468703527113	0.000242575868649894	0.00442370175010625	"Cation-efflux pump fieF (AHRD V1 ***- FIEF_KLEPN); contains Interpro domain(s)  IPR002524  Cation efflux protein "	"AT3G58060"	NA	"cation efflux family protein / metal tolerance protein, putative (MTPc3); similar to cation efflux family protein [Arabidopsis thaliana] (TAIR:AT1G16310.1); similar to cation efflux family protein [Arabidopsis thaliana] (TAIR:AT2G39450.1); similar to cation efflux family protein [Arabidopsis thaliana] (TAIR:AT1G79520.1); similar to Cation efflux protein [Medicago truncatula] (GB:ABE77706.1); contains InterPro domain Cation efflux protein; (InterPro:IPR002524)"	69.45	383	4e-142	501	91.87192118
"Solyc01g006170.2.1"	-1.25103135221346	7.96302955257715	13.031567022125	0.000306284159643418	0.00536969386414407	"rRNA processing protein ebna1-binding protein-related (AHRD V1 *--* C4QG91_SCHMA); contains Interpro domain(s)  IPR008610  Eukaryotic rRNA processing "	"AT3G22660"	NA	"rRNA processing protein-related; Identical to Probable rRNA-processing protein EBP2 homolog [Arabidopsis Thaliana] (GB:Q9LUJ5); similar to Os07g0475800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059623.1); similar to Eukaryotic rRNA processing protein EBP2 [Medicago truncatula] (GB:ABE88182.1); contains InterPro domain Eukaryotic rRNA processing; (InterPro:IPR008610)"	64.02	264	2e-69	259	90.31141869
"Solyc01g006490.2.1"	-2.34577530619347	5.36770654853399	7.95080589925361	0.00480659679443831	0.0434019557266941	"Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 "	"AT5G13030"	NA	"similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846)"	77.64	568	0	959	98.60869565
"Solyc01g006690.2.1"	1.74007328920569	4.71098585741574	18.8547189719445	1.41061689622778e-05	0.000411041684883987	"Unknown Protein (AHRD V1)"	"AT5G12900"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G12330.1); similar to Os08g0508100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062195.1); similar to Peptidase M14, carboxypeptidase A [Medicago truncatula] (GB:ABE94280.1); similar to Os09g0488800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063532.1)"	54.55	539	3e-152	535	86.53530378
"Solyc01g006720.2.1"	3.1384353242152	2.84891618044024	20.8860502034009	4.87431436212362e-06	0.000170127854943205	"ABC transporter G family member 22 (AHRD V1 ***- AB22G_ARATH); contains Interpro domain(s)  IPR013525  ABC-2 type transporter "	"AT5G06530"	NA	"ABC transporter family protein; Identical to White-brown complex homolog protein 23 (WBC23) [Arabidopsis Thaliana] (GB:Q93YS4;GB:Q94EX0;GB:Q9FG17); similar to ABC transporter family protein [Arabidopsis thaliana] (TAIR:AT3G52310.1); similar to Putative ABC transporter [Oryza sativa (japonica cultivar-group)] (GB:AAM51832.1); similar to Os03g0157400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049014.1); contains InterPro domain ABC-2 type transporter; (InterPro:IPR013525); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain ABC transporter related; (InterPro:IPR003439)"	77.7	713	0	1046	98.06896552
"Solyc01g007070.2.1"	1.43308810407989	3.93434527863009	13.1768226517722	0.0002834329183913	0.00501987093474257	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007140.2.1"	-1.03777560308506	4.01183932117953	9.64047651971238	0.00190335851390522	0.022130752409696	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007200.2.1"	-1.42239059402136	5.17501125289269	16.3711471677415	5.20718947075519e-05	0.00124979105471262	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007260.2.1"	2.420257497737	4.42678907478795	27.9533273276885	1.24277075675722e-07	7.2877876623898e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007330.2.1"	1.1401621214084	10.0107040003484	9.11078266773403	0.00254107124364798	0.0273661776144022	"Ribulose bisphosphate carboxylase large chain (AHRD V1 ***- RBL_SOLLC); contains Interpro domain(s)  IPR000685  Ribulose bisphosphate carboxylase, large subunit, C-terminal "	"ATCG00490"	"RBCL"	"large subunit of RUBISCO."	93.49	476	0	901	99.37238494
"Solyc01g007410.2.1"	1.09666486971164	7.22014590969612	11.714508298296	0.000620146951165788	0.00943940930380705	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007510.1.1"	1.95036984470817	2.44795702911943	8.07661312136687	0.00448401730921795	0.0413210434534654	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g007530.2.1"	1.13853921032517	8.89381049550805	9.84556656035373	0.00170241550734182	0.0202262670345468	"Cytochrome b6 (AHRD V1 ***- B3TN79_BRADI); contains Interpro domain(s)  IPR005797  Cytochrome b/b6, N-terminal "	"ATCG00720"	"PETB"	"Encodes the cytochrome b(6) subunit of the cytochrome b6f complex."	98.58	212	3e-120	427	98.59813084
"Solyc01g007540.2.1"	1.12257479357822	5.5853068814946	7.7482932051287	0.00537633289302561	0.0470416785777727	"Cytochrome b6-f complex subunit 4 (AHRD V1 ***- A1XFY6_NUPAD); contains Interpro domain(s)  IPR005870  Cytochrome b6/f complex, subunit IV "	"ATCG00730"	"PETD"	"A chloroplast gene encoding subunit IV of the cytochrome b6/f complex"	99.28	139	1e-74	274	98.57142857
"Solyc01g007870.2.1"	-1.87445589860684	5.42994231628507	21.5805312565674	3.39278360789596e-06	0.000124819067983925	"Cyclin B-like protein (AHRD V1 *-*- Q5U8T5_9SOLA)"	"AT3G11600"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G06270.1); similar to H0913C04.5 [Oryza sativa (indica cultivar-group)] (GB:CAJ86164.1); similar to Os04g0415000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052757.1); similar to Os02g0536500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047044.1)"	56.52	115	4e-24	106	89.76377953
"Solyc01g007890.1.1"	1.44213086816811	3.37808342601842	8.41322717553211	0.00372500848477192	0.0360877556304174	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g008180.2.1"	0.856231160073491	5.62282741642879	8.78924118507169	0.00303012263268096	0.0308631998989851	"DNA-binding protein (Fragment) (AHRD V1 *--* Q42051_ARATH); contains Interpro domain(s)  IPR005516  Remorin, C-terminal region "	"AT2G02170"	NA	"remorin family protein; similar to remorin family protein [Arabidopsis thaliana] (TAIR:AT1G30320.1); similar to Os02g0116800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045682.1); similar to Unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAO15296.1); similar to Remorin, C-terminal re (GB:ABF93690.1); contains InterPro domain Remorin, C-terminal region; (InterPro:IPR005516)"	52.8	536	1e-111	400	99.42638623
"Solyc01g008830.1.1"	4.56393019661302	1.9834136499175	19.5451464189977	9.82500379690008e-06	0.000303672661414834	"L-ascorbate oxidase (AHRD V1 ***- B9HQ45_POPTR); contains Interpro domain(s)  IPR017760  L-ascorbate oxidase, plants "	"AT5G21105"	NA	"L-ascorbate oxidase/ copper ion binding; similar to L-ascorbate oxidase, putative [Arabidopsis thaliana] (TAIR:AT5G21100.1); similar to ascorbate oxidase [Brassica juncea] (GB:AAF20933.1); similar to ascorbate oxidase [Brassica juncea] (GB:AAF20931.1); similar to ascorbate oxidase [Brassica juncea] (GB:AAF20932.1); contains InterPro domain Multicopper oxidase, copper-binding site; (InterPro:IPR002355); contains InterPro domain Cupredoxin; (InterPro:IPR008972); contains InterPro domain Multicopper oxidase, type 3; (InterPro:IPR011707); contains InterPro domain Multicopper oxidase, type 2; (InterPro:IPR011706); contains InterPro domain Multicopper oxidase, type 1; (InterPro:IPR001117)"	63.78	555	0	733	96.5095986
"Solyc01g008850.2.1"	2.65740915396076	3.67422213284812	32.9568457961871	9.42273630735158e-09	7.42021015740492e-07	"CBL-interacting protein kinase 18 (AHRD V1 ***- C4P7W7_VITVI); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT2G26980"	"CIPK3"	"encodes a serine-threonine protein kinase whose expression increases in response to abscisic acid, cold, drought, high salt, and wounding conditions. The gene is expressed in developing seeds and seedlings. Lines carrying a T-DNA insertions have reduced germination efficiency and expression of cold, high-salt, and abscisic acid marker genes are altered, but not drought-response markers."	81.73	427	0	751	96.81093394
"Solyc01g008970.2.1"	-1.26318620913851	8.92532448408899	9.19095875726663	0.00243213462855999	0.0265583555017279	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g009100.2.1"	-1.01827041380119	6.43974050733058	9.01345376406639	0.00267999513661217	0.028357949649316	"Ribosomal protein L30 (AHRD V1 ***- B3TLP4_ELAGV); contains Interpro domain(s)  IPR000231  Ribosomal protein L30e "	"AT1G36240"	NA	"60S ribosomal protein L30 (RPL30A); Identical to Putative 60S ribosomal protein L30-1 (RPL30A) [Arabidopsis Thaliana] (GB:Q9C8F7); similar to 60S ribosomal protein L30 (RPL30B) [Arabidopsis thaliana] (TAIR:AT1G77940.1); similar to 60S ribosomal protein L30 (GB:O49884); contains InterPro domain Ribosomal protein L30e; (InterPro:IPR000231); contains InterPro domain Ribosomal protein L7Ae/L30e/S12e/Gadd45; (InterPro:IPR004038)"	84.82	112	5e-54	205	98.2300885
"Solyc01g009240.2.1"	1.64588977942867	3.06057226247149	7.81630695554098	0.00517768902950133	0.0458935906210264	"Beta-D-glucosidase (AHRD V1 ***- O82074_TROMA); contains Interpro domain(s)  IPR001764  Glycoside hydrolase, family 3, N-terminal "	"AT5G20950"	NA	"glycosyl hydrolase family 3 protein; similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT3G62710.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT5G20940.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT5G04885.1); similar to beta-D-glucan exohydrolase [Nicotiana tabacum] (GB:BAA33065.1); similar to beta-D-glucosidase [Tropaeolum majus] (GB:CAA07070.1); similar to beta-D-glucosidase [Gossypium hirsutum] (GB:AAQ17461.1); contains InterPro domain Glycoside hydrolase, family 3, C-terminal; (InterPro:IPR002772); contains InterPro domain Glycoside hydrolase, family 3, N-terminal; (InterPro:IPR001764)"	73.24	624	0	904	98.11023622
"Solyc01g009340.2.1"	2.61823081325955	6.03260319202477	45.5181899676089	1.51227851756229e-11	2.57316890260576e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g010130.2.1"	1.41004498308805	3.75625578155833	10.907051465695	0.000957988876798335	0.0131720014611442	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g010200.2.1"	2.98138738942263	2.61238839659161	15.1499959619322	9.92985249947713e-05	0.00210727393187679	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g010230.2.1"	3.64624974996415	1.80054315319776	15.3322676761564	9.0163221944141e-05	0.0019415147125305	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g010270.2.1"	0.95928741100544	4.55197198391745	7.59876432785266	0.00584083173466495	0.0498471698914061	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g010390.2.1"	1.61094967998653	4.42836711653018	10.8873610838233	0.000968226766876313	0.0132553861324439	"Beta-glucosidase (AHRD V1 ***- D3YJ59_VITVI); contains Interpro domain(s)  IPR001360  Glycoside hydrolase, family 1 "	"AT1G26560"	"BGLU40"	"glycosyl hydrolase family 1 protein; similar to glycosyl hydrolase family 1 protein [Arabidopsis thaliana] (TAIR:AT5G54570.1); similar to Os03g0212800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049358.1); similar to beta-glucosidase, putative [Medicago truncatula] (GB:ABE90952.1); similar to Putative beta-glucosidase [Oryza sativa] (GB:AAK92581.1); contains InterPro domain Glycoside hydrolase, family 1; (InterPro:IPR001360)"	70.66	484	0	754	95.07874016
"Solyc01g010510.2.1"	-1.12416963481425	4.86414417212031	10.528583412694	0.00117542275632045	0.0154270189168035	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KPN1_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT1G26900"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G22410.1); similar to Pancreatic ribonuclease; Tetratricopeptide-like helical [Medicago truncatula] (GB:ABE87347.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	50.36	556	3e-159	558	92.29480737
"Solyc01g010600.2.1"	3.38971427553019	2.52204664856181	18.8842915670063	1.38891675066559e-05	0.000405338231507415	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g010710.2.1"	3.32935484193115	3.20353927546653	39.7399341211632	2.90132067707893e-10	3.39205326031246e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g010970.2.1"	-2.22213314082384	4.56636770620644	29.1948649115683	6.54524438999169e-08	4.25708949966115e-06	"ARGONAUTE 1 (AHRD V1 ***- D6RUV9_TOBAC); contains Interpro domain(s)  IPR003165  Stem cell self-renewal protein Piwi "	"AT1G69440"	"AGO7"	"Encodes ARGONAUTE7, a member of the ARGONAUTE family, characterised by the presence of PAZ and PIWI domains. Involved in the regulation of developmental timing. Required for the accumulation of TAS3 ta-siRNAs but not for accumulation of miR171, miR173, miR390 or mi391.   Localized in mature rosette leaves and floral buds."	69.13	865	0	1226	86.01398601
"Solyc01g011480.1.1"	1.40982187882442	7.21393677757636	12.4704229766263	0.000413446462082037	0.00682847732890279	"Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B7T461_9ROSI); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like "	"ATCG00280"	"PSBC"	"chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element."	79.17	72	4e-29	122	82.55813953
"Solyc01g014850.2.1"	-1.33902107938114	4.79063874185746	11.3837681602864	0.000740886688186439	0.0107779218448618	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g016480.1.1"	5.5775241840128	2.23156061199078	9.38074927886352	0.00219275908216412	0.0246388029650953	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g020220.1.1"	1.81679167436604	4.1861836030832	9.45101430337915	0.00211032366273137	0.0239811795114322	"Replication factor C subunit 5 (AHRD V1 ***- B6T5I0_MAIZE); contains Interpro domain(s)  IPR019483  DNA polymerase III, clamp-loader complex, subunit E, C-terminal "	"AT5G27740"	"EMB161"	"nucleoside-triphosphatase/ nucleotide binding; similar to EMB1968 (EMBRYO DEFECTIVE 1968), ATPase [Arabidopsis thaliana] (TAIR:AT1G21690.1); similar to Os03g0792600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051525.1); similar to replication factor C 38 kDa subunit [Oryza sativa (japonica cultivar-group)] (GB:BAC76086.1); contains InterPro domain Replication factor C conserved region; (InterPro:IPR000862); contains InterPro domain DNA polymerase III clamp loader subunit, C-terminal; (InterPro:IPR008921); contains InterPro domain AAA ATPase; (InterPro:IPR003593)"	74.18	337	9e-123	436	99.00990099
"Solyc01g028830.2.1"	1.52182645459164	4.75179603545232	23.1041319340695	1.53460567076293e-06	6.41337286573008e-05	"ATP binding / serine-threonine kinase (AHRD V1 **** C5DB71_VITVI); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT5G56460"	NA	"protein kinase, putative; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G01020.1); similar to Protein kinase [Medicago truncatula] (GB:ABE87464.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	76.92	390	3e-173	604	98.4496124
"Solyc01g028900.2.1"	1.04172512650527	5.78162038930261	12.0588474154079	0.000515471522574035	0.0081553947540415	"1-deoxy-D-xylulose-5-phosphate synthase (AHRD V1 **-- DXS_DESAP); contains Interpro domain(s)  IPR005475  Transketolase, central region "	"AT3G13450"	"DIN4"	"branched chain alpha-keto acid dehydrogenase E1 beta"	87.39	333	3e-169	590	92.47910864
"Solyc01g044380.1.1"	3.38177324800526	1.76685191833973	9.04002287957437	0.00264132333246579	0.0281122260128372	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g044490.2.1"	-1.29568580809031	4.17488496906495	11.7656127239033	0.000603350182317492	0.00925768472175881	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g049970.1.1"	3.6441742532292	1.63921489643262	10.5291016431957	0.00117509319698565	0.0154270189168035	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g057310.2.1"	-0.985953913271252	8.3018688554856	9.94524147104186	0.00161265715312919	0.0195378405856706	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g057330.1.1"	2.48462538478214	2.2718665715025	9.36391361792154	0.00221299123520978	0.024793047601054	"Yellow stripe-like protein 1.3 (Fragment) (AHRD V1 ***- B5A8A7_BRAJU); contains Interpro domain(s)  IPR004813  Oligopeptide transporter OPT superfamily "	"AT5G24380"	"ATYSL2"	"closest Arabidopsis homolog of Zea maize metal-phytosiderophore/metal-nicotianamine transporter ZmYS1"	75.2	125	1e-47	184	96.12403101
"Solyc01g058030.1.1"	-3.14803077865135	5.15287514957994	59.8414649031376	1.02814255343982e-14	3.56242048016413e-12	"Gibberellin 2-oxidase (AHRD V1 **** A4GVL5_SOLLC); contains Interpro domain(s)  IPR005123  Oxoglutarate and iron-dependent oxygenase "	"AT1G47990"	"ATGA2OX4"	"Encodes a gibberellin 2-oxidase. AtGA2OX4 expression is responsive to cytokinin and KNOX activities."	53.62	207	2e-50	195	89.90825688
