"ITAG"	"logFC"	"logCPM"	"PValue"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc01g005290.2.1"	1.70768753654993	4.11939022743065	0.0165553908114614	"SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal "	"AT1G14820"	NA	"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)"	60.3	199	3e-69	257	98.99497487
"Solyc01g005570.2.1"	1.85449313343371	4.4825910597494	0.0157626395180795	"Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR012438  Protein of unknown function DUF1639 "	"AT1G55340"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G03880.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAV67822.1); similar to Os03g0807200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051641.1); contains InterPro domain Protein of unknown function DUF1639; (InterPro:IPR012438)"	84.27	89	2e-39	156	92.63157895
"Solyc01g005910.2.1"	2.74967749139695	3.13250936280562	0.00842654902001381	"Acid phosphatase/vanadium-dependent haloperoxidase related (AHRD V1 *--- B2A528_NATTJ); contains Interpro domain(s)  IPR003832  Acid phosphatase/vanadium-dependent haloperoxidase related "	"AT3G12685"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G24350.1); similar to Acid phosphatase/vanadium-dependent haloperoxidase related [Medicago truncatula] (GB:ABE86902.1); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase; (InterPro:IPR008934); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase related; (InterPro:IPR003832)"	52.4	208	6e-42	167	77.52808989
"Solyc01g005970.2.1"	-3.50656849650547	4.37605083075753	1.41848838807515e-06	"Kelch-like protein 3 (AHRD V1 *-*- KLHL3_PONAB); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller "	"AT1G55270"	NA	"kelch repeat-containing F-box family protein; similar to kelch repeat-containing F-box family protein [Arabidopsis thaliana] (TAIR:AT1G22040.1); similar to Cyclin-like F-box; Serine/threonine protein phosphatase, BSU1 [Medicago truncatula] (GB:ABE78679.1); similar to Os10g0409900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064574.1); similar to Cyclin-like F-box [Medicago truncatula] (GB:ABE86510.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)"	79.68	438	0	746	99.543379
"Solyc01g006340.2.1"	-4.16464959317513	5.20254363330172	1.88120402913517e-08	"ATP dependent RNA helicase (AHRD V1 ***- B3LKV6_YEAS1); contains Interpro domain(s)  IPR011545  DNA/RNA helicase, DEAD/DEAH box type, N-terminal "	"AT3G02065"	NA	"ATP binding / ATP-dependent helicase; Identical to DEAD-box ATP-dependent RNA helicase 41 (EC 3.6.1.-) (RH41) [Arabidopsis Thaliana] (GB:Q3EBD3;GB:Q8VZ85); similar to DEAD box RNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G42520.1); similar to putative DEAD box [Oryza sativa (japonica cultivar-group)] (GB:BAD15860.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)"	65.1	510	0	692	98.25242718
"Solyc01g006430.2.1"	-1.30856293138869	5.9874447544878	0.0338719155470848	"Omega-6 fatty acid desaturase (AHRD V1 **** Q461Q1_HEVBR); contains Interpro domain(s)  IPR005804  Fatty acid desaturase, type 1 "	"AT3G12120"	"FAD2"	"Major enzyme responsible for the synthesis of 18:2 fatty acids in the endoplasmic reticulum. Contains His-rich motifs, which contribute to the interaction with the electron donor cytochrome b5."	73.89	383	1e-177	619	99.47916667
"Solyc01g006490.2.1"	-4.75842219575976	6.83845499963638	1.09454894178953e-11	"Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 "	"AT5G13030"	NA	"similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846)"	77.64	568	0	959	98.60869565
"Solyc01g006690.2.1"	-3.29544174905683	3.32007773453606	0.000173505468541231	"Unknown Protein (AHRD V1)"	"AT5G12900"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G12330.1); similar to Os08g0508100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062195.1); similar to Peptidase M14, carboxypeptidase A [Medicago truncatula] (GB:ABE94280.1); similar to Os09g0488800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063532.1)"	54.55	539	3e-152	535	86.53530378
"Solyc01g007280.2.1"	-1.7684752297148	6.53378001037725	0.004597817142402	"30S ribosomal protein S4 chloroplastic (AHRD V1 ***- B5MF80_PETIN); contains Interpro domain(s)  IPR005709  Ribosomal protein S4, bacterial-type "	"ATCG00380"	"RPS4"	"Chloroplast encoded ribosomal protein S4"	88.06	201	9e-98	352	99.00990099
"Solyc01g007290.1.1"	-1.92820488107636	5.63873493414702	0.00272966408622407	"NAD(P)H-quinone oxidoreductase subunit J (AHRD V1 ***- NDHJ_TRIEI); contains Interpro domain(s)  IPR020396  NADH:ubiquinone oxidoreductase, 30 kDa subunit, conserved site  IPR001268  NADH:ubiquinone oxidoreductase, 30 kDa subunit "	"ATCG00420"	"NDHJ"	"Encodes NADH dehydrogenase subunit J.  Its transcription is increased upon sulfur depletion."	89.24	158	9e-82	298	98.74213836
"Solyc01g007330.2.1"	-2.61569536684427	9.80539606446609	1.90139949618129e-05	"Ribulose bisphosphate carboxylase large chain (AHRD V1 ***- RBL_SOLLC); contains Interpro domain(s)  IPR000685  Ribulose bisphosphate carboxylase, large subunit, C-terminal "	"ATCG00490"	"RBCL"	"large subunit of RUBISCO."	93.49	476	0	901	99.37238494
"Solyc01g007360.2.1"	-1.41358694212081	7.36872467829309	0.0194050113577933	"Photosystem I assembly protein ycf4 (AHRD V1 ***- Q06R54_9LAMI); contains Interpro domain(s)  IPR003359  Photosystem I assembly Ycf4 "	"ATCG00520"	"YCF4"	"Encodes a protein required for photosystem I assembly and stability. In cyanobacteria, loss of function mutation in this gene increases PSII/PSI ratio without any influence on photoautotrophic growth."	86.41	184	5e-70	259	98.91891892
"Solyc01g007380.1.1"	-1.71277938951179	6.17659068518047	0.00588701786939063	"Apocytochrome f (AHRD V1 ***- D3WBH0_9AQUA); contains Interpro domain(s)  IPR002325  Cytochrome f "	"ATCG00540"	"PETA"	"Encodes cytochrome f apoprotein; involved in photosynthetic electron transport chain; encoded by the chloroplast genome and is transcriptionally repressed by a nuclear gene HCF2."	89.38	320	5e-170	593	99.37694704
"Solyc01g007450.1.1"	-2.15597450113134	6.47954299209938	0.000547426423410864	"50S ribosomal protein L33 chloroplastic (AHRD V1 ***- D3WBK4_9AQUA); contains Interpro domain(s)  IPR001705  Ribosomal protein L33 "	"ATCG00640"	"RPL33"	"encodes a chloroplast ribosomal protein L33, a constituent of the large subunit of the ribosomal complex"	84.85	66	5e-29	122	97.01492537
"Solyc01g007500.2.1"	-2.00433822684046	9.02914534705002	0.000876099997949229	"Photosystem II CP47 chlorophyll apoprotein (AHRD V1 ***- D3WBA3_9BORA); contains Interpro domain(s)  IPR017486  Photosystem II, PsbB "	"ATCG00680"	"PSBB"	"encodes for CP47, subunit of the photosystem II reaction center."	98.62	507	0	1000	91.33574007
"Solyc01g007520.2.1"	-2.32771112645862	4.6158630338825	0.000533214029630559	"Photosystem II reaction center protein H (AHRD V1 ***- C6JT33_9MYRT); contains Interpro domain(s)  IPR001056  Photosystem II phosphoprotein PsbH "	"ATCG00710"	"PSBH"	"Encodes a 8 kD phosphoprotein that is a component of the photosystem II oxygen evolving core. Its exact molecular function has not been determined but it may play a role in mediating electron transfer between the secondary quinone acceptors, QA and QB, associated with the acceptor side of PSII."	93.15	73	8e-34	138	97.2972973
"Solyc01g007530.2.1"	-1.89187957117759	8.4155025107004	0.00170643855218989	"Cytochrome b6 (AHRD V1 ***- B3TN79_BRADI); contains Interpro domain(s)  IPR005797  Cytochrome b/b6, N-terminal "	"ATCG00720"	"PETB"	"Encodes the cytochrome b(6) subunit of the cytochrome b6f complex."	98.58	212	3e-120	427	98.59813084
"Solyc01g007540.2.1"	-1.74840794039371	5.18145559947217	0.0068504189466249	"Cytochrome b6-f complex subunit 4 (AHRD V1 ***- A1XFY6_NUPAD); contains Interpro domain(s)  IPR005870  Cytochrome b6/f complex, subunit IV "	"ATCG00730"	"PETD"	"A chloroplast gene encoding subunit IV of the cytochrome b6/f complex"	99.28	139	1e-74	274	98.57142857
"Solyc01g007580.2.1"	-1.23705090437018	8.20334849116919	0.0382525610064722	"30S ribosomal protein S8 (AHRD V1 ***- D4PBE7_PHODC); contains Interpro domain(s)  IPR000630  Ribosomal protein S8 "	"ATCG00770"	"RPS8"	"chloroplast 30S ribosomal protein S8"	85.07	134	3e-55	210	98.51851852
"Solyc01g007600.2.1"	-1.21824474012419	7.74731346039765	0.0417204665619546	"50S ribosomal protein L16 chloroplastic (AHRD V1 ***- D3WCG3_NEROL); contains Interpro domain(s)  IPR000114  Ribosomal protein L16 "	"ATCG00790"	"RPL16"	"chloroplast gene encoding a ribosomal protein L16, which is a constituent of 50S large ribosomal subunit"	89.83	118	5e-58	218	98.31932773
"Solyc01g007640.2.1"	-2.41386330751434	10.1745668855592	6.96506837617149e-05	"Ycf2 (AHRD V1 ***- D2KLP5_OLEEU); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 "	"ATCG01280"	"YCF2.2"	"Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"	87.1	2310	0	3842	99.91224221
"Solyc01g007660.2.1"	-1.91552448064039	7.49765312157491	0.00162230451253872	"NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic (AHRD V1 ***- D3WB81_9BORA); contains Interpro domain(s)  IPR010096  NADH-quinone oxidoreductase, chain N "	"ATCG01250"	"NDHB.2"	"NADH dehydrogenase ND2"	95.64	390	6e-180	627	75.68093385
"Solyc01g008110.2.1"	-1.4962469622142	8.16605118013589	0.0122624146210505	"Cytochrome P450"	"AT1G11680"	"CYP51"	"putative obtusifoliol 14-alpha demethylase involved in sterol biosynthesis."	84.99	453	0	803	92.41803279
"Solyc01g008780.2.1"	-2.6454455515506	4.00262093534792	0.000709138328666716	"Phospholipase A22 (AHRD V1 ***- B9SJ74_RICCO); contains Interpro domain(s)  IPR016090  Phospholipase A2 "	"AT4G29070"	NA	"similar to hypothetical protein [Platanus x acerifolia] (GB:CAL07987.1); contains domain Phospholipase A2, PLA2 (SSF48619); contains domain no description (G3D.1.20.90.10)"	61.76	204	1e-68	256	81.32780083
"Solyc01g009970.2.1"	-1.38868201579062	4.52089693891726	0.0354994920998325	"Amidohydrolase 2 (AHRD V1 ***- Q01SB2_SOLUE); contains Interpro domain(s)  IPR006992  Amidohydrolase 2 "	"AT2G35450"	NA	"hydrolase; similar to Os04g0391900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052646.1); similar to OSIGBa0145N07.5 [Oryza sativa (indica cultivar-group)] (GB:CAH66449.1); similar to amidohydrolase 2 [Solibacter usitatus Ellin6076] (GB:YP_827743.1); contains InterPro domain Amidohydrolase 2; (InterPro:IPR006992)"	67.88	330	4e-131	464	94.79768786
"Solyc01g010810.2.1"	-1.94421853280611	4.48914934162798	0.00476524131151093	"RAN guanine nucleotide release factor (AHRD V1 **-* B6TPU9_MAIZE); contains Interpro domain(s)  IPR016123  Mog1/PsbP, alpha/beta/alpha sandwich "	"AT1G69680"	NA	"similar to mog1 protein [Xenopus laevis] (GB:CAC35704.1); similar to Os04g0459600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052985.1); contains InterPro domain Ran-interacting Mog1 protein; (InterPro:IPR007681)"	69.31	202	8e-83	302	98.52941176
"Solyc01g011480.1.1"	-1.44050830278844	6.49897627585282	0.0194265377052777	"Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B7T461_9ROSI); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like "	"ATCG00280"	"PSBC"	"chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element."	79.17	72	4e-29	122	82.55813953
"Solyc01g014110.2.1"	-1.8665313900208	3.16066643677554	0.0418220845620172	"Unknown Protein (AHRD V1)"	"AT5G12900"	NA	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G12330.1); similar to Os08g0508100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062195.1); similar to Peptidase M14, carboxypeptidase A [Medicago truncatula] (GB:ABE94280.1); similar to Os09g0488800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063532.1)"	68.42	76	3e-27	116	93.50649351
"Solyc01g015140.1.1"	1.46526669928985	5.66583034008155	0.019950376170464	"Cytochrome b (AHRD V1 ***- Q95871_TOBAC); contains Interpro domain(s)  IPR016175  Cytochrome b/b6 "	"ATMG00220"	"COB"	"Mitochondrial apocytochrome b (cob) gene encodes a subunit of the ubiquinol-cytochrome c oxidoreductase and is part of a 5 kb transcript. The transcript also contains a pseudogene for ribosomal protein S14 called RPS15 and a tRNA(Ser) gene. Both the Cob and RPS15 genes are edited in the transcript."	62.5	96	1e-23	104	87.5
"Solyc01g017320.1.1"	-1.80115902276347	6.53064938598986	0.00351147438841238	"Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WBY3_9MAGN); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB "	"ATCG00350"	"PSAA"	"Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome."	86.57	67	9e-30	124	95.65217391
"Solyc01g017330.1.1"	-3.93940233435124	6.39683655566428	3.94952546938122e-09	"Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WCE1_NEROL); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB "	"ATCG00350"	"PSAA"	"Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome."	59.46	185	4e-52	199	98.56115108
"Solyc01g017350.1.1"	-2.47304473824118	5.22214586328783	0.000182620974436047	"DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- A9XW65_CORFO)"	"ATCG00170"	"RPOC2"	"RNA polymerase beta' subunit-2"	73.72	156	6e-61	229	96.59863946
"Solyc01g017420.1.1"	-1.31081262961808	6.23478071507957	0.0313713709321495	"DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- D2KLS8_OLEEU); contains Interpro domain(s)  IPR001268  NADH:ubiquinone oxidoreductase, 30 kDa subunit "	"ATCG00170"	"RPOC2"	"RNA polymerase beta' subunit-2"	58.95	458	1e-143	506	84.05797101
"Solyc01g017470.1.1"	-2.15329824971512	6.42525817872859	0.000552875021792783	"DNA-directed RNA polymerase subunit beta&apos; (AHRD V1 ***- RPOC1_SOLLC); contains Interpro domain(s)  IPR000722  RNA polymerase, alpha subunit "	"ATCG00180"	"RPOC1"	"RNA polymerase beta' subunit-1"	77.54	138	3e-61	229	96.47887324
"Solyc01g017480.1.1"	-3.74245404587771	5.14687833005118	1.5788816706928e-07	"Ycf1 (Fragment) (AHRD V1 ***- A6YA12_LIQST); contains Interpro domain(s)  IPR008896  Ycf1 "	"ATCG01130"	"YCF1.2"	"Identical to Putative membrane protein ycf1 (ycf1-B) [Arabidopsis Thaliana] (GB:P56785); similar to hypothetical chloroplast RF1 [Gossypium hirsutum] (GB:YP_538982.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41305.1); similar to hypothetical chloroplast RF1 [Eucalyptus globulus subsp. globulus] (GB:YP_636357.1); contains InterPro domain Ycf1; (InterPro:IPR008896)"	71.21	132	8e-40	158	90.625
"Solyc01g017530.1.1"	-2.59442838531591	7.29462212610533	3.17376306583226e-05	"30S ribosomal protein S2 (AHRD V1 ***- RS2_NOSP7); contains Interpro domain(s)  IPR005706  Ribosomal protein S2, bacterial-type "	"ATCG00160"	"RPS2"	"Chloroplast ribosomal protein S2"	67.91	215	3e-78	287	96.51741294
"Solyc01g028860.2.1"	-1.39575189679012	8.61767622315554	0.0190789357936076	"YTH domain family 2 (Predicted) (AHRD V1 *--- B2GUU1_RAT); contains Interpro domain(s)  IPR007275  YT521-B-like protein "	"AT3G13460"	"ECT2"	"Physically interacts with CIPK1."	52.84	687	6e-167	584	94.48373409
"Solyc01g028930.2.1"	1.6602605434355	3.7415032396741	0.0348652768655016	"TATA-box binding protein (AHRD V1 ***- Q9ZTX5_PHAVU); contains Interpro domain(s)  IPR000814  TATA-box binding "	"AT1G55520"	"ATTBP2"	"TATA-box binding protein. Required for basal transcription. Acts facilitating the recruitment of TFIID to the promoter, which together with the RNA polymerase form the preinitiation complex."	94.5	200	5e-109	389	97.54901961
"Solyc01g034020.2.1"	-2.13507538574904	5.97479208486676	0.00084665338283894	"Serine/threonine-protein phosphatase (AHRD V1 **** A5AT05_VITVI); contains Interpro domain(s)  IPR006186  Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase "	"AT3G58500"	"PP2A-4"	"encodes the third isoform of the catalytic subunit of protein phosphatase 2A."	92.13	305	3e-171	597	99.0228013
"Solyc01g044250.1.1"	-2.09921098731281	7.19649053788826	0.000545606403803847	"Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B8R498_TRISU); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like "	"ATCG00280"	"PSBC"	"chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element."	92.65	68	4e-32	132	90.54054054
"Solyc01g044360.2.1"	-3.94531222112016	9.23473710363439	8.48226975235694e-10	"Importin beta-3 (AHRD V1 **-- Q16TN4_AEDAE); contains Interpro domain(s)  IPR011989  Armadillo-like helical "	"AT5G19820"	"emb2734"	"EMB2734 (EMBRYO DEFECTIVE 2734); lyase; similar to importin beta-2 subunit family protein [Arabidopsis thaliana] (TAIR:AT4G27640.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98397.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98400.1); similar to Armadillo-like helical [Medicago truncatula] (GB:ABD28408.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain HEAT; (InterPro:IPR000357)"	82.6	1092	0	1714	98.02158273
"Solyc01g048590.1.1"	-2.16452944213807	7.30121710554035	0.000384062770350857	"Photosystem Q(B) protein (AHRD V1 ***- Q6W3U7_9BRYO); contains Interpro domain(s)  IPR000484  Photosynthetic reaction centre, L/M "	"ATCG00020"	"PSBA"	"Encodes chlorophyll binding protein D1, a part of the photosystem II reaction center core"	93.59	78	5e-29	122	91.66666667
"Solyc01g056850.2.1"	2.2049770065304	6.4469149220492	0.000784293532339797	"CTP synthase (AHRD V1 ***- B6U7R1_MAIZE); contains Interpro domain(s)  IPR004468  CTP synthase "	"AT1G30820"	NA	"CTP synthase, putative / UTP--ammonia ligase, putative; similar to CTP synthase, putative / UTP--ammonia ligase, putative [Arabidopsis thaliana] (TAIR:AT2G34890.1); similar to EMB2742 (EMBRYO DEFECTIVE 2742), CTP synthase [Arabidopsis thaliana] (TAIR:AT3G12670.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G20320.2); similar to putative CTP synthetase [Oryza sativa (japonica cultivar-group)] (GB:BAD61286.1); similar to CTP synthase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99559.2); similar to CTP synthase [Medicago truncatula] (GB:ABE84419.1); contains InterPro domain CTP synthase; (InterPro:IPR004468); contains InterPro domain Glutamine amidotransferase class-I; (InterPro:IPR000991); contains InterPro domain Glutamine amidotransferase, class I, active site; (InterPro:IPR012998)"	75.95	553	0	833	99.45553539
